time;open;high;low;close
1609732800;33505.15;33600;33256;33304.55
1609734600;33305.07;33369.83;33186.14;33257.55
1609736400;33257.56;33315.9;33044.01;33230.86
1609738200;33230.87;33298;32802.25;32813.01
1609740000;32813.01;33408;32813;33234.44
1609741800;33232.79;33250;32834.06;33100.02
1609743600;33100.02;33148.69;31505;32341.15
1609745400;32341.15;32500;31800;32068.84
1609747200;32068.84;32567.88;32056.45;32157.37
1609749000;32157.36;32282.26;31450;32045.14
1609750800;32045.15;32152.15;31520;31583.14
1609752600;31583.14;31583.15;30248.85;31038.63
1609754400;31038.35;31227.33;28130;29071.89
1609756200;29071.16;30435.89;28830.1;30270.76
1609758000;30270.76;30533.01;29400;30213.19
1609759800;30214.55;30900.2;29900;30743.06
1609761600;30742.99;31232.07;30454.25;31021.94
1609763400;31018.33;31434.07;30860;31219.02
1609765200;31219.03;31227.14;30600;31149.2
1609767000;31149.2;31400;30806.08;31400
1609768800;31400;31800;31400;31735.2
1609770600;31735.2;32167.93;31640.81;32113.68
1609772400;32113.68;32185.67;31659.9;32033.27
1609774200;32032.47;32032.47;31550;31745.72
1609776000;31745.71;31920;30748.35;31083.5
1609777800;31083.5;31423.58;30723;31320.31
1609779600;31320.3;31523.01;30892.69;31002.82
1609781400;31004.95;31100;30626.36;31024.17
1609783200;31022.25;31445;31001;31442.45
1609785000;31435.65;31465.44;31062.93;31165.16
1609786800;31165.16;31471.92;31104.99;31405.64
1609788600;31405.64;31855.75;31400.55;31665.51
1609790400;31665.52;31830.95;31344.23;31384.22
1609792200;31384.21;31500;31210;31244.97
1609794000;31244.97;31579;30993.48;31091.62
1609795800;31091.61;31196.08;30856.08;31014.27
1609797600;31014.27;31336.29;30950;31296.42
1609799400;31296.42;31474.78;31220.17;31332.05
1609801200;31332.05;31840;31150;31745.46
1609803000;31745.46;32031.01;31575.7;31988.71
1609804800;31989.75;32500;31989.74;32323.65
1609806600;32326.17;32853.38;32278.87;32430.49
1609808400;32430.69;32627.71;32224.25;32535.49
1609810200;32534.83;32796;32432.52;32786.06
1609812000;32786.05;32828.26;32410;32505.73
1609813800;32505.74;32525.23;32221.1;32306.64
1609815600;32306.64;32536.09;31800.15;31881.65
1609817400;31872.72;32095.56;31130.86;31200
1609819200;31190.04;31538.45;30418;31252.55
1609821000;31252.54;31530.61;30809;30858.98
1609822800;30858.98;31366.16;30685.52;30968.79
1609824600;30965.57;31245;29900;30436.25
1609826400;30436.26;30616.49;29900;30532.55
1609828200;30532.55;31270.43;30512.58;31123.25
1609830000;31123.25;31312.03;30899.58;31102.88
1609831800;31104.44;31104.44;30759.47;30817.77
1609833600;30817.78;31522.19;30817.78;31203
1609835400;31206.47;31320;31012.68;31192.09
1609837200;31192.16;31480;31157.9;31469.76
1609839000;31470.92;31821.94;31455.3;31569.63
1609840800;31569.63;31687.11;31420;31580
1609842600;31580.04;31580.04;31088.33;31345.77
1609844400;31347.73;31550;31284.15;31397.43
1609846200;31396.01;31777;31344.29;31776.66
1609848000;31776.66;32057.13;31642;31797.08
1609849800;31797.08;31899.88;31563.84;31585.01
1609851600;31585;31900;31585;31706.19
1609853400;31705.57;31813.75;31416.27;31460.01
1609855200;31460.11;31545.06;31111.78;31517.56
1609857000;31517.56;32375.07;31398.44;32342.33
1609858800;32343.61;32374.31;32010.08;32156.4
1609860600;32156.4;32156.4;31929.41;32099.98
1609862400;32099.97;32670;31763.23;32497.86
1609864200;32497.86;32625.28;32310.41;32469.9
1609866000;32469.9;32640;32278.91;32306.43
1609867800;32306.42;32790;32254.18;32742.73
1609869600;32742.73;33188.26;32650.03;33055.31
1609871400;33055.32;33433.55;32899.4;33372.84
1609873200;33372.83;33947.73;33098.82;33838.16
1609875000;33836.47;34187.09;33583.51;33697.75
1609876800;33693.8;33817.89;33318;33807.49
1609878600;33807.49;34044.13;33653.01;33969.17
1609880400;33968.66;33996.03;33678.57;33848.7
1609882200;33848.7;33994.52;33471.94;33699.63
1609884000;33699.63;34331.97;33695.6;34112.58
1609885800;34112.58;34360;34065.46;34183.42
1609887600;34183.43;34284.91;33650;33828.62
1609889400;33828.61;34062;33702.88;33949.53
1609891200;33949.53;34107.59;33288;33625.74
1609893000;33625.74;34030;33613.58;33918.01
1609894800;33918.01;34018.93;33668.4;33723.66
1609896600;33723.67;33870.97;33513.05;33811.28
1609898400;33811.28;34135.84;33768.32;33915.35
1609900200;33915.35;34114.83;33817.62;33873.3
1609902000;33873.3;34048.43;33676.46;33721
1609903800;33721;34170;33652;34117.59
1609905600;34116.76;35766.58;34109.83;35507.83
1609907400;35513.01;35730;34900;35325.91
1609909200;35326.82;35590;35000;35118.28
1609911000;35118.28;35226.74;34510;34978.91
1609912800;34977.27;35229.1;34844.91;35117.74
1609914600;35117.73;35209;34782.44;35125.51
1609916400;35125.49;35248.63;34808.27;35014.8
1609918200;35014.8;35025.19;34350;34676.4
1609920000;34666.8;34950.77;34130;34179.69
1609921800;34179.69;34636.16;34015;34594.28
1609923600;34596.08;34607.69;33357.9;33952.81
1609925400;33952.81;34148.03;33840.57;33919.5
1609927200;33919.5;34387.01;33834.61;34213.26
1609929000;34211.51;34550;34201.63;34417.36
1609930800;34417.37;35200;34342.87;34685.44
1609932600;34676.38;34990;34551;34918.53
1609934400;34918.54;35088;34694.79;34886
1609936200;34886;34930.64;34415.61;34929.87
1609938000;34929.87;35050;34430;34570.44
1609939800;34576.05;34648.11;34300;34550
1609941600;34549.99;34549.99;34052.42;34377.17
1609943400;34377.17;34593.5;34126.24;34213.46
1609945200;34213.58;34769.96;34150;34645.49
1609947000;34645.49;34790;34431.19;34566.19
1609948800;34566.18;35076.42;34565.38;34789.43
1609950600;34789.43;35006.44;34372.92;34612.41
1609952400;34615.98;34968.9;34562;34927.24
1609954200;34927.24;35057.81;34817.2;34898.52
1609956000;34898.52;35198.29;34894.22;34981.92
1609957800;34981.92;35245;34925.7;35215.75
1609959600;35215.75;35687;35120.01;35621.52
1609961400;35617.77;35695;34652.6;34816.72
1609963200;34818.95;35376;34280;35220.4
1609965000;35220.4;36250;35089.81;36015.88
1609966800;36015.16;36470;35737.71;36006.75
1609968600;36008.72;36288.85;35650;35874.16
1609970400;35869.97;36293.29;35700.92;36275.62
1609972200;36275.61;36379.99;35956.99;35989.63
1609974000;35989.64;36440.8;35949.12;36240.74
1609975800;36240.74;36939.21;36214.93;36769.36
1609977600;36769.36;37094.7;36422.71;37003.14
1609979400;37003.14;37287.63;36865;37150.66
1609981200;37150.66;37227.61;36780.31;36923.2
1609983000;36924.49;37009.63;36615.83;36871.47
1609984800;36871.47;37087.01;36456;36663.12
1609986600;36663.13;37012.78;36560;36962.37
1609988400;36962.37;37650;36926.53;37624.13
1609990200;37624.14;37699;37257.88;37454.48
1609992000;37452.62;37544.68;37056.12;37238.44
1609993800;37238.43;37550;37153.33;37450.95
1609995600;37450.95;37556.57;37100.77;37476.61
1609997400;37477.37;37700.8;37264.7;37347.2
1609999200;37347.2;37439.75;36710;36812.07
1610001000;36820.54;37224.44;36820.54;37130.84
1610002800;37130.85;37338.72;36930.16;37123.63
1610004600;37123.62;37127.18;36720;36859.85
1610006400;36863.04;37040.63;36300;36877.78
1610008200;36877.77;37350;36800;37217.55
1610010000;37217.55;37269.73;36905;37069
1610011800;37069;37500.99;36906.84;37492.69
1610013600;37492.7;37500;37113.55;37126.29
1610015400;37126.29;37288.89;36920;37045.45
1610017200;37045.45;37314.6;37038.97;37189.27
1610019000;37189.27;37913.72;37158.34;37822.09
1610020800;37825.64;38200;37518;37954.27
1610022600;37962.14;38090;37764.11;37941.36
1610024400;37941.37;38429;37900;38342.2
1610026200;38340.29;38342.15;38002;38161.6
1610028000;38161.6;38644.76;38079.02;38493.16
1610029800;38493.16;38595;38137.62;38453.97
1610031600;38450.51;38499;38062.75;38305.92
1610033400;38305.92;38970.42;38280.69;38970.42
1610035200;38970.41;39500;38921.49;39169.6
1610037000;39169.59;39396.82;38953.88;39120.01
1610038800;39120.01;39712;39101.36;39680.47
1610040600;39680.48;39775;39362.58;39732.92
1610042400;39732.92;40365;38200;39071.32
1610044200;39075.97;39335.39;36500;38948.48
1610046000;38907.58;39060.39;37493.52;38720.26
1610047800;38715.26;39236.12;38500;39062
1610049600;39061.99;39199.33;38352.88;38384.36
1610051400;38384.26;39150;38371.42;39109.38
1610053200;39111.34;39557.3;38908.11;39462.15
1610055000;39462.16;39882.07;39333;39687.11
1610056800;39687.11;39720.21;39150;39720
1610058600;39720;39969;39450;39665.92
1610060400;39666;39680.54;38541.38;38869.65
1610062200;38865.11;39519.74;38835.13;39432.28
1610064000;39432.48;39699.87;39234.22;39453.07
1610065800;39453.07;39500;38793.23;38793.23
1610067600;38793.24;39000;38373.79;38515.95
1610069400;38515.96;38750;37800;38681.37
1610071200;38681.38;38692.83;37105;37819.45
1610073000;37830.93;37840;36500;37181.74
1610074800;37181.74;38382.39;37068.4;38216.77
1610076600;38216.77;38460.13;37930;38347.1
1610078400;38347.11;38785;38155.61;38706.56
1610080200;38706.56;38949.97;38450;38668.92
1610082000;38668.92;38700;38200;38381.3
1610083800;38381.29;38648.02;37895;37975.25
1610085600;37980.53;38591.04;37563.92;38581.88
1610087400;38581.87;38685.13;38341.54;38537.94
1610089200;38538.99;38938.32;38280.16;38910.43
1610091000;38917.54;39143.8;38719.15;38930.55
1610092800;38929.56;38985.06;38519.07;38800.92
1610094600;38800.74;38805.77;38414.7;38648.95
1610096400;38648.96;38814.16;38222;38773.7
1610098200;38772.63;39374.22;38631;39358.34
1610100000;39358.99;39950;39220;39939.66
1610101800;39940.06;41057.79;39629.34;40721.45
1610103600;40722.71;41500.45;40345.39;41151.48
1610105400;41151.48;41328.77;40518.51;41286.67
1610107200;41286.67;41785.9;40950;41572.96
1610109000;41570.81;41600;40857.37;41316.91
1610110800;41318.03;41389.82;40700;41332.59
1610112600;41332.59;41641.83;41144;41311.18
1610114400;41313.24;41564.72;40970.22;41202.91
1610116200;41201.86;41489;41087.32;41454.13
1610118000;41454.13;41950;40090;40487.52
1610119800;40469.31;40950.88;39777;40829.08
1610121600;40829.07;41166.66;40359.67;41162.38
1610123400;41161.98;41600;41068.86;41303.42
1610125200;41303.41;41556.19;41033.42;41251.7
1610127000;41251.7;41390.96;40888.88;41009.07
1610128800;41009.08;41153;40122.81;40231.48
1610130600;40219.04;40934.07;39800;39920.39
1610132400;39920.67;40609.43;39900.35;40221.01
1610134200;40221.04;40700;40200;40365.09
1610136000;40365.09;40500;39321;39631.22
1610137800;39631.22;39873.17;38888;39059.15
1610139600;39062.88;39900;38652;39689.16
1610141400;39687.16;40116.37;39455;40075.82
1610143200;40075.82;40225;39740.95;40108.55
1610145000;40108.55;40785;40105.5;40674.45
1610146800;40672.02;40908;40465.76;40802.95
1610148600;40802.96;40937.77;40548;40582.81
1610150400;40586.96;40976.13;40578.78;40767.71
1610152200;40765.77;40786.42;39980.27;40283.56
1610154000;40286.09;40321.92;39710;40142
1610155800;40133.33;40249.94;39791.67;40198.56
1610157600;40196.51;40561.97;40130.34;40252.4
1610159400;40252.39;40267.08;39500;39973
1610161200;39973;40306.16;39709.61;40217.91
1610163000;40217.9;40376.69;40029;40211.59
1610164800;40209.91;40297.13;39805.03;40201.87
1610166600;40201.87;40490;40120.58;40206.44
1610168400;40206.43;40206.43;39656.73;39714.5
1610170200;39714.5;39857.11;39154.48;39295.37
1610172000;39293.41;39627.11;38888;39179.35
1610173800;39179.34;39459;38890;38984.86
1610175600;38978.46;39461.69;38720;39383.27
1610177400;39383.26;39692;39352.14;39638.61
1610179200;39639.21;39786;39290.86;39522.68
1610181000;39522.68;40254.42;39512.2;40172.14
1610182800;40167.54;40790;40164.03;40530
1610184600;40530;40641.63;40244.01;40348.35
1610186400;40348.36;40631.14;40105.51;40623.79
1610188200;40621.39;40800;40281.11;40376.03
1610190000;40376.03;41199;40256.73;41060.56
1610191800;41056.48;41237.44;40401;40565.77
1610193600;40565.77;40912.48;40511.43;40675.36
1610195400;40675.36;40875;40410.01;40874.99
1610197200;40874.99;41057;40679.1;40893.47
1610199000;40888.87;41222;40830.45;41051.65
1610200800;41051.66;41380;41000;41078.54
1610202600;41080.01;41149;40700;40819.01
1610204400;40819.01;40953;40200;40543.53
1610206200;40543.54;40723.74;40435.47;40525.15
1610208000;40525.16;40649.96;40057;40110.75
1610209800;40110.74;40426;39869;39995.1
1610211600;39995.09;40560;39985.45;40446.57
1610213400;40446.56;40586.87;40356.09;40421.4
1610215200;40421.4;40750;40417.36;40660.83
1610217000;40660.82;40800;40574.01;40650.01
1610218800;40650;40880;40469.4;40818.63
1610220600;40818.64;40846.14;40613;40665.91
1610222400;40665.91;40781.69;40050;40504.42
1610224200;40502.38;40620;40339.95;40606.22
1610226000;40610.35;40754.19;40529.41;40696.71
1610227800;40696.71;40755;40483.17;40718.8
1610229600;40718.81;40743.47;40326.65;40386.13
1610231400;40386.12;40431.37;40120;40281.09
1610233200;40283.73;40415.01;39928.91;40230.87
1610235000;40230.87;40363.89;39960;40088.22
1610236800;40088.22;40550;40087.15;40513.98
1610238600;40513.98;40736.76;40425.29;40581.48
1610240400;40581.48;41208;40450.05;41185.13
1610242200;41185.12;41350;40940.68;41141.56
1610244000;41141.55;41145.21;40814.04;40860
1610245800;40860;41127.01;40855.6;40945.28
1610247600;40942.75;40991.2;40275;40449.35
1610249400;40447.18;40641.09;40250;40316.64
1610251200;40320.67;40602.29;40250;40356.65
1610253000;40356.65;40452.19;40050;40342.46
1610254800;40342.46;40665.23;40260;40559.86
1610256600;40556.66;40620;40391.93;40451.84
1610258400;40451.74;40739.99;40350;40659.2
1610260200;40659.19;41073.26;40590;40904.5
1610262000;40904.5;41066.62;40755.12;40899.68
1610263800;40899.8;40979.58;40660.88;40978.57
1610265600;40978.57;41033;40622.3;40653.89
1610267400;40653.89;40847.63;40555;40798.29
1610269200;40798.3;41060;40758.35;40925.1
1610271000;40925.1;41015.65;40732;40768.48
1610272800;40768.3;40850;40350;40382.54
1610274600;40382.54;40633.96;40000;40429.2
1610276400;40429.19;40429.56;39031;39309.2
1610278200;39326.07;39702.28;38888;39181.76
1610280000;39175.09;39741.18;38450;39635.6
1610281800;39636.74;39777.77;39321.96;39538.57
1610283600;39538.56;40048.92;39426.59;39922.18
1610285400;39922.14;40126;39678;39800.9
1610287200;39800.89;39825.34;39400.67;39764.82
1610289000;39764.82;39847.26;39247.54;39431.59
1610290800;39431.58;39818;39062.91;39739.83
1610292600;39739.84;39934.76;39660;39671.81
1610294400;39671.82;39757.55;39317.76;39399.07
1610296200;39397.1;39562.88;39186.16;39234.29
1610298000;39232.76;39388.2;38000;38165.39
1610299800;38166.39;38770;37200;38571.86
1610301600;38571.95;38778;38000.31;38050.92
1610303400;38050.92;38390;37675.3;38109.68
1610305200;38106.11;38536.65;37970.02;38251.04
1610307000;38251.05;38261.48;37111;37456.77
1610308800;37472.4;37793.5;35111.11;35932.8
1610310600;35932.8;37740;35747.26;37718.88
1610312400;37727.29;38288.17;37525.22;37578.39
1610314200;37578.38;38150;37578.38;38055.3
1610316000;38052.58;39000;37852.09;38808.42
1610317800;38818.2;38921.53;38400;38428.23
1610319600;38429.85;38692.79;38126.9;38292.11
1610321400;38289.1;38479.38;37935.92;38150.02
1610323200;38150.02;38264.74;37360.96;37609.47
1610325000;37609.47;37944.19;36501;37192.1
1610326800;37192.1;37824;36977.18;37701.41
1610328600;37701.41;37770;36700.09;37237.66
1610330400;37237.67;37411;36123.45;36650.97
1610332200;36650.97;37150;36300;36363.94
1610334000;36363.93;36697.97;35000;35343.3
1610335800;35343.3;35704.91;33600;35438.23
1610337600;35438.23;35999.95;34300;34683.21
1610339400;34684.39;35726.5;34400;35544
1610341200;35542.92;35924.19;35010;35635.97
1610343000;35636.35;35733;34500.18;34904.73
1610344800;34904.73;34904.73;33515;34332.44
1610346600;34332.3;34710.98;32550;32872.63
1610348400;32843.26;33850;32538;33731.02
1610350200;33725.05;34739.98;33725.05;34375.34
1610352000;34372.25;35657.12;34249;35272.14
1610353800;35272.14;35919.86;35241.72;35430
1610355600;35430;35579.74;34800;35546.9
1610357400;35551.48;35788.06;35083.77;35765.98
1610359200;35765.98;36360;35526.98;35703.21
1610361000;35703.22;35832.91;35238.01;35367.6
1610362800;35368.81;35471;34329;34612.1
1610364600;34606.06;35157.98;34020;34198.56
1610366400;34198.55;34890.07;33308.01;34873.98
1610368200;34873.99;35110;34000.92;34275.64
1610370000;34273.49;34450;33100;33369.19
1610371800;33397.16;33830;32700;32813.71
1610373600;32808.92;33425.68;31115;33099.4
1610375400;33102.8;33770.11;32601;33299.12
1610377200;33291.56;33679.74;32610.62;32654.17
1610379000;32659.8;32832.07;31415.9;31580
1610380800;31582.82;32250;30570;31149.43
1610382600;31149.77;31900;30420;31777.19
1610384400;31771.77;32719.64;30701.8;32609.17
1610386200;32609.52;33585.17;32321;32839.87
1610388000;32848.96;33100;32432.32;33000
1610389800;33000;33300;32460.13;32562.1
1610391600;32562.1;32737.4;31371.55;31382.06
1610393400;31389.57;32596.98;31215;32254.62
1610395200;32254.63;32364.38;31408.07;31793.04
1610397000;31793.04;33465.48;31600;33409.8
1610398800;33410.75;34466;33076.05;34434.2
1610400600;34430.6;34435.96;33562.85;33968.09
1610402400;33962.22;34892.74;33650;34630
1610404200;34633.23;34750;34040.41;34359.07
1610406000;34361.16;35282.96;34361.16;35053.91
1610407800;35066.19;35638.55;34818;35404.47
1610409600;35410.37;35547.19;34287.34;34572.5
1610411400;34576.17;35250;34438.7;34929.98
1610413200;34929.99;35457;34914.31;34965.04
1610415000;34965.04;35031.26;33880;34289.3
1610416800;34289.3;34522.68;33677.03;33886.17
1610418600;33886.17;34623.87;33881.85;34399.99
1610420400;34400;34987;34182.24;34963.36
1610422200;34969.72;34998.94;34556.02;34984.96
1610424000;34984.95;35270.64;34739.76;34921.34
1610425800;34921.33;35326.42;34520.69;35287.67
1610427600;35284.05;35500;34971.24;35096.54
1610429400;35100;35889;35010;35882.68
1610431200;35882.68;36260;35720.43;36222.71
1610433000;36222.7;36348;35868.28;35993.93
1610434800;35998.56;36118.23;35617.67;35813.54
1610436600;35813.54;36628;35800.01;36413.6
1610438400;36413.6;36499.98;35781.45;36116.85
1610440200;36116.85;36299.99;35587.86;35773.24
1610442000;35773.23;36026;35370.21;35827.27
1610443800;35827.26;36150.67;35802.25;35925.76
1610445600;35925.76;36150.71;34860;34866.01
1610447400;34881;35310;34757;35085.77
1610449200;35085.76;35841.01;35084.92;35582.59
1610451000;35582.59;35730;35173.7;35410.99
1610452800;35410.99;35688.82;35219.84;35344.35
1610454600;35346.13;35361.08;34850;35014.75
1610456400;35012.96;35399.7;34361.39;34563.34
1610458200;34567.87;34700;33250;33291.06
1610460000;33286;34064.25;32819.98;32940.72
1610461800;32931.25;33499.99;32531;33426.47
1610463600;33416.47;34285.71;33406.88;34061.69
1610465400;34067.03;34197.37;33676.28;33829.4
1610467200;33829.4;34785.63;33819.11;34555.4
1610469000;34555.41;35000;34381.73;34998.9
1610470800;34998.91;35289.67;34607.18;34609.14
1610472600;34611.46;35139;34560;35012.53
1610474400;35012.54;35550;34810.01;35328.64
1610476200;35330.49;35350.28;34811;35040.78
1610478000;35040.78;35040.79;34468;34576
1610479800;34575.36;34800;34178.89;34685.11
1610481600;34686.1;34702.22;33857.13;34224.54
1610483400;34224.54;34339.85;33730;34287.95
1610485200;34287.95;34489.53;34011;34108.69
1610487000;34110.39;34877.28;33801.04;34719.03
1610488800;34721.74;35051.02;34350;34391.81
1610490600;34391.44;34643.32;33297.82;33743.18
1610492400;33751.7;34044;33260.74;33458.63
1610494200;33461.98;34138.84;33292.91;34051.24
1610496000;34049.15;34049.15;32897.27;33081.26
1610497800;33081.25;33254.23;32380;32526.5
1610499600;32526.93;33188.4;32487.11;32600.04
1610501400;32600.04;33450;32553.58;33124.06
1610503200;33125.3;33551.55;32750;32801.81
1610505000;32801.82;33149.99;32566.55;33035.21
1610506800;33035.21;34375.51;32981.94;33919.37
1610508600;33918.67;34089.44;33656.03;33818.5
1610510400;33818.5;33910;33401;33705.25
1610512200;33705.26;33781.72;33090.9;33183.88
1610514000;33183.89;33521.96;32963.13;33035
1610515800;33034.99;33322.61;32800;33321.75
1610517600;33321.76;33885;33212.12;33821.87
1610519400;33821.86;34212.87;33607.47;33780.68
1610521200;33780.68;34694.5;33550;34614.29
1610523000;34613.73;35180.67;34602.57;34986.9
1610524800;34986.9;35063.59;34561.72;34648.37
1610526600;34648.38;34846.35;34438.95;34519.19
1610528400;34517.44;35107.47;34513.59;34722.31
1610530200;34717.98;34809.41;34200;34343.62
