net profit
0.000000
775.056824
0.000000
927.702271
619.579407
592.799561
0.000000
0.000000
406.840088
150.149231
406.840088
269.382996
0.000000
0.000000
0.000000
0.000000
0.000000
896.361572
0.000000
318.196472
0.000000
1480.111328
0.000000
0.000000
2775.090332
619.579407
1037.428223
0.000000
409.530640
0.000000
0.000000
0.000000
0.000000
0.000000
478.920593
636.325928
0.000000
0.000000
0.000000
636.325928
318.196472
451.509521
636.325928
1173.699951
787.814941
3022.968262
406.840088
1267.974854
673.070496
447.155396
962.865234
0.000000
451.509521
0.000000
443.151550
338.934082
541.419678
305.593994
0.000000
1182.332031
0.000000
478.920593
0.000000
0.000000
1823.105835
0.000000
305.593994
1335.618164
362.222839
0.000000
0.000000
0.000000
0.000000
0.000000
1023.754395
240.662109
1007.598877
318.196472
0.000000
0.000000
1359.666504
2692.287842
619.579407
0.000000
1276.099609
0.000000
2317.881592
0.000000
512.339905
409.530640
318.196472
269.382996
0.000000
1683.941162
1995.063721
902.934753
0.000000
0.000000
0.000000
0.000000
1214.434570
1909.110107
0.000000
0.000000
0.000000
541.419678
543.004639
612.408691
540.507080
0.000000
0.000000
1037.428223
0.000000
0.000000
0.000000
0.000000
0.000000
1359.666504
0.000000
0.000000
0.000000
0.000000
1276.099609
113.164978
0.000000
406.840088
1661.185547
0.000000
0.000000
0.000000
4245.829590
0.000000
1480.111328
0.000000
150.149231
2531.504883
0.000000
0.000000
0.000000
904.582153
563.857422
2482.482422
0.000000
0.000000
0.000000
916.781982
0.000000
150.149231
0.000000
0.000000
0.000000
150.149231
724.445679
150.149231
0.000000
0.000000
0.000000
1023.754395
0.000000
0.000000
0.000000
0.000000
240.662109
1330.466064
1524.854126
775.056824
592.799561
446.548950
968.866455
0.000000
1173.699951
1027.773682
927.702271
478.920593
0.000000
1635.204590
1448.683594
362.222839
0.000000
0.000000
662.320557
902.934753
0.000000
1635.204590
0.000000
0.000000
0.000000
612.408691
2237.468506
902.934753
865.457764
0.000000
0.000000
0.000000
0.000000
305.593994
409.530640
541.419678
0.000000
2482.482422
443.151550
362.222839
0.000000
0.000000
0.000000
0.000000
849.813965
896.361572
0.000000
443.151550
0.000000
619.579407
298.998901
0.000000
2885.520264
592.799561
0.000000
0.000000
0.000000
443.151550
2930.576172
0.000000
0.000000
0.000000
0.000000
409.530640
0.000000
0.000000
0.000000
919.267212
0.000000
673.070496
0.000000
0.000000
0.000000
3070.234375
0.000000
0.000000
0.000000
240.662109
481.394653
1267.974854
0.000000
512.339905
0.000000
150.149231
409.530640
0.000000
0.000000
113.164978
0.000000
0.000000
0.000000
446.548950
512.339905
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
881.402100
0.000000
451.509521
1086.668213
0.000000
0.000000
673.070496
0.000000
1205.322998
409.530640
0.000000
298.998901
0.000000
0.000000
1850.381836
0.000000
478.920593
0.000000
202.699158
0.000000
0.000000
722.146484
0.000000
0.000000
1203.500244
0.000000
0.000000
0.000000
0.000000
0.000000
813.372070
1214.434570
0.000000
673.070496
0.000000
240.662109
0.000000
0.000000
0.000000
1276.099609
0.000000
0.000000
451.509521
0.000000
0.000000
0.000000
0.000000
673.070496
0.000000
0.000000
0.000000
0.000000
1164.806641
0.000000
0.000000
0.000000
226.148193
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
1480.111328
919.267212
0.000000
0.000000
1182.332031
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
1087.521973
0.000000
0.000000
0.000000
150.149231
0.000000
0.000000
0.000000
446.548950
640.815063
0.000000
968.866455
0.000000
0.000000
318.196472
724.445679
0.000000
0.000000
0.000000
150.149231
1251.531738
298.998901
0.000000
0.000000
0.000000
0.000000
662.320557
150.149231
447.155396
1677.302979
0.000000
0.000000
0.000000
2084.029053
1636.549805
478.920593
0.000000
0.000000
1367.747070
398.523071
0.000000
478.920593
0.000000
1335.618164
430.838867
0.000000
0.000000
0.000000
0.000000
0.000000
612.408691
0.000000
0.000000
0.000000
298.998901
722.654480
0.000000
2535.872070
0.000000
775.056824
0.000000
443.151550
0.000000
0.000000
673.070496
563.857422
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
269.382996
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
724.445679
406.840088
0.000000
0.000000
0.000000
0.000000
0.000000
298.998901
0.000000
0.000000
318.196472
0.000000
0.000000
541.419678
0.000000
298.998901
443.151550
0.000000
0.000000
0.000000
318.196472
0.000000
0.000000
0.000000
0.000000
409.530640
0.000000
0.000000
0.000000
927.702271
226.148193
0.000000
0.000000
0.000000
0.000000
1033.635986
202.699158
1357.329102
0.000000
640.815063
0.000000
0.000000
305.593994
446.548950
0.000000
611.187988
0.000000
0.000000
1335.618164
599.747437
0.000000
318.196472
1823.105835
0.000000
541.419678
904.582153
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
1443.999512
0.000000
512.339905
0.000000
0.000000
724.445679
0.000000
865.457764
775.056824
0.000000
0.000000
0.000000
0.000000
0.000000
298.998901
409.530640
0.000000
1114.548584
0.000000
819.391602
0.000000
0.000000
865.457764
1955.278320
150.149231
0.000000
0.000000
240.662109
447.155396
150.149231
0.000000
1100.440430
0.000000
0.000000
0.000000
0.000000
1261.142578
0.000000
0.000000
673.070496
0.000000
0.000000
619.579407
826.718018
0.000000
0.000000
0.000000
338.934082
1267.974854
0.000000
446.548950
0.000000
0.000000
0.000000
0.000000
0.000000
150.149231
541.419678
0.000000
0.000000
0.000000
0.000000
826.718018
0.000000
1007.598877
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
226.148193
673.070496
409.530640
338.934082
0.000000
0.000000
775.056824
0.000000
0.000000
0.000000
0.000000
612.408691
0.000000
0.000000
0.000000
0.000000
541.419678
269.382996
0.000000
673.070496
0.000000
0.000000
0.000000
0.000000
906.765869
150.149231
0.000000
0.000000
0.000000
1443.999512
0.000000
298.998901
0.000000
0.000000
722.146484
1276.099609
0.000000
0.000000
541.419678
0.000000
0.000000
0.000000
338.934082
0.000000
0.000000
305.593994
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
398.523071
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
443.151550
0.000000
673.070496
0.000000
722.146484
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
409.530640
0.000000
478.920593
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
1823.105835
1087.455078
0.000000
819.391602
0.000000
0.000000
0.000000
1267.974854
481.394653
540.507080
0.000000
592.799561
1214.434570
1367.747070
0.000000
0.000000
826.718018
0.000000
592.799561
0.000000
0.000000
240.662109
0.000000
611.379150
0.000000
0.000000
443.151550
443.151550
2084.029053
0.000000
0.000000
0.000000
0.000000
0.000000
