mean fitness,best fitness,population size
101.784201,454.334198,100
142.972727,485.364990,100
195.893522,558.664185,100
220.221579,480.906006,100
258.882552,552.547729,100
246.576856,691.769836,100
247.942358,825.276917,100
275.733899,820.245178,100
292.845466,751.013123,100
318.063464,731.924988,100
296.697254,832.258911,100
298.997552,657.732239,100
283.828869,688.638855,100
270.433168,688.722961,100
308.576510,688.722961,100
302.731266,636.834167,100
286.726030,641.243835,100
276.911590,781.995117,100
284.743975,656.003113,100
256.190437,612.988770,100
261.236415,691.266968,100
249.504978,622.334717,100
278.795613,660.005676,100
291.965482,786.528320,100
291.311688,616.543640,100
327.373466,719.076904,100
313.776505,810.660828,100
308.291377,625.767944,100
309.273772,746.043030,100
319.018634,730.631714,100
338.915188,784.397888,100
292.520364,696.237915,100
304.308370,670.933228,100
317.054096,602.349854,100
319.483723,602.209167,100
289.970752,679.056885,100
297.917884,630.471558,100
280.193030,722.852051,100
284.421344,566.911682,100
251.558336,587.898376,100
262.442515,585.490173,100
274.688187,562.388062,100
271.762767,676.871399,100
299.675875,785.444580,100
301.354719,607.069031,100
297.426705,635.549072,100
309.175635,674.690613,100
297.326394,691.528320,100
292.126349,674.811157,100
313.533164,667.098450,100
279.349364,657.286560,100
288.233293,807.106628,100
273.343162,684.557922,100
274.155888,658.700623,100
266.369740,752.285095,100
304.744144,752.285095,100
329.600469,775.600098,100
353.129462,714.957336,100
374.496016,758.516235,100
353.446881,742.880005,100
375.476384,709.760559,100
369.150990,760.979309,100
336.764571,758.548279,100
327.513512,720.487915,100
327.744140,701.196960,100
335.372682,732.178467,100
338.389341,785.881531,100
329.376509,702.338989,100
349.759847,728.366028,100
324.063336,754.828735,100
322.137918,657.230530,100
325.652624,700.228333,100
353.782295,827.602966,100
389.175841,763.650696,100
400.474876,771.084229,100
378.638554,736.558594,100
358.960174,733.482666,100
367.945294,738.117188,100
356.219222,823.393738,100
342.815651,767.966370,100
342.017361,833.974304,100
350.126999,734.557251,100
355.267217,792.989014,100
381.535944,792.989014,100
372.590056,847.013306,100
391.143196,870.739502,100
374.464473,738.311890,100
349.077653,846.359802,100
319.220328,981.425598,100
321.654363,908.067383,100
307.036795,826.969971,100
369.438401,843.904785,100
346.663200,783.218323,100
319.440467,756.047363,100
359.119975,778.408447,100
335.181488,688.537048,100
323.537705,786.620178,100
316.970777,781.124023,100
321.559428,823.267822,100
346.537301,811.059753,100
351.589893,796.140808,100
374.484997,783.506897,100
357.656691,602.375549,100
348.211039,673.849182,100
371.886322,813.015991,100
399.895379,800.994751,100
365.542181,827.705139,100
341.004014,827.705139,100
349.486569,633.837524,100
358.497585,659.681519,100
328.713992,749.366394,100
320.301201,749.366394,100
296.276943,560.931885,100
300.857522,621.313049,100
308.676998,666.163086,100
310.352361,643.957642,100
277.231648,724.937195,100
295.253015,626.273438,100
309.697339,695.527771,100
282.070251,663.402222,100
331.279288,668.333923,100
327.067882,732.201965,100
324.463074,768.447205,100
325.233926,703.890808,100
329.080660,682.052979,100
328.744774,708.135315,100
321.867041,707.413025,100
296.362240,745.190613,100
285.496661,706.544556,100
296.645389,732.201965,100
294.680482,768.599304,100
319.821276,758.317932,100
336.282418,751.834229,100
335.403258,727.097351,100
344.228660,686.995972,100
330.473908,690.480286,100
327.850784,714.194458,100
364.813950,836.778320,100
381.653305,843.258423,100
378.598049,788.473877,100
337.352598,749.046143,100
324.534172,831.877380,100
326.115816,844.802795,100
342.298328,799.538025,100
328.639640,733.588745,100
324.093508,720.207275,100
316.305592,624.777771,100
305.845554,741.856506,100
300.038552,698.825134,100
315.278696,678.526367,100
343.390072,766.440308,100
355.604901,826.599426,100
328.673524,668.381409,100
340.863697,779.356506,100
377.893732,835.355469,100
372.365933,835.355469,100
362.955818,745.182190,100
337.953445,718.306152,100
355.128722,932.018127,100
337.857767,782.757202,100
318.473806,762.282654,100
292.401999,589.326477,100
272.789074,580.838379,100
305.081041,707.806580,100
298.295946,799.487183,100
329.591675,756.239563,100
360.664586,737.948486,100
357.933465,751.111572,100
365.862017,717.352356,100
348.961476,719.856140,100
350.179843,764.214539,100
336.208392,718.502930,100
308.199074,739.955017,100
284.181776,664.517883,100
300.429283,695.889404,100
312.386286,647.171021,100
339.461964,676.664429,100
354.545449,717.352356,100
315.751811,750.694580,100
300.117416,765.712524,100
314.920823,744.847412,100
314.480607,718.499023,100
304.707928,702.573853,100
298.467993,629.090820,100
301.303819,692.649841,100
313.514801,659.603516,100
274.870016,647.064575,100
274.891744,655.351929,100
339.658521,745.482361,100
339.386278,705.803650,100
302.885583,727.183228,100
359.724419,802.023376,100
343.030885,796.490845,100
312.485948,695.889404,100
331.479061,694.686279,100
321.570080,731.627502,100
332.332635,620.671082,100
316.011208,690.078308,100
290.422885,641.645447,100
298.375408,680.185425,100
272.956122,575.538574,100
304.845331,662.349121,100
313.025317,772.697266,100
336.065752,732.175842,100
351.466622,789.140686,100
316.326946,762.037598,100
301.680848,667.511353,100
306.619333,697.400818,100
281.615519,681.376221,100
289.351829,846.127197,100
300.556065,633.373291,100
290.637636,743.381104,100
329.019534,755.423279,100
328.015519,743.381104,100
353.940143,795.235413,100
320.945433,683.638977,100
327.681758,717.539673,100
332.042964,807.437073,100
305.997464,707.423340,100
289.194516,600.570129,100
288.803036,556.209839,100
296.023355,585.037354,100
298.694101,633.854980,100
283.804413,625.414185,100
268.666622,687.238647,100
292.192313,615.142273,100
283.055066,622.507324,100
308.734049,610.417908,100
293.611683,616.000122,100
345.310082,712.258484,100
294.737999,666.905029,100
333.610508,631.217102,100
330.665326,806.917908,100
303.310698,626.671326,100
311.101043,749.802490,100
295.323414,674.761902,100
297.518977,587.332764,100
318.270374,767.966370,100
302.601602,693.997803,100
305.642970,722.349854,100
306.188460,688.542969,100
328.501134,733.116150,100
333.611827,843.475281,100
350.934674,809.269043,100
330.371607,791.565125,100
322.126704,684.894409,100
357.812095,714.154907,100
334.083060,665.738220,100
331.733096,640.815979,100
308.025366,637.481567,100
307.862191,672.542969,100
346.555312,703.556274,100
338.883505,737.852356,100
332.200539,656.189392,100
318.797155,725.548096,100
327.510055,728.268127,100
