curr state net profit,temperature,mean threshold worse acceptance
0.000000,128.000000,0.784140
9882.015625,75.598862,0.812100
33955.425781,60.992686,0.698892
57746.519531,53.639652,0.690086
85316.468750,49.052710,0.451417
95855.554688,45.849222,0.418805
94426.187500,43.450069,0.498366
91662.835938,41.565978,0.396273
95855.554688,40.034723,0.433727
94426.187500,38.757518,0.506309
88061.875000,37.670378,0.193578
97983.921875,36.729822,0.433045
94426.187500,35.905138,0.370837
92798.750000,35.173944,0.337712
94426.187500,34.519490,0.508410
94426.187500,33.928957,0.458110
94426.187500,33.392350,0.214419
91409.148438,32.901740,0.382058
94426.187500,32.450749,0.415279
94426.187500,32.034178,0.333226
86934.984375,31.647741,0.355614
94426.187500,31.287869,0.392030
95855.554688,30.951561,0.506496
94426.187500,30.636274,0.380398
98249.781250,30.339836,0.192516
88061.875000,30.060380,0.225930
93047.335938,29.796290,0.470480
94426.187500,29.546158,0.452736
94426.187500,29.308754,0.318469
97983.921875,29.082995,0.247505
91662.835938,28.867923,0.303502
91662.835938,28.662689,0.483066
85338.953125,28.466537,0.522251
84362.281250,28.278790,0.545252
94426.187500,28.098841,0.451382
94426.187500,27.926142,0.391332
95855.554688,27.760199,0.188906
88061.875000,27.600565,0.438921
88061.875000,27.446833,0.349234
91409.148438,27.298633,0.423916
94426.187500,27.155626,0.313748
94426.187500,27.017502,0.425478
91662.835938,26.883978,0.179657
91662.835938,26.754792,0.228403
84362.281250,26.629704,0.118492
81009.703125,26.508492,0.626802
78003.390625,26.390949,0.400235
88061.875000,26.276887,0.232795
88061.875000,26.166129,0.334583
91662.835938,26.058510,0.130436
94426.187500,25.953878,0.395804
94426.187500,25.852090,0.332984
98249.781250,25.753015,0.295869
88061.875000,25.656526,0.312515
91662.835938,25.562509,0.448134
94426.187500,25.470854,0.224068
91409.148438,25.381459,0.409306
86934.984375,25.294228,0.264886
90691.984375,25.209071,0.299898
85420.867188,25.125902,0.360026
95112.992188,25.044641,0.377264
94426.187500,24.965213,0.407620
98249.781250,24.887546,0.216191
94426.187500,24.811572,0.353051
94426.187500,24.737228,0.230862
93435.750000,24.664454,0.329201
86934.984375,24.593191,0.400623
89407.468750,24.523386,0.489365
97983.921875,24.454986,0.515862
94426.187500,24.387942,0.314109
94426.187500,24.322209,0.296099
86934.984375,24.257741,0.326394
89791.578125,24.194496,0.266354
95855.554688,24.132434,0.205897
97983.921875,24.071516,0.562313
94426.187500,24.011706,0.204241
94426.187500,23.952968,0.551387
