curr state net profit,temperature,mean threshold worse acceptance
31270.708984,128.000000,0.906464
7775.786133,75.598862,0.757991
0.000000,60.992686,0.697262
23447.703125,53.639652,0.708725
35897.675781,49.052710,0.611509
67925.000000,45.849222,0.527718
56478.445312,43.450069,0.299114
66129.601562,41.565978,0.442449
60342.652344,40.034723,0.526431
62590.468750,38.757518,0.765533
60342.652344,37.670378,0.458573
56231.851562,36.729822,0.432212
52154.453125,35.905138,0.369501
63268.894531,35.173944,0.426040
57706.335938,34.519490,0.578992
76047.960938,33.928957,0.633014
77696.195312,33.392350,0.000000
77968.359375,32.901740,0.610429
73985.320312,32.450749,0.647811
74238.437500,32.034178,0.451817
73985.320312,31.647741,0.846949
76047.960938,31.287869,0.556038
72659.992188,30.951561,0.515207
74517.453125,30.636274,0.467591
76047.960938,30.339836,0.545367
69452.640625,30.060380,0.508429
76047.960938,29.796290,0.570477
76047.960938,29.546158,0.575127
74517.453125,29.308754,0.407608
74238.437500,29.082995,0.525307
72659.992188,28.867923,0.581154
76047.960938,28.662689,0.564987
59891.324219,28.466537,0.292140
65558.820312,28.278790,0.630441
59891.324219,28.098841,0.347599
65241.351562,27.926142,0.594236
61466.515625,27.760199,0.644595
59018.015625,27.600565,0.480160
66137.734375,27.446833,0.592228
58843.125000,27.298633,0.562019
66129.601562,27.155626,0.370875
63268.894531,27.017502,0.348760
60983.898438,26.883978,0.366652
59018.015625,26.754792,0.534456
68804.375000,26.629704,0.559473
67810.570312,26.508492,0.313435
63268.894531,26.390949,0.697514
66129.601562,26.276887,0.000000
66129.601562,26.166129,0.431666
67889.343750,26.058510,0.209357
71004.007812,25.953878,0.000000
64833.507812,25.852090,0.092783
71004.007812,25.753015,0.564290
68954.492188,25.656526,0.358854
71004.007812,25.562509,0.723760
71004.007812,25.470854,0.657811
67889.343750,25.381459,0.465566
72659.992188,25.294228,0.518778
77968.359375,25.209071,0.584660
75859.210938,25.125902,0.424186
73985.320312,25.044641,0.671794
72659.992188,24.965213,0.622321
79073.164062,24.887546,0.890111
74238.437500,24.811572,0.461771
76047.960938,24.737228,0.553950
79647.218750,24.664454,0.573711
76125.265625,24.593191,0.319441
74238.437500,24.523386,0.523158
72659.992188,24.454986,0.335325
75859.210938,24.387942,0.499007
73985.320312,24.322209,0.411194
77696.195312,24.257741,0.579897
74238.437500,24.194496,0.380853
72659.992188,24.132434,0.521150
72659.992188,24.071516,0.577417
72659.992188,24.011706,0.490657
77696.195312,23.952968,0.563577
