curr state net profit,temperature,mean threshold worse acceptance
1673.366821,57.000000,0.828207
1054.239258,56.715000,0.855443
811.383545,56.431426,0.702347
1994.330688,56.149269,0.880559
66091.640625,55.868523,0.578412
54759.503906,55.589180,0.538398
42895.675781,55.311235,0.428314
26831.888672,55.034679,0.494644
57714.601562,54.759506,0.698848
55940.898438,54.485708,0.518103
52521.382812,54.213280,0.552795
40501.773438,53.942214,0.511797
75989.585938,53.672503,0.495556
74745.890625,53.404141,0.550355
72570.882812,53.137120,0.411615
74517.453125,52.871435,0.625720
77405.578125,52.607078,0.695435
72659.992188,52.344043,0.686907
72659.992188,52.082323,0.739669
74517.453125,51.821912,0.000000
74238.437500,51.562802,0.698771
72659.992188,51.304989,0.736297
72659.992188,51.048464,0.752351
76047.960938,50.793222,0.000000
79073.164062,50.539256,0.000000
77405.578125,50.286560,0.610093
73985.320312,50.035127,0.668033
76047.960938,49.784952,0.741892
79342.812500,49.536027,0.000000
76047.960938,49.288347,0.647078
75582.468750,49.041906,0.502892
72570.882812,48.796697,0.589618
63268.894531,48.552713,0.511489
60342.652344,48.309950,0.676728
62331.996094,48.068401,0.579432
59018.015625,47.828059,0.632637
61830.000000,47.588919,0.705258
60342.652344,47.350974,0.564247
53997.523438,47.114220,0.488300
52414.558594,46.878649,0.852331
59018.015625,46.644256,0.212762
53997.523438,46.411035,0.501025
56288.437500,46.178980,0.729423
56833.984375,45.948085,0.700126
53997.523438,45.718345,0.638679
56069.820312,45.489753,0.544698
56069.820312,45.262305,0.653668
72659.992188,45.035994,0.705581
77405.578125,44.810814,0.000000
76047.960938,44.586760,0.738626
72659.992188,44.363826,0.584797
72659.992188,44.142007,0.657909
72659.992188,43.921298,0.720001
74238.437500,43.701691,0.000000
74238.437500,43.483183,0.805793
76047.960938,43.265767,0.568003
61434.195312,43.049439,0.012576
60700.347656,42.834192,0.545254
60700.347656,42.620021,0.643068
64897.414062,42.406921,0.690219
63631.300781,42.194887,0.646857
60461.183594,41.983912,0.715879
66037.164062,41.773993,0.423359
72570.882812,41.565123,0.727913
59018.015625,41.357298,0.503737
59891.324219,41.150512,0.748029
57706.335938,40.944759,0.677424
66129.601562,40.740036,0.000000
63279.757812,40.536336,0.587890
64833.507812,40.333654,0.697405
71004.007812,40.131986,0.461983
67240.867188,39.931326,0.741872
67240.867188,39.731670,0.782696
72802.109375,39.533012,0.738583
71004.007812,39.335347,0.617449
73851.054688,39.138670,0.453017
67983.601562,38.942977,0.534003
70354.937500,38.748263,0.601860
72126.085938,38.554521,0.964558
72265.914062,38.361749,0.620834
73851.054688,38.169940,0.616627
66037.164062,37.979091,0.478190
64833.507812,37.789196,0.728383
68714.406250,37.600250,0.727217
64833.507812,37.412249,0.709159
57706.335938,37.225188,0.508727
67810.570312,37.039062,0.000000
60461.183594,36.853867,0.446595
