time,exit indicator
1559040300,269.226837
1559042100,269.071991
1559043900,268.937500
1559045700,268.835510
1559047500,268.731171
1559049300,268.736511
1559051100,268.716675
1559052900,268.715820
1559054700,268.762177
1559056500,268.756348
1559058300,268.762512
1559060100,268.856171
1559061900,268.838837
1559063700,268.877319
1559065500,269.110504
1559067300,269.348511
1559069100,269.631836
1559070900,269.907501
1559072700,270.010345
1559074500,270.098846
1559076300,270.257172
1559078100,270.569824
1559079900,270.923340
1559081700,271.256989
1559083500,271.494843
1559085300,271.638336
1559087100,271.703827
1559088900,271.793488
1559090700,271.739655
1559092500,271.548340
1559094300,271.385162
1559096100,271.128662
1559097900,270.803986
1559099700,270.603333
1559101500,270.481659
1559103300,270.276337
1559105100,269.934845
1559106900,269.539001
1559108700,268.886993
1559110500,268.228485
1559112300,267.726990
1559114100,267.274658
1559115900,266.894012
1559117700,266.605347
1559119500,266.365662
1559121300,266.198334
1559123100,266.092346
1559124900,266.082825
1559126700,266.138824
1559128500,266.181671
1559130300,266.207672
1559132100,266.312988
1559133900,266.451508
1559135700,266.842834
1559137500,267.384491
1559139300,267.911835
1559141100,268.447174
1559142900,268.915161
1559144700,269.367828
1559146500,269.670654
1559148300,269.947174
1559150100,270.262512
1559151900,270.505157
1559153700,270.659851
1559155500,270.736664
1559157300,270.862823
1559159100,271.049683
1559160900,271.246490
1559162700,271.353516
1559164500,271.259003
1559166300,271.089844
1559168100,270.926666
1559169900,270.817993
1559171700,270.713013
1559173500,270.613007
1559175300,270.366669
1559177100,270.172150
1559178900,270.178162
1559180700,270.095825
1559182500,269.985321
1559184300,269.927002
1559186100,269.945648
1559187900,270.245819
1559189700,271.038483
1559191500,272.105499
1559193300,273.150665
1559195100,274.070160
1559196900,274.884827
1559198700,275.713318
1559200500,276.650482
1559202300,277.751831
1559204100,278.753662
1559205900,279.475342
1559207700,280.287170
1559209500,281.220825
1559211300,282.165649
1559213100,283.052673
1559214900,283.605988
1559216700,283.720825
1559218500,283.610992
1559220300,283.523315
1559222100,283.572479
1559223900,283.694489
1559225700,283.739319
1559227500,283.759827
1559229300,283.741333
1559231100,283.816498
1559232900,283.893982
1559234700,283.540009
1559236500,282.725647
1559238300,281.685150
1559240100,280.663177
1559241900,279.703156
1559243700,278.800995
1559245500,277.908997
1559247300,276.876160
1559249100,275.607819
1559250900,274.155487
1559252700,272.064819
1559254500,269.835327
1559256300,267.806335
1559258100,265.648682
1559259900,263.654327
1559261700,262.204834
1559263500,261.247009
1559265300,260.472321
1559267100,259.704010
1559268900,258.820160
1559270700,257.830994
1559272500,256.761993
1559274300,255.722656
1559276100,254.868668
1559277900,254.053162
1559279700,253.814835
1559281500,253.875336
1559283300,253.915497
1559285100,254.053329
1559286900,254.073166
1559288700,253.893829
1559290500,253.749664
1559292300,253.671829
1559294100,253.469162
1559295900,253.348999
1559297700,253.314499
1559299500,253.465836
1559301300,253.676498
1559303100,253.858337
1559304900,254.177505
1559306700,254.768173
1559308500,255.370667
1559310300,255.834503
1559312100,256.242676
1559313900,256.683350
1559315700,257.214844
1559317500,257.541840
1559319300,257.608185
1559321100,257.796844
1559322900,258.148834
1559324700,258.466187
1559326500,258.724182
1559328300,259.119843
1559330100,259.550018
1559331900,259.985840
1559333700,260.276337
1559335500,260.323181
1559337300,260.378174
1559339100,260.500153
1559340900,260.608490
1559342700,260.687653
1559344500,260.962677
1559346300,261.610168
1559348100,262.245178
1559349900,262.784821
1559351700,263.581329
1559353500,264.357666
1559355300,264.997833
1559357100,265.570160
1559358900,266.181152
1559360700,266.782990
1559362500,267.353149
1559364300,267.877655
1559366100,268.351501
1559367900,268.803162
1559369700,269.189178
1559371500,269.521179
1559373300,269.688324
1559375100,269.812164
1559376900,269.885345
1559378700,269.678986
1559380500,269.598846
1559382300,269.566833
1559384100,269.561157
1559385900,269.467499
1559387700,269.315491
1559389500,269.282013
1559391300,269.251831
1559393100,269.184509
1559394900,269.088501
1559396700,269.054993
1559398500,268.940674
1559400300,268.663666
1559402100,268.274353
1559403900,267.959167
1559405700,267.771667
1559407500,267.531494
1559409300,267.167664
1559411100,266.801849
1559412900,266.441681
1559414700,266.134674
1559416500,265.746674
1559418300,265.321838
1559420100,265.035187
1559421900,264.920837
1559423700,264.903015
1559425500,265.006500
1559427300,265.144012
1559429100,265.338684
1559430900,265.485352
1559432700,265.392181
1559434500,265.234009
1559436300,265.319183
1559438100,265.487671
1559439900,265.691162
1559441700,265.876831
1559443500,266.084167
1559445300,266.200989
1559447100,266.228821
1559448900,266.200012
1559450700,266.126160
1559452500,266.035492
1559454300,266.017334
1559456100,266.102997
1559457900,266.131989
1559459700,266.318848
1559461500,266.683350
1559463300,267.006012
1559465100,267.300659
1559466900,267.587494
1559468700,267.885986
1559470500,268.182831
1559472300,268.528168
1559474100,268.888336
1559475900,269.195007
1559477700,269.553497
1559479500,269.908997
1559481300,270.171173
1559483100,270.207825
1559484900,270.289337
1559486700,270.334015
1559488500,270.205322
1559490300,269.999176
1559492100,269.730011
1559493900,269.467010
1559495700,269.249176
1559497500,269.078827
1559499300,268.891998
1559501100,268.658661
1559502900,268.467010
