1515341040,1063.449585
1515342840,1065.748047
1515344640,1067.993530
1515346440,1070.511597
1515348240,1072.294922
1515350040,1072.926636
1515351840,1073.457031
1515353640,1074.531372
1515355440,1075.905640
1515357240,1077.168213
1515359040,1078.144531
1515360840,1079.233643
1515362640,1080.124878
1515364440,1080.683716
1515366240,1081.405762
1515368040,1082.582153
1515369840,1084.383179
1515371640,1087.538452
1515373440,1092.339844
1515375240,1096.947388
1515377040,1100.685669
1515378840,1104.490601
1515380640,1108.538330
1515382440,1113.297974
1515384240,1118.837769
1515386040,1124.311768
1515387840,1130.103882
1515389640,1135.096313
1515391440,1139.436035
1515393240,1143.344727
1515395040,1147.726074
1515396840,1151.849854
1515398640,1154.898804
1515400440,1156.350342
1515402240,1156.362183
1515404040,1155.037964
1515405840,1151.843384
1515407640,1149.771606
1515409440,1148.908447
1515411240,1148.174194
1515413040,1147.613647
1515414840,1147.305786
1515416640,1147.270142
1515418440,1146.204224
1515420240,1142.434448
1515422040,1136.644409
1515423840,1128.244263
1515425640,1121.071533
1515427440,1118.316162
1515429240,1116.526001
1515431040,1114.973511
1515432840,1113.419922
1515434640,1111.269165
1515436440,1110.759277
1515438240,1111.398438
1515440040,1112.980713
1515441840,1115.082886
1515443640,1116.143555
1515445440,1116.805908
1515447240,1118.134888
1515449040,1120.192383
1515450840,1121.395996
1515452640,1121.299927
1515454440,1120.916626
1515456240,1121.612671
1515458040,1122.997437
1515459840,1125.816040
1515461640,1127.787231
1515463440,1129.241211
1515465240,1131.312012
1515467040,1134.152588
1515468840,1137.868896
1515470640,1141.621094
1515472440,1145.561890
1515474240,1149.475952
1515476040,1152.497803
1515477840,1153.998291
1515479640,1155.752563
1515481440,1157.824707
1515483240,1160.295166
1515485040,1163.046387
1515486840,1166.397705
1515488640,1170.711182
1515490440,1174.608398
1515492240,1178.010254
1515494040,1179.363281
1515495840,1179.612671
1515497640,1180.615967
1515499440,1182.597900
1515501240,1184.459717
1515503040,1185.485474
1515504840,1185.698730
1515506640,1184.225952
1515508440,1183.325073
1515510240,1183.493164
1515512040,1184.940186
1515513840,1185.760376
1515515640,1187.081055
1515517440,1188.482422
1515519240,1189.546997
1515521040,1190.574707
1515522840,1191.774536
1515524640,1192.842529
1515526440,1193.594116
1515528240,1194.401855
1515530040,1195.816406
1515531840,1198.202637
1515533640,1200.820312
1515535440,1203.351440
1515537240,1207.271240
1515539040,1212.280640
1515540840,1217.115967
1515542640,1220.957397
1515544440,1223.382568
1515546240,1225.690552
1515548040,1228.854858
1515549840,1231.945435
1515551640,1235.477783
1515553440,1239.729370
1515555240,1245.194824
1515557040,1251.332153
1515558840,1257.791138
1515560640,1266.490601
1515562440,1273.755859
1515564240,1278.366089
1515566040,1282.904053
1515567840,1288.482056
1515569640,1292.776123
1515571440,1294.081421
1515573240,1293.133179
1515575040,1293.255005
1515576840,1294.051025
1515578640,1293.166626
1515580440,1292.276489
1515582240,1290.841187
1515584040,1290.778198
1515585840,1292.794312
1515587640,1295.048950
1515589440,1296.705078
1515591240,1298.760498
1515593040,1301.140747
1515594840,1302.973022
1515596640,1304.047485
1515598440,1306.285889
1515600240,1309.269409
1515602040,1311.342773
1515603840,1311.852417
1515605640,1312.743286
1515607440,1313.941040
1515609240,1313.900757
1515611040,1312.687378
1515612840,1310.646118
1515614640,1309.199341
1515616440,1308.395020
1515618240,1307.757568
1515620040,1307.448608
1515621840,1305.804565
1515623640,1302.092529
1515625440,1297.804443
1515627240,1293.529663
1515629040,1290.682129
1515630840,1290.849365
1515632640,1291.833252
1515634440,1292.271606
1515636240,1292.526978
1515638040,1292.973755
1515639840,1292.636719
1515641640,1290.338135
1515643440,1285.252319
1515645240,1276.633911
1515647040,1267.928589
1515648840,1263.944092
1515650640,1258.333984
1515652440,1253.644775
1515654240,1249.741821
1515656040,1246.666504
1515657840,1245.721680
1515659640,1245.462769
1515661440,1244.899902
1515663240,1244.112793
1515665040,1242.974365
1515666840,1241.515625
1515668640,1238.837036
1515670440,1234.824829
1515672240,1231.103638
1515674040,1228.816406
1515675840,1227.494507
1515677640,1225.754883
1515679440,1223.983643
1515681240,1223.356812
1515683040,1223.247070
1515684840,1224.107910
1515686640,1224.349854
1515688440,1224.654053
1515690240,1225.170288
1515692040,1225.219727
1515693840,1225.194702
1515695640,1225.165771
1515697440,1225.013550
1515699240,1224.183716
1515701040,1221.953735
1515702840,1218.841431
1515704640,1216.606323
1515706440,1213.448364
1515708240,1210.364258
1515710040,1207.632812
1515711840,1203.377930
1515713640,1198.122925
1515715440,1194.024780
1515717240,1188.465454
1515719040,1182.933105
1515720840,1179.560547
1515722640,1178.075073
1515724440,1177.855103
1515726240,1177.607544
1515728040,1177.755005
1515729840,1179.137207
1515731640,1180.383911
1515733440,1181.902710
1515735240,1183.454102
1515737040,1184.925049
1515738840,1186.983765
1515740640,1189.167480
1515742440,1191.602173
1515744240,1193.519531
1515746040,1194.620239
1515747840,1195.381104
1515749640,1195.369751
1515751440,1195.200928
1515753240,1195.962769
1515755040,1197.120850
1515756840,1198.391113
1515758640,1199.608276
1515760440,1201.229248
1515762240,1204.231201
1515764040,1208.086548
1515765840,1211.792114
1515767640,1214.363159
1515769440,1216.868042
1515771240,1218.557007
1515773040,1219.000000
1515774840,1219.065308
1515776640,1218.981445
1515778440,1219.186157
1515780240,1219.520630
1515782040,1219.695312
1515783840,1219.789185
1515785640,1220.463135
1515787440,1222.082397
1515789240,1224.304810
1515791040,1226.037109
1515792840,1227.409180
1515794640,1228.608276
1515796440,1229.296997
1515798240,1229.979492
1515800040,1230.901733
1515801840,1232.279663
1515803640,1233.937622
1515805440,1235.949829
1515807240,1238.265259
1515809040,1240.649170
1515810840,1243.220093
1515812640,1245.689941
1515814440,1247.191040
1515816240,1248.778320
1515818040,1250.752075
1515819840,1252.593140
1515821640,1254.691650
1515823440,1257.285522
1515825240,1259.590698
1515827040,1261.792603
1515828840,1264.739258
1515830640,1268.230469
1515832440,1271.368164
1515834240,1274.695435
1515836040,1277.677002
1515837840,1280.276611
1515839640,1283.069824
1515841440,1285.970093
1515843240,1288.518799
1515845040,1291.145996
1515846840,1294.244141
1515848640,1297.896362
1515850440,1301.544922
1515852240,1305.074951
1515854040,1307.619873
1515855840,1309.761719
1515857640,1311.889160
1515859440,1314.329224
1515861240,1316.829834
1515863040,1319.353027
1515864840,1322.639648
1515866640,1326.518188
1515868440,1331.273804
1515870240,1336.117798
1515872040,1339.497314
1515873840,1341.845093
1515875640,1345.238281
1515877440,1349.180420
1515879240,1352.901978
1515881040,1356.194702
1515882840,1359.100952
1515884640,1361.304688
1515886440,1362.463745
1515888240,1363.837769
1515890040,1364.678345
1515891840,1364.778809
1515893640,1365.188110
1515895440,1366.312744
1515897240,1366.555542
1515899040,1366.511108
1515900840,1366.600586
1515902640,1366.889038
1515904440,1366.715210
1515906240,1365.099243
1515908040,1363.064209
1515909840,1361.278809
1515911640,1360.670654
1515913440,1360.452515
1515915240,1359.469604
1515917040,1357.931885
1515918840,1357.307983
1515920640,1356.561523
1515922440,1354.850830
1515924240,1352.997681
1515926040,1351.832642
1515927840,1350.867310
1515929640,1348.672363
1515931440,1345.883057
1515933240,1341.793457
1515935040,1336.797974
1515936840,1333.664185
1515938640,1331.904297
1515940440,1330.355469
1515942240,1328.295898
1515944040,1324.113892
1515945840,1319.075073
1515947640,1315.214722
1515949440,1312.412476
1515951240,1310.452026
1515953040,1309.127075
1515954840,1308.926270
1515956640,1308.418701
1515958440,1308.168701
1515960240,1307.679443
1515962040,1307.282471
1515963840,1307.317383
1515965640,1307.412354
1515967440,1307.687866
1515969240,1307.933838
1515971040,1308.888428
1515972840,1311.092163
1515974640,1313.298828
1515976440,1316.025635
1515978240,1319.358643
1515980040,1321.383179
1515981840,1322.023071
1515983640,1321.451050
1515985440,1321.118774
1515987240,1320.744507
1515989040,1320.554199
1515990840,1320.755615
1515992640,1320.969116
1515994440,1320.715210
1515996240,1320.905640
1515998040,1321.990601
1515999840,1322.829346
1516001640,1322.912964
1516003440,1322.105103
1516005240,1321.075073
1516007040,1319.816895
1516008840,1318.861572
1516010640,1317.945679
1516012440,1317.576782
1516014240,1317.469360
1516016040,1316.132935
1516017840,1313.948853
1516019640,1312.038818
1516021440,1311.253784
1516023240,1310.979370
1516025040,1310.221924
1516026840,1309.517456
1516028640,1308.724854
1516030440,1308.542725
1516032240,1308.744019
1516034040,1308.567505
1516035840,1308.454834
1516037640,1308.459717
1516039440,1308.053345
1516041240,1307.354614
1516043040,1306.844482
1516044840,1306.283203
1516046640,1305.830811
1516048440,1305.454346
1516050240,1304.738159
1516052040,1303.987671
1516053840,1303.657837
1516055640,1303.326538
1516057440,1302.760132
1516059240,1301.484741
1516061040,1299.614136
1516062840,1296.536133
1516064640,1292.177124
1516066440,1287.239868
1516068240,1282.323486
1516070040,1278.363525
1516071840,1276.123169
1516073640,1273.913208
1516075440,1271.070190
1516077240,1267.937988
1516079040,1265.013672
1516080840,1262.176270
1516082640,1259.828247
1516084440,1257.124756
1516086240,1254.664917
1516088040,1252.152954
1516089840,1247.140747
1516091640,1237.124878
1516093440,1226.692383
1516095240,1216.607422
1516097040,1205.255249
1516098840,1195.160034
1516100640,1186.415405
1516102440,1179.400635
1516104240,1174.680054
1516106040,1170.736572
1516107840,1165.901367
1516109640,1161.578369
1516111440,1155.448608
1516113240,1150.273193
1516115040,1146.126709
1516116840,1142.419067
1516118640,1139.925293
1516120440,1137.745483
1516122240,1134.849854
1516124040,1130.690308
1516125840,1124.370239
1516127640,1116.930420
1516129440,1111.110596
1516131240,1107.294922
1516133040,1103.213013
1516134840,1098.313477
1516136640,1091.972778
1516138440,1083.301880
1516140240,1072.299438
1516142040,1058.947510
1516143840,1050.433838
1516145640,1046.768311
1516147440,1045.224365
1516149240,1044.453491
1516151040,1041.599121
1516152840,1038.881226
1516154640,1036.315186
1516156440,1032.913696
1516158240,1027.957153
1516160040,1020.812744
1516161840,1014.267029
1516163640,1008.736023
1516165440,1004.536255
1516167240,1000.039856
1516169040,996.316589
1516170840,994.347107
1516172640,993.105957
1516174440,991.496033
1516176240,989.721436
1516178040,987.274597
1516179840,984.705322
1516181640,981.512085
1516183440,977.391357
1516185240,971.762024
1516187040,965.981445
1516188840,961.474487
1516190640,956.276550
1516192440,951.386780
1516194240,946.875916
1516196040,941.977783
1516197840,936.121277
1516199640,928.705322
1516201440,920.176208
1516203240,911.538025
1516205040,903.550781
1516206840,898.569702
1516208640,896.403564
1516210440,894.538086
1516212240,891.838928
1516214040,889.254272
1516215840,886.841553
1516217640,885.475708
1516219440,886.108276
1516221240,889.128723
1516223040,893.368896
1516224840,899.098511
1516226640,906.506714
1516228440,912.913818
1516230240,916.016846
1516232040,918.764221
1516233840,923.055176
1516235640,926.391052
1516237440,929.903015
1516239240,934.692871
1516241040,939.886475
1516242840,945.444641
1516244640,950.586731
1516246440,955.111938
1516248240,957.781189
1516250040,959.418030
1516251840,959.005554
1516253640,958.688416
1516255440,959.378235
1516257240,960.724060
1516259040,961.904724
1516260840,962.417542
1516262640,961.621521
1516264440,961.130066
1516266240,961.403442
1516268040,962.570740
1516269840,964.130859
1516271640,965.463867
1516273440,967.467041
1516275240,970.704285
1516277040,974.188599
1516278840,978.749268
1516280640,982.343445
1516282440,984.996765
1516284240,988.041321
1516286040,990.899048
1516287840,994.552673
1516289640,998.286316
1516291440,1002.037109
1516293240,1004.382446
1516295040,1006.086853
1516296840,1007.456299
1516298640,1007.675354
1516300440,1007.964600
1516302240,1009.225769
1516304040,1010.506775
1516305840,1012.207581
1516307640,1014.427124
1516309440,1017.069336
1516311240,1018.786743
1516313040,1019.271606
1516314840,1017.485046
1516316640,1015.622986
1516318440,1013.398865
1516320240,1011.864197
1516322040,1011.048645
1516323840,1011.333740
1516325640,1012.440430
1516327440,1012.785278
1516329240,1012.295227
1516331040,1010.235535
1516332840,1007.652710
1516334640,1006.065186
1516336440,1004.113098
1516338240,1002.777466
1516340040,1002.717041
1516341840,1002.439453
1516343640,1002.735474
1516345440,1003.361816
1516347240,1003.233154
1516349040,1002.929138
1516350840,1003.920349
1516352640,1005.833130
1516354440,1007.438843
1516356240,1008.482605
1516358040,1009.906250
1516359840,1012.005005
1516361640,1014.114990
1516363440,1016.493530
1516365240,1019.063354
1516367040,1021.727844
1516368840,1024.699097
1516370640,1027.221069
1516372440,1029.113159
1516374240,1029.693115
1516376040,1030.231567
1516377840,1031.094604
1516379640,1032.337280
1516381440,1033.614502
1516383240,1034.004517
1516385040,1033.645264
1516386840,1032.918579
1516388640,1031.915771
1516390440,1031.134399
1516392240,1030.221924
1516394040,1029.417603
1516395840,1028.754028
1516397640,1028.583008
1516399440,1028.351074
1516401240,1027.821045
1516403040,1027.327026
1516404840,1026.891479
1516406640,1027.015503
1516408440,1027.687622
1516410240,1028.432251
1516412040,1029.392090
1516413840,1030.779053
1516415640,1032.286987
1516417440,1034.010132
1516419240,1035.994629
1516421040,1037.756714
1516422840,1039.042114
1516424640,1041.623413
1516426440,1044.997559
1516428240,1049.212524
1516430040,1053.240845
1516431840,1056.618652
1516433640,1060.161133
1516435440,1063.763062
1516437240,1067.577881
1516439040,1071.447876
1516440840,1074.718140
1516442640,1077.226807
1516444440,1079.209229
1516446240,1081.218384
1516448040,1083.484741
1516449840,1085.162109
1516451640,1086.158325
1516453440,1087.856201
1516455240,1089.888672
1516457040,1091.815674
1516458840,1093.782227
1516460640,1096.032837
1516462440,1098.062744
1516464240,1099.973755
1516466040,1102.216675
1516467840,1105.023804
1516469640,1107.860718
1516471440,1110.426025
1516473240,1113.116821
1516475040,1115.808472
1516476840,1118.317749
1516478640,1120.218018
1516480440,1121.462036
1516482240,1122.996460
1516484040,1124.657104
1516485840,1126.207275
1516487640,1127.887817
1516489440,1129.495239
1516491240,1130.790894
1516493040,1131.897217
1516494840,1132.383057
1516496640,1131.493286
1516498440,1130.559082
1516500240,1130.425537
1516502040,1130.214600
1516503840,1129.729614
1516505640,1129.697632
1516507440,1129.209473
1516509240,1128.255981
1516511040,1126.274658
1516512840,1123.854126
1516514640,1121.288330
1516516440,1118.598267
1516518240,1115.654907
1516520040,1112.027954
1516521840,1108.184082
1516523640,1105.475220
1516525440,1102.727295
1516527240,1099.681641
1516529040,1096.852051
1516530840,1094.699463
1516532640,1093.144287
1516534440,1092.256226
1516536240,1092.710693
1516538040,1093.422485
1516539840,1093.526611
1516541640,1094.027222
1516543440,1094.914795
1516545240,1094.916626
1516547040,1093.933228
1516548840,1092.791626
1516550640,1090.106934
1516552440,1086.144409
1516554240,1082.632935
1516556040,1079.021729
1516557840,1076.064575
1516559640,1073.316528
1516561440,1070.668823
1516563240,1068.559692
1516565040,1066.670532
1516566840,1063.991333
1516568640,1060.821167
1516570440,1057.825195
1516572240,1055.162720
1516574040,1053.382690
1516575840,1051.701294
1516577640,1050.345215
1516579440,1049.836548
1516581240,1049.839722
1516583040,1050.323120
1516584840,1050.563843
1516586640,1049.815430
1516588440,1048.690552
1516590240,1048.224365
1516592040,1047.803101
1516593840,1048.050415
1516595640,1048.906860
1516597440,1049.399048
1516599240,1049.832886
1516601040,1050.020020
1516602840,1050.487671
1516604640,1051.194824
1516606440,1051.828979
1516608240,1053.171509
1516610040,1054.963379
1516611840,1056.353271
1516613640,1057.454712
1516615440,1058.758301
1516617240,1059.807373
1516619040,1060.850220
1516620840,1061.446777
1516622640,1060.685059
1516624440,1058.997681
1516626240,1057.170776
1516628040,1054.065918
1516629840,1049.791748
1516631640,1046.308960
1516633440,1042.781494
1516635240,1038.560669
1516637040,1033.779785
1516638840,1029.551758
1516640640,1026.234741
1516642440,1023.662476
1516644240,1021.035889
1516646040,1018.148193
1516647840,1015.273865
1516649640,1012.281433
1516651440,1009.621094
1516653240,1006.986450
1516655040,1003.969482
1516656840,1000.074341
1516658640,996.279968
1516660440,994.117920
1516662240,993.096985
1516664040,992.380859
1516665840,992.071838
1516667640,991.938171
1516669440,991.658447
1516671240,991.687378
1516673040,991.440735
1516674840,991.122192
1516676640,991.179993
1516678440,991.566895
1516680240,992.253540
1516682040,992.375549
1516683840,991.337463
1516685640,989.383606
1516687440,987.437073
1516689240,985.861511
1516691040,984.120972
1516692840,981.903748
1516694640,979.635864
1516696440,977.991089
1516698240,977.275879
1516700040,976.299377
1516701840,975.059570
1516703640,973.675903
1516705440,972.004944
1516707240,969.798218
1516709040,967.216980
1516710840,965.241699
1516712640,963.479248
1516714440,961.619019
1516716240,960.230530
1516718040,959.133606
1516719840,958.620300
1516721640,959.037903
1516723440,960.303955
1516725240,963.153992
1516727040,966.226685
1516728840,968.736450
1516730640,970.774780
1516732440,973.057251
1516734240,974.715515
1516736040,975.903870
1516737840,976.418518
1516739640,976.983154
1516741440,978.136658
1516743240,979.153748
1516745040,980.150574
1516746840,981.496399
1516748640,982.687256
1516750440,983.085938
1516752240,983.013794
1516754040,982.641663
1516755840,981.508484
1516757640,980.642212
1516759440,979.547668
1516761240,978.544128
1516763040,977.997742
1516764840,978.110535
1516766640,978.457520
1516768440,978.146790
1516770240,977.700989
1516772040,977.381470
1516773840,977.216431
1516775640,977.293945
1516777440,978.118469
1516779240,979.353394
1516781040,980.379089
1516782840,981.602661
1516784640,982.483521
1516786440,983.020264
1516788240,983.975220
1516790040,985.116516
1516791840,986.133362
1516793640,987.726074
1516795440,989.320740
1516797240,990.978943
1516799040,993.098572
1516800840,995.027161
1516802640,997.028809
1516804440,1000.221069
1516806240,1003.295837
1516808040,1005.219360
1516809840,1006.263672
1516811640,1006.715637
1516813440,1007.298096
1516815240,1007.666870
1516817040,1008.662048
1516818840,1010.007263
1516820640,1010.919922
1516822440,1011.905334
1516824240,1013.259033
1516826040,1014.694641
1516827840,1015.942200
1516829640,1017.274231
1516831440,1018.670898
1516833240,1019.810425
1516835040,1020.728027
1516836840,1022.059204
1516838640,1023.914368
1516840440,1025.864014
1516842240,1027.789307
1516844040,1030.111694
1516845840,1032.371582
1516847640,1034.726807
1516849440,1037.940796
1516851240,1041.427856
1516853040,1044.931885
1516854840,1047.706543
1516856640,1050.234497
1516858440,1052.947266
1516860240,1055.782349
1516862040,1058.383301
1516863840,1060.393066
1516865640,1061.846313
1516867440,1063.144409
1516869240,1063.659302
1516871040,1063.431274
1516872840,1063.090210
1516874640,1063.398193
1516876440,1064.177002
1516878240,1064.720703
1516880040,1065.474487
1516881840,1065.480835
1516883640,1064.637695
1516885440,1063.405396
1516887240,1062.395874
1516889040,1061.706543
1516890840,1061.490479
1516892640,1061.306030
1516894440,1060.626221
1516896240,1059.629517
1516898040,1058.925293
1516899840,1058.159180
1516901640,1057.194580
1516903440,1056.724609
1516905240,1056.733887
1516907040,1056.980347
1516908840,1057.434814
1516910640,1057.907227
1516912440,1058.779297
1516914240,1059.816284
1516916040,1060.192505
1516917840,1060.338501
1516919640,1060.786743
1516921440,1060.850708
1516923240,1060.622192
1516925040,1060.381836
1516926840,1060.280640
1516928640,1060.602905
1516930440,1060.946533
1516932240,1061.130127
1516934040,1061.777832
1516935840,1062.635376
1516937640,1063.155518
1516939440,1063.538452
1516941240,1063.832397
1516943040,1063.996338
1516944840,1064.203369
1516946640,1064.281494
1516948440,1064.425537
1516950240,1064.702026
1516952040,1064.556396
1516953840,1063.384277
1516955640,1060.427124
1516957440,1057.676880
1516959240,1054.939331
1516961040,1051.709229
1516962840,1049.008911
1516964640,1046.829834
1516966440,1044.523682
1516968240,1042.227661
1516970040,1040.596069
1516971840,1039.769043
1516973640,1039.044922
1516975440,1037.845093
1516977240,1037.305054
1516979040,1037.354370
1516980840,1038.132690
1516982640,1039.561401
1516984440,1041.162598
1516986240,1042.290527
1516988040,1042.866211
1516989840,1043.637817
1516991640,1044.330566
1516993440,1044.586182
1516995240,1044.544312
1516997040,1044.325562
1516998840,1044.236572
1517000640,1044.322021
1517002440,1044.108398
1517004240,1043.935547
1517006040,1043.688477
1517007840,1043.228394
1517009640,1042.877563
1517011440,1043.046997
1517013240,1043.849243
1517015040,1044.444092
1517016840,1044.520264
1517018640,1044.287720
1517020440,1044.171753
1517022240,1044.607910
1517024040,1045.092651
1517025840,1045.322632
1517027640,1045.774170
1517029440,1046.146851
1517031240,1046.641357
1517033040,1047.708130
1517034840,1049.032837
1517036640,1050.480469
1517038440,1051.512207
1517040240,1052.555420
1517042040,1053.572266
1517043840,1054.463257
1517045640,1055.405884
1517047440,1056.695190
1517049240,1058.042847
1517051040,1059.290649
1517052840,1059.793457
1517054640,1059.895386
1517056440,1060.315674
1517058240,1060.949219
1517060040,1061.733887
1517061840,1062.356689
1517063640,1062.859131
1517065440,1063.405518
1517067240,1064.274780
1517069040,1065.646851
1517070840,1067.406616
1517072640,1069.743774
1517074440,1072.277222
1517076240,1074.128662
1517078040,1075.595703
1517079840,1077.300293
1517081640,1079.089844
1517083440,1080.794678
1517085240,1082.873779
1517087040,1084.969727
1517088840,1086.760254
1517090640,1088.649170
1517092440,1090.600586
1517094240,1092.494751
1517096040,1093.893799
1517097840,1094.951538
1517099640,1096.401855
1517101440,1098.012207
1517103240,1099.165771
1517105040,1100.243286
1517106840,1101.494507
1517108640,1102.836304
1517110440,1104.329590
1517112240,1106.106323
1517114040,1108.509888
1517115840,1111.322998
1517117640,1114.679443
1517119440,1117.959473
1517121240,1121.229492
1517123040,1125.398438
1517124840,1129.745728
1517126640,1133.551880
1517128440,1136.934082
1517130240,1139.836792
1517132040,1142.146851
1517133840,1144.701172
1517135640,1149.029297
1517137440,1154.064575
1517139240,1158.832275
1517141040,1164.528198
1517142840,1170.129761
1517144640,1173.855103
1517146440,1176.944824
1517148240,1180.428711
1517150040,1183.528076
1517151840,1186.376465
1517153640,1188.910156
1517155440,1191.016724
1517157240,1192.813232
1517159040,1194.766357
1517160840,1196.618408
1517162640,1198.646240
1517164440,1201.003174
1517166240,1203.089233
1517168040,1204.790161
1517169840,1206.596680
1517171640,1208.363647
1517173440,1210.229370
1517175240,1212.174072
1517177040,1214.205933
1517178840,1216.591797
1517180640,1218.830322
1517182440,1220.709961
1517184240,1222.332397
1517186040,1224.163330
1517187840,1225.798096
1517189640,1225.891357
1517191440,1224.366333
1517193240,1222.778320
1517195040,1221.961914
1517196840,1221.141602
1517198640,1220.299683
1517200440,1219.878662
1517202240,1220.234253
1517204040,1220.439087
1517205840,1220.426025
1517207640,1219.840210
1517209440,1218.496094
1517211240,1217.082397
1517213040,1215.088745
1517214840,1213.402344
1517216640,1212.555786
1517218440,1211.405640
1517220240,1210.391113
1517222040,1209.906128
1517223840,1209.348389
1517225640,1208.338989
1517227440,1206.744263
1517229240,1205.346436
1517231040,1204.113281
1517232840,1203.131104
1517234640,1202.372803
1517236440,1202.181030
1517238240,1202.249268
1517240040,1202.159424
1517241840,1201.966553
1517243640,1202.013306
1517245440,1201.996704
1517247240,1201.914917
1517249040,1201.647827
1517250840,1201.075317
1517252640,1200.422119
1517254440,1199.670654
1517256240,1198.656250
1517258040,1197.542114
1517259840,1196.474731
1517261640,1195.370483
1517263440,1194.549927
1517265240,1193.752930
1517267040,1192.515503
1517268840,1191.206543
1517270640,1190.277222
1517272440,1189.438232
1517274240,1188.493286
1517276040,1186.921387
1517277840,1184.742920
1517279640,1182.734253
1517281440,1180.690552
1517283240,1178.072266
1517285040,1175.666016
1517286840,1174.086914
1517288640,1172.958130
1517290440,1172.191406
1517292240,1171.587402
1517294040,1171.135254
1517295840,1170.687744
1517297640,1170.171265
1517299440,1170.221802
1517301240,1170.747681
1517303040,1171.372803
1517304840,1171.703247
1517306640,1171.748779
1517308440,1171.315674
1517310240,1171.117920
1517312040,1170.946411
1517313840,1170.879639
1517315640,1170.911133
1517317440,1170.613647
1517319240,1169.505981
1517321040,1167.634399
1517322840,1165.879639
1517324640,1164.436646
1517326440,1162.145752
1517328240,1159.483887
1517330040,1157.233032
1517331840,1154.995361
1517333640,1153.246582
1517335440,1150.821777
1517337240,1146.814941
1517339040,1142.676758
1517340840,1138.965210
1517342640,1136.896973
1517344440,1134.244873
1517346240,1131.283081
1517348040,1128.859253
1517349840,1126.679199
1517351640,1125.389648
1517353440,1124.083984
1517355240,1122.017212
1517357040,1119.590088
1517358840,1117.254883
1517360640,1113.791870
1517362440,1109.855347
1517364240,1106.554810
1517366040,1104.184082
1517367840,1102.663574
1517369640,1101.327637
1517371440,1099.886475
1517373240,1098.112305
1517375040,1096.384155
1517376840,1094.714478
1517378640,1093.756226
1517380440,1093.546387
1517382240,1093.866699
1517384040,1094.521606
1517385840,1095.302002
1517387640,1096.202148
1517389440,1096.373779
1517391240,1096.060913
1517393040,1095.788574
1517394840,1096.203003
1517396640,1096.741699
1517398440,1097.140503
1517400240,1097.841064
1517402040,1098.891235
1517403840,1100.169678
1517405640,1101.579956
1517407440,1102.344360
1517409240,1102.843262
1517411040,1102.924072
1517412840,1103.206177
1517414640,1103.348267
1517416440,1103.189209
1517418240,1103.508179
1517420040,1104.179443
1517421840,1104.814453
1517423640,1105.400757
1517425440,1105.949585
1517427240,1106.115967
1517429040,1106.188843
1517430840,1106.169067
1517432640,1106.430420
1517434440,1106.652222
1517436240,1106.878662
1517438040,1107.263062
1517439840,1107.727539
1517441640,1108.136963
1517443440,1108.949341
1517445240,1110.121460
1517447040,1111.171753
1517448840,1112.438721
1517450640,1113.896851
1517452440,1115.661987
1517454240,1117.649902
1517456040,1119.451538
1517457840,1120.490967
1517459640,1121.615845
1517461440,1123.007568
1517463240,1124.927490
1517465040,1126.790894
1517466840,1128.253052
1517468640,1129.278931
1517470440,1130.185303
1517472240,1130.810425
1517474040,1130.329102
