time,exit
1503230340,291.762329
1503232140,291.809723
1503233940,291.917053
1503235740,292.039368
1503237540,292.108490
1503239340,292.255707
1503241140,292.501251
1503242940,292.752777
1503244740,292.964905
1503246540,293.159210
1503248340,293.331879
1503250140,293.466797
1503251940,293.649384
1503253740,293.924011
1503255540,294.277496
1503257340,294.592682
1503259140,294.795990
1503260940,294.949371
1503262740,295.096069
1503264540,295.234650
1503266340,295.417938
1503268140,295.646698
1503269940,295.854736
1503271740,295.976532
1503273540,296.095276
1503275340,296.207764
1503277140,296.372070
1503278940,296.557495
1503280740,296.679657
1503282540,296.743317
1503284340,296.757782
1503286140,296.910797
1503287940,297.126862
1503289740,297.373932
1503291540,297.681244
1503293340,298.073212
1503295140,298.626617
1503296940,299.557404
1503298740,300.574921
1503300540,301.446167
1503302340,302.195343
1503304140,302.960632
1503305940,303.744995
1503307740,304.442322
1503309540,305.156250
1503311340,305.997589
1503313140,306.840790
1503314940,307.638672
1503316740,308.561890
1503318540,309.693939
1503320340,310.818665
1503322140,312.111511
1503323940,313.624908
1503325740,315.077759
1503327540,316.286255
1503329340,317.493561
1503331140,318.785339
1503332940,320.191345
1503334740,321.664185
1503336540,323.116241
1503338340,324.436615
1503340140,325.567841
1503341940,326.380005
1503343740,327.225250
1503345540,327.925812
1503347340,328.194366
1503349140,328.232056
1503350940,328.276947
1503352740,328.449738
1503354540,328.614197
1503356340,328.652496
1503358140,328.704010
1503359940,328.827759
1503361740,328.875275
1503363540,329.000092
1503365340,329.107758
1503367140,328.745178
1503368940,328.052246
1503370740,327.436890
1503372540,326.594727
1503374340,325.013489
1503376140,320.917511
1503377940,319.528290
1503379740,318.128845
1503381540,316.618469
1503383340,315.128571
1503385140,314.054382
1503386940,312.677338
1503388740,311.376617
1503390540,310.223846
1503392340,309.304199
1503394140,308.437134
1503395940,307.649658
1503397740,306.941254
1503399540,306.443298
1503401340,306.024811
1503403140,305.559296
1503404940,305.013123
1503406740,304.605988
1503408540,304.207397
1503410340,303.764648
1503412140,303.216339
1503413940,302.528656
1503415740,301.985016
1503417540,301.792053
1503419340,301.684814
1503421140,301.759918
1503422940,301.977509
1503424740,302.551331
1503426540,305.717499
1503428340,306.322418
1503430140,306.941437
1503431940,307.611267
1503433740,308.086975
1503435540,308.159363
1503437340,308.477783
1503439140,308.799194
1503440940,309.186890
1503442740,309.605286
1503444540,309.771088
1503446340,309.838928
1503448140,309.918396
1503449940,309.941620
1503451740,309.999725
1503453540,310.134277
1503455340,310.329468
1503457140,310.481171
1503458940,310.790802
1503460740,311.120453
1503462540,311.556885
1503464340,312.211975
1503466140,312.658936
1503467940,313.054291
1503469740,313.388031
1503471540,313.541687
1503473340,313.623383
1503475140,313.872498
1503476940,314.116150
1503478740,314.416168
1503480540,314.782227
1503482340,315.188934
1503484140,315.663483
1503485940,316.061249
1503487740,316.440430
1503489540,316.859375
1503491340,317.150787
1503493140,317.347137
1503494940,317.584900
1503496740,317.792053
1503498540,317.937500
1503500340,318.124634
1503502140,318.325623
1503503940,318.481506
1503505740,318.611786
1503507540,318.752594
1503509340,318.815186
1503511140,318.849548
1503512940,318.881866
1503514740,318.778381
1503516540,318.779999
1503518340,318.783203
1503520140,318.807220
1503521940,318.659912
1503523740,318.532684
1503525540,318.399200
1503527340,318.230896
1503529140,318.084015
1503530940,317.949280
1503532740,317.758392
1503534540,317.575714
1503536340,317.432587
1503538140,317.288391
1503539940,317.152771
1503541740,317.063751
1503543540,317.037415
1503545340,317.021881
1503547140,317.044464
1503548940,317.082489
1503550740,317.093567
1503552540,317.107849
1503554340,317.150177
1503556140,317.182220
1503557940,317.218567
1503559740,317.246521
1503561540,317.267487
1503563340,317.280182
1503565140,317.302399
1503566940,317.337402
1503568740,317.374298
1503570540,317.426239
1503572340,317.538574
1503574140,317.615540
1503575940,317.776886
1503577740,317.981323
1503579540,318.124023
1503581340,318.207855
1503583140,318.416962
1503584940,318.694916
1503586740,318.898132
1503588540,319.093933
1503590340,319.287231
1503592140,319.484985
1503593940,319.690887
1503595740,319.878754
1503597540,320.050079
1503599340,320.248383
1503601140,320.440369
1503602940,320.622864
1503604740,320.755554
1503606540,320.876251
1503608340,320.954742
1503610140,321.019745
1503611940,321.103760
1503613740,321.192963
1503615540,321.317688
1503617340,321.439209
1503619140,321.572144
1503620940,321.774017
1503622740,322.053314
1503624540,322.368317
1503626340,322.562408
1503628140,322.752594
1503629940,323.007324
1503631740,323.269989
1503633540,323.445984
1503635340,323.590088
1503637140,323.871979
1503638940,324.237762
1503640740,324.620911
1503642540,324.959747
1503644340,325.295715
1503646140,325.690704
1503647940,326.059387
1503649740,326.390808
1503651540,326.732056
1503653340,327.142578
1503655140,327.521149
1503656940,327.839813
1503658740,328.144287
1503660540,328.477600
1503662340,328.795624
1503664140,329.158844
1503665940,329.456421
1503667740,329.746521
1503669540,330.050903
1503671340,330.324646
1503673140,330.538574
1503674940,330.737854
1503676740,330.978760
1503678540,331.234192
1503680340,331.528839
1503682140,331.807861
1503683940,332.054565
1503685740,332.275177
1503687540,332.391266
1503689340,332.460815
1503691140,332.406891
1503692940,332.285614
1503694740,332.191711
1503696540,332.079926
1503698340,332.044006
1503700140,331.980011
1503701940,331.885284
1503703740,331.685272
1503705540,331.480530
1503707340,331.389099
1503709140,331.371979
1503710940,331.337952
1503712740,331.212677
1503714540,330.972504
1503716340,330.743408
1503718140,330.519653
1503719940,330.254822
1503721740,329.971252
1503723540,329.734650
1503725340,329.473114
1503727140,329.183838
1503728940,328.913208
1503730740,328.571686
1503732540,328.259918
1503734340,328.030640
1503736140,327.849548
1503737940,327.688751
1503739740,327.504364
1503741540,327.396790
1503743340,327.447144
1503745140,327.480988
1503746940,327.463470
1503748740,327.367157
1503750540,327.338745
1503752340,327.294006
1503754140,327.197754
1503755940,327.211426
1503757740,327.348755
1503759540,327.448944
1503761340,327.499542
1503763140,327.585449
1503764940,327.669922
1503766740,327.801086
1503768540,327.942230
1503770340,328.157959
1503772140,328.324829
1503773940,328.459473
1503775740,328.657410
1503777540,328.876770
1503779340,329.101868
1503781140,329.303223
1503782940,329.496704
1503784740,329.672668
1503786540,329.737762
1503788340,329.827759
1503790140,329.943756
1503791940,330.073120
1503793740,330.179108
1503795540,330.355164
1503797340,330.563477
1503799140,330.784454
1503800940,331.002594
1503802740,331.213470
1503804540,331.511688
1503806340,331.714294
1503808140,331.762146
1503809940,331.853394
1503811740,332.064270
1503813540,332.264465
1503815340,332.510010
1503817140,332.692322
1503818940,332.851776
1503820740,332.957214
1503822540,333.098297
1503824340,333.250519
1503826140,333.316864
1503827940,333.390625
1503829740,333.444916
1503831540,333.586151
1503833340,333.757935
1503835140,333.864105
1503836940,333.980988
1503838740,334.068298
1503840540,334.177155
1503842340,334.303558
1503844140,334.372955
1503845940,334.349121
1503847740,334.338135
1503849540,334.351959
1503851340,334.328217
1503853140,334.357605
1503854940,334.429993
1503856740,334.572327
1503858540,334.709290
1503860340,334.853302
1503862140,334.948669
1503863940,335.138580
1503865740,335.326416
1503867540,335.504211
1503869340,335.699371
1503871140,335.904633
1503872940,336.158752
1503874740,336.373383
1503876540,336.652588
1503878340,337.066528
1503880140,337.545532
1503881940,337.967316
1503883740,338.273834
1503885540,338.640717
1503887340,339.116699
1503889140,339.659821
1503890940,340.149658
1503892740,340.523651
1503894540,340.664368
1503896340,340.795349
1503898140,340.884033
1503899940,340.919098
1503901740,341.062683
1503903540,341.194275
1503905340,341.274475
1503907140,341.327515
1503908940,341.404541
1503910740,341.444366
1503912540,341.424744
1503914340,341.413574
1503916140,341.380798
1503917940,341.384552
1503919740,341.404114
1503921540,341.457397
1503923340,341.496613
1503925140,341.597137
1503926940,341.707245
1503928740,341.640717
1503930540,341.477234
1503932340,341.312225
1503934140,341.254547
1503935940,341.171692
1503937740,340.999451
1503939540,340.776611
1503941340,340.564545
1503943140,340.446686
1503944940,340.584015
1503946740,340.825256
1503948540,341.137146
1503950340,341.471863
1503952140,341.672333
1503953940,341.828033
1503955740,341.981781
1503957540,342.181335
1503959340,342.422424
1503961140,342.679291
1503962940,342.998047
1503964740,343.263397
1503966540,343.577148
1503968340,343.920349
1503970140,344.256165
1503971940,344.541077
1503973740,344.813385
1503975540,345.059631
1503977340,345.313477
1503979140,345.598114
1503980940,345.871979
1503982740,346.172668
1503984540,346.460266
1503986340,346.816345
1503988140,347.214569
1503989940,347.605194
1503991740,348.080261
1503993540,348.549927
1503995340,349.011963
1503997140,349.426331
1503998940,349.898041
1504000740,350.476074
1504002540,351.158936
1504004340,351.899567
1504006140,352.599731
1504007940,353.104919
1504009740,353.554199
1504011540,354.031525
1504013340,354.518738
1504015140,355.091339
1504016940,355.643402
1504018740,356.123749
1504020540,356.646149
1504022340,357.229828
1504024140,357.814819
1504025940,358.442780
1504027740,359.133850
1504029540,359.847412
1504031340,360.535461
1504033140,361.178314
1504034940,361.810364
1504036740,362.329376
1504038540,362.899841
1504040340,363.514648
1504042140,364.098206
1504043940,364.786072
1504045740,365.520447
1504047540,366.184814
1504049340,366.806885
1504051140,367.344025
1504052940,367.650726
1504054740,367.908234
1504056540,368.299469
1504058340,368.890717
1504060140,369.432404
1504061940,369.925354
1504063740,370.381348
1504065540,370.752594
1504067340,371.160980
1504069140,371.735992
1504070940,372.269379
1504072740,372.755280
1504074540,373.518677
1504076340,374.273407
1504078140,374.922760
1504079940,375.401062
1504081740,375.768219
1504083540,376.138763
1504085340,376.388123
1504087140,376.483765
1504088940,376.358490
1504090740,376.292603
1504092540,376.355804
1504094340,376.370911
1504096140,376.367065
1504097940,376.612061
1504099740,376.756256
1504101540,376.880432
1504103340,377.129211
1504105140,377.344025
1504106940,377.470276
1504108740,377.577332
1504110540,377.834473
1504112340,378.113831
1504114140,378.482330
1504115940,378.897400
1504117740,379.297943
1504119540,379.541779
1504121340,379.783936
1504123140,380.020264
1504124940,379.920807
1504126740,379.806885
1504128540,379.639557
1504130340,379.554993
1504132140,379.654999
1504133940,379.828308
1504135740,380.106262
1504137540,380.608215
1504139340,381.207855
1504141140,381.672943
1504142940,381.925903
1504144740,382.141510
1504146540,382.294830
1504148340,382.285706
1504150140,382.377411
1504151940,382.506775
1504153740,382.721527
1504155540,382.986786
1504157340,383.220795
1504159140,383.388580
1504160940,383.417511
1504162740,383.379822
1504164540,383.280365
1504166340,383.214996
1504168140,383.063934
1504169940,382.901154
1504171740,382.761963
1504173540,382.587067
1504175340,382.496155
1504177140,382.451691
1504178940,382.473480
1504180740,382.602325
1504182540,382.692047
1504184340,382.754211
1504186140,382.856964
1504187940,382.945465
1504189740,383.109650
1504191540,383.300171
1504193340,383.484650
1504195140,383.625275
1504196940,383.830109
1504198740,384.015533
1504200540,384.119202
1504202340,384.189728
1504204140,384.202515
1504205940,384.216797
1504207740,384.268677
1504209540,384.328217
1504211340,384.441528
1504213140,384.626617
1504214940,384.762054
1504216740,384.841248
1504218540,384.993500
1504220340,385.177063
1504222140,385.289276
1504223940,385.476868
1504225740,385.629272
1504227540,385.772675
1504229340,385.973480
1504231140,386.173126
1504232940,386.398224
1504234740,386.606689
1504236540,386.780365
1504238340,386.946777
1504240140,387.116425
1504241940,387.231445
1504243740,387.271515
1504245540,387.323578
1504247340,387.354279
1504249140,387.334839
1504250940,387.412781
1504252740,387.556427
1504254540,387.746704
1504256340,387.948486
1504258140,388.112579
1504259940,388.283142
1504261740,388.387604
1504263540,388.479187
1504265340,388.638214
1504267140,388.786682
1504268940,388.900726
1504270740,388.999817
1504272540,389.167511
1504274340,389.325989
1504276140,389.447693
1504277940,389.482758
1504279740,389.413666
1504281540,389.278748
1504283340,389.161072
1504285140,389.042664
1504286940,388.992218
1504288740,388.962860
1504290540,388.948944
1504292340,388.944733
1504294140,388.974548
1504295940,389.043579
1504297740,389.228302
1504299540,389.432678
1504301340,389.512756
1504303140,389.541168
1504304940,389.520264
1504306740,389.497223
1504308540,389.506256
1504310340,389.502960
1504312140,389.559204
1504313940,389.678497
1504315740,389.716980
1504317540,389.568481
1504319340,389.431519
1504321140,389.256622
1504322940,388.868408
1504324740,388.388489
1504326540,387.995819
1504328340,387.604034
1504330140,387.055359
1504331940,386.002777
1504333740,384.826874
1504335540,383.980438
1504337340,383.241089
1504339140,382.374207
1504340940,381.229645
1504342740,379.958832
1504344540,378.767853
1504346340,377.491608
1504348140,376.099030
1504349940,374.799377
1504351740,373.685181
1504353540,372.539032
1504355340,371.385101
1504357140,370.079651
1504358940,368.828918
1504360740,367.610718
1504362540,366.265442
1504364340,364.464813
1504366140,362.371979
1504367940,360.613220
1504369740,358.878052
1504371540,357.122955
1504373340,355.709808
1504375140,354.444550
1504376940,353.136505
1504378740,351.859375
1504380540,350.665894
1504382340,349.973480
1504384140,349.179657
1504385940,347.874542
1504387740,346.274109
1504389540,344.775085
1504391340,343.679382
1504393140,342.913300
1504394940,342.102142
1504396740,341.596161
1504398540,341.353668
1504400340,341.111694
1504402140,340.783478
1504403940,340.420105
1504405740,339.981598
1504407540,339.673676
1504409340,339.431793
1504411140,339.207153
1504412940,339.210876
1504414740,339.612061
1504416540,340.505615
1504418340,341.453827
1504420140,342.379456
1504421940,343.236786
1504423740,343.878571
1504425540,344.453918
1504427340,345.069092
1504429140,345.691620
1504430940,346.153046
1504432740,346.410889
1504434540,346.797943
1504436340,347.261597
1504438140,347.739380
1504439940,348.158203
1504441740,348.391602
1504443540,348.546326
1504445340,348.777954
1504447140,348.424835
1504448940,347.651154
1504450740,346.863403
1504452540,346.132324
1504454340,345.462128
1504456140,344.971954
1504457940,344.513855
1504459740,344.046875
1504461540,343.768738
1504463340,343.357666
1504465140,342.946960
1504466940,342.472046
1504468740,341.800079
1504470540,341.149200
1504472340,340.610809
1504474140,340.024292
1504475940,339.449280
1504477740,338.911163
1504479540,338.351349
1504481340,338.020721
1504483140,337.872772
1504484940,337.700623
1504486740,337.455078
1504488540,337.347412
1504490340,337.314545
1504492140,337.339630
1504493940,337.271606
1504495740,337.053223
1504497540,337.091888
1504499340,337.349548
1504501140,337.497040
1504502940,337.610626
1504504740,337.766693
1504506540,337.775970
1504508340,337.761963
1504510140,337.131531
1504511940,335.351166
1504513740,333.275635
1504515540,331.409821
1504517340,329.744568
1504519140,328.396790
1504520940,327.192413
1504522740,325.967224
1504524540,324.336334
1504526340,322.467224
1504528140,320.355988
1504529940,318.123138
1504531740,316.151703
1504533540,314.454895
1504535340,312.662323
1504537140,310.832336
1504538940,308.694916
1504540740,306.359741
1504542540,304.052307
1504544340,301.822937
1504546140,299.722412
1504547940,297.696075
1504549740,295.711334
1504551540,294.096069
1504553340,292.691437
1504555140,291.409546
1504556940,290.137756
1504558740,288.969025
1504560540,288.311066
1504562340,288.853485
1504564140,289.699097
1504565940,290.012573
1504567740,289.904541
1504569540,289.268829
1504571340,288.389465
1504573140,287.209473
1504574940,286.443207
1504576740,285.191345
1504578540,284.082947
1504580340,283.650452
1504582140,283.128387
1504583940,282.278931
1504585740,281.683472
1504587540,281.510986
1504589340,281.566345
1504591140,281.681610
1504592940,281.825256
1504594740,282.068848
1504596540,282.471863
1504598340,283.141876
1504600140,283.848114
1504601940,284.086334
1504603740,283.842316
1504605540,283.529907
1504607340,283.456787
1504609140,283.217865
1504610940,282.967224
1504612740,282.558228
1504614540,282.296967
1504616340,282.421692
1504618140,282.606354
1504619940,283.016174
1504621740,283.498566
1504623540,284.301147
1504625340,285.208221
1504627140,286.659119
1504628940,288.039917
1504630740,289.037323
1504632540,290.011444
1504634340,291.214478
1504636140,292.367249
1504637940,293.465973
1504639740,294.773743
1504641540,296.349457
1504643340,297.792847
1504645140,299.047668
1504646940,300.144287
1504648740,300.875092
1504650540,301.453827
1504652340,302.326080
1504654140,303.446075
1504655940,304.408020
1504657740,305.206970
1504659540,306.232239
1504661340,307.409027
1504663140,308.553558
1504664940,309.650726
1504666740,310.519562
1504668540,311.349915
1504670340,312.297852
1504672140,313.222046
1504673940,314.020905
1504675740,314.709808
1504677540,315.582397
1504679340,316.567596
1504681140,317.324738
1504682940,317.985168
1504684740,318.574371
1504686540,319.181793
1504688340,319.762512
1504690140,320.260010
1504691940,320.628113
1504693740,320.893311
1504695540,321.288391
1504697340,321.680908
1504699140,322.332153
1504700940,323.050171
1504702740,323.537415
1504704540,323.850800
1504706340,324.182587
1504708140,324.629639
1504709940,324.883575
1504711740,324.987854
1504713540,325.146240
1504740540,325.359100
1504742340,325.715820
1504744140,326.118835
1504745940,326.361511
1504747740,326.544098
1504749540,326.681610
1504751340,326.905548
1504753140,327.176697
1504754940,327.446167
1504756740,327.790527
1504758540,328.065613
1504760340,328.296875
1504762140,328.534363
1504763940,328.640442
1504765740,328.674652
1504767540,328.641785
1504769340,328.665710
1504771140,328.550903
1504772940,328.392944
1504774740,328.141235
1504776540,327.928650
1504778340,327.851257
1504780140,327.959015
1504781940,328.070801
1504783740,328.069550
1504785540,328.130798
1504787340,328.210724
1504789140,328.238556
1504790940,328.204468
1504792740,328.186707
1504794540,328.238647
1504796340,328.292419
1504798140,328.452667
1504799940,328.867065
1504801740,329.319916
1504803540,329.675446
1504805340,329.877411
1504807140,330.066254
1504808940,330.312134
1504810740,330.524811
1504812540,330.689209
1504814340,330.862579
1504816140,331.066956
1504817940,331.283203
1504819740,331.551605
1504821540,331.886963
1504823340,332.327942
1504825140,332.795807
1504826940,333.184448
1504828740,333.474457
1504830540,333.615265
1504832340,333.758759
1504834140,333.870087
1504835940,333.882050
1504837740,333.961517
1504839540,333.959381
1504841340,333.798920
1504843140,333.615173
1504844940,333.403564
1504846740,333.234192
1504848540,333.056793
1504850340,332.828491
1504852140,332.534637
1504853940,332.285187
1504855740,332.179810
1504857540,332.080536
1504859340,331.978119
1504861140,331.902771
1504862940,331.875092
1504864740,331.842041
1504866540,331.768219
1504868340,331.759918
1504870140,331.751953
1504871940,331.688385
1504873740,331.496246
1504875540,331.149811
1504877340,330.615448
1504879140,329.550079
1504880940,327.922577
1504882740,326.249298
1504884540,324.676605
1504886340,323.326691
1504888140,322.177490
1504889940,320.928314
1504891740,319.790192
1504893540,318.409821
1504895340,317.191071
1504897140,316.125366
1504898940,314.974823
1504900740,313.727417
1504902540,312.306061
1504904340,310.869293
1504906140,309.373291
1504907940,307.906158
1504909740,306.708374
1504911540,305.584808
1504913340,304.533203
1504915140,303.505798
1504916940,302.356415
1504918740,301.104187
1504920540,299.914001
1504922340,298.614990
1504924140,297.316681
1504925940,296.221252
1504927740,295.257690
1504929540,294.859009
1504931340,294.964996
1504933140,295.245087
1504934940,295.560272
1504936740,295.938843
1504938540,296.086243
1504940340,296.282043
1504942140,296.438477
1504943940,296.774902
1504945740,296.996063
1504947540,297.041687
1504949340,297.063141
1504951140,297.154633
1504952940,297.526703
1504954740,297.852692
1504956540,298.237579
1504958340,298.690979
1504960140,298.893311
1504961940,299.024292
1504963740,299.007782
1504965540,298.942688
1504967340,298.938843
1504969140,298.943756
1504970940,298.937317
1504972740,299.064911
1504974540,299.250458
1504976340,299.320801
1504978140,299.417053
1504979940,299.318115
1504981740,299.385010
1504983540,299.407593
1504985340,299.143677
1504987140,298.849365
1504988940,298.651703
1504990740,298.509735
1504992540,298.367767
1504994340,298.259186
1504996140,298.094208
1504997940,297.972412
1504999740,298.040985
1505001540,298.090637
1505003340,297.979736
1505005140,297.932495
1505006940,297.866058
1505008740,297.657318
1505010540,297.382843
1505012340,296.892334
1505014140,296.357666
1505015940,295.885712
1505017740,295.469391
1505019540,295.165894
1505021340,294.697937
1505023140,294.072510
1505024940,293.431427
1505026740,292.481445
1505028540,291.383667
1505030340,290.699921
1505032140,290.225891
1505033940,289.717682
1505035740,289.461517
1505037540,289.016602
1505039340,288.218750
1505041140,287.335358
1505042940,286.565460
1505044740,285.900970
1505046540,285.357666
1505048340,284.776520
1505050140,284.139282
1505051940,283.603760
1505053740,283.201355
1505055540,282.816711
1505057340,282.490265
1505059140,282.127411
1505060940,281.773560
1505062740,281.661255
1505064540,281.799469
1505066340,282.110260
1505068140,282.470184
1505069940,282.803833
1505071740,283.315613
1505073540,284.051086
1505075340,284.751526
1505077140,285.635437
1505078940,286.678314
1505080740,287.424011
1505082540,287.977692
1505084340,288.664093
1505086140,289.205444
1505087940,289.672668
1505089740,290.225098
1505091540,290.805084
1505093340,291.319366
1505095140,291.989380
1505096940,292.676239
1505098740,293.355621
1505100540,293.929657
1505102340,294.513214
1505104140,294.983765
1505105940,295.277588
1505107740,295.499725
1505109540,295.705811
1505111340,295.941071
1505113140,296.190521
1505114940,296.251862
1505116740,296.128204
1505118540,295.919098
1505120340,295.654205
1505122140,295.445709
1505123940,295.154541
1505125740,294.881958
1505127540,294.763824
1505129340,294.721161
1505131140,294.766693
1505132940,294.715088
1505134740,294.542847
1505136540,294.466522
1505138340,294.559540
1505140140,294.850616
1505141940,295.176788
1505143740,295.403198
1505145540,295.381500
1505147340,295.364807
1505149140,295.393921
1505150940,295.489716
1505152740,295.451599
1505154540,295.463928
1505156340,295.582764
1505158140,295.688843
1505159940,295.837860
1505161740,296.000885
1505163540,296.053223
1505165340,296.081421
1505167140,296.100891
1505168940,296.182495
1505170740,296.343109
1505172540,296.474731
1505174340,296.623474
1505176140,296.811249
1505177940,297.054565
1505179740,297.294647
1505181540,297.491241
1505183340,297.695526
1505185140,297.935883
1505186940,298.195984
1505188740,298.406616
1505190540,298.538666
1505192340,298.694458
1505194140,298.937592
1505195940,299.282135
1505197740,299.609192
1505199540,300.037598
1505201340,300.500275
1505203140,301.010620
1505204940,301.440277
1505206740,301.777222
1505208540,302.162964
1505210340,302.636871
1505212140,303.073395
1505213940,303.578674
1505215740,304.196960
1505217540,304.820892
1505219340,305.410278
1505221140,305.868835
1505222940,306.205444
1505224740,306.494019
1505226540,306.696869
1505228340,306.834900
1505230140,306.931793
1505231940,307.080078
1505233740,307.203827
1505235540,307.268921
1505237340,307.310791
1505239140,307.218201
1505240940,306.820251
1505242740,306.271973
1505244540,305.722229
1505246340,305.198120
1505248140,304.610809
1505249940,303.879456
1505251740,303.195801
1505253540,302.557312
1505255340,302.036957
1505257140,301.651886
1505258940,301.171600
1505260740,300.597046
1505262540,299.982513
1505264340,299.305634
1505266140,298.609741
1505267940,297.877594
1505269740,297.047943
1505271540,296.141174
1505273340,295.185181
1505275140,294.162048
1505276940,293.096954
1505278740,291.967224
1505280540,291.011078
1505282340,290.054291
1505284140,289.117493
1505285940,288.248566
1505287740,287.479462
1505289540,286.704559
1505291340,286.155182
1505293140,285.760101
1505294940,285.383759
1505296740,284.877502
1505298540,284.214386
1505300340,283.458221
1505302140,282.428650
1505303940,281.298401
1505305740,280.061157
1505307540,278.997498
1505309340,278.135345
1505311140,277.291351
1505312940,276.394836
1505314740,275.426239
1505316540,274.452423
1505318340,273.620789
1505320140,272.848846
1505321940,272.412048
1505323740,272.238739
1505325540,272.214294
1505327340,272.201874
1505329140,272.201691
1505330940,271.963745
1505332740,271.624207
1505334540,271.351868
1505336340,271.031067
1505338140,270.604919
1505339940,270.345703
1505341740,270.275177
1505343540,270.352753
1505345340,270.370789
1505347140,270.371521
1505348940,270.454102
1505350740,270.701599
1505352540,271.197144
1505354340,271.751862
1505356140,272.368652
1505357940,272.708405
1505359740,272.823669
1505361540,272.891876
1505363340,273.064728
1505365140,273.407959
1505366940,273.748749
1505368740,273.890076
1505370540,274.072937
1505372340,274.031250
1505374140,273.820435
1505375940,273.653381
1505377740,273.535980
1505379540,273.418121
1505381340,273.346252
1505383140,273.303314
1505384940,273.127869
1505386740,272.796417
1505388540,272.220978
1505390340,271.237152
1505392140,270.175354
1505393940,268.934631
1505395740,267.418213
1505397540,266.185272
1505399340,264.999908
1505401140,263.837311
1505402940,262.630707
1505404740,261.334717
1505406540,260.032593
1505408340,258.675537
1505410140,257.215454
1505411940,255.712326
1505413740,254.212769
1505415540,252.870087
1505417340,251.568039
1505419140,250.252762
1505420940,249.014099
1505422740,247.874374
1505424540,246.616608
1505426340,245.197327
1505428140,243.778397
1505429940,242.404373
1505431740,240.978302
1505433540,239.317856
1505435340,237.884735
1505437140,236.697403
1505438940,235.895172
1505440740,235.508209
1505442540,235.217499
1505444340,234.979279
1505446140,234.884552
1505447940,234.540176
1505449740,234.188034
1505451540,233.697586
1505453340,233.061966
1505455140,232.483841
1505456940,231.985184
1505458740,231.416611
1505460540,230.855621
1505462340,230.418030
1505464140,229.957672
1505465940,229.350082
1505467740,228.598663
1505469540,227.579102
1505471340,226.408661
1505473140,225.105896
1505474940,223.843842
1505476740,222.599548
1505478540,221.913300
1505480340,221.740097
1505482140,221.610901
1505483940,221.810272
1505485740,222.505005
1505487540,223.752136
1505489340,224.724823
1505491140,225.520798
1505492940,226.224014
1505494740,226.519287
1505496540,226.815002
1505498340,227.121780
1505500140,227.591339
1505501940,228.110901
1505503740,228.788483
1505505540,229.741791
1505507340,230.773758
1505509140,232.009552
1505510940,233.540894
1505512740,235.144196
1505514540,236.700531
1505516340,238.123123
1505518140,239.506882
1505519940,241.237854
1505521740,243.061874
1505523540,245.085800
1505525340,247.301422
1505527140,249.722763
1505528940,251.737671
1505530740,253.145889
1505532540,254.452057
1505534340,255.591690
1505536140,256.178131
1505537940,256.165802
1505539740,256.373383
1505541540,256.679199
1505543340,256.814911
1505545140,257.304291
1505546940,257.998230
1505548740,258.716888
1505550540,259.359283
1505552340,260.035461
1505554140,260.644562
1505555940,260.840088
1505557740,260.662781
1505559540,260.176605
1505561340,259.622498
1505563140,259.095001
1505564940,258.801880
1505566740,258.508026
1505568540,258.216339
1505570340,257.973938
1505572140,257.892944
1505573940,257.703827
1505575740,257.207397
1505577540,256.502228
1505579340,255.689377
1505581140,254.964111
1505582940,254.380081
