time,entry level 1,entry level 2,entry level 3
1516728000,851.928894,842.929688,824.931152
1516729800,851.807617,842.809631,824.813721
1516731600,852.124390,843.123108,825.120483
1516733400,852.786743,843.778503,825.761841
1516735200,853.812073,844.792969,826.754639
1516737000,854.848877,845.818787,827.758606
1516738800,855.429993,846.393799,828.321350
1516740600,856.439148,847.392273,829.298462
1516742400,858.171997,849.106812,830.976440
1516744200,859.796448,850.714111,832.549377
1516746000,861.259705,852.161926,833.966248
1516747800,862.603577,853.491577,835.267517
1516749600,863.585510,854.463135,836.218384
1516751400,864.341858,855.211487,836.950745
1516753200,865.112549,855.974060,837.697021
1516755000,865.660767,856.516479,838.227844
1516756800,866.240479,857.090088,838.789185
1516758600,867.525635,858.361633,840.033630
1516760400,868.813660,859.636108,841.280884
1516762200,869.906982,860.717834,842.339478
1516764000,871.179871,861.977295,843.572083
1516765800,872.542419,863.325439,844.891479
1516767600,873.476440,864.249634,845.795898
1516769400,874.021423,864.788818,846.323547
1516771200,874.185608,864.951233,846.482544
1516773000,874.183105,864.948853,846.480164
1516774800,873.888184,864.656982,846.194580
1516776600,873.377319,864.151550,845.699890
1516778400,873.080322,863.857666,845.412292
1516780200,872.934998,863.713867,845.271606
1516782000,872.707642,863.488953,845.051453
1516783800,872.539734,863.322815,844.888855
1516785600,872.324829,863.110168,844.680786
1516787400,872.449158,863.233215,844.801147
1516789200,873.091980,863.869202,845.423584
1516791000,873.557129,864.329407,845.873962
1516792800,873.932739,864.701050,846.237671
1516794600,874.486328,865.248779,846.773743
1516796400,874.953369,865.710938,847.225952
1516798200,875.587708,866.338562,847.840210
1516800000,876.644104,867.383789,848.863159
1516801800,878.068970,868.793579,850.242859
1516803600,880.007751,870.711914,852.120178
1516805400,882.765076,873.440125,854.790161
1516807200,885.132568,875.782593,857.082642
1516809000,887.132568,877.761475,859.019226
1516810800,888.997559,879.606750,860.825134
1516812600,890.572876,881.165466,862.350525
1516814400,891.893616,882.472229,863.629395
1516816200,892.994812,883.561768,864.695679
1516818000,894.722839,885.271545,866.368958
1516819800,896.689941,887.217896,868.273743
1516821600,898.556885,889.065125,870.081482
1516823400,900.488770,890.976624,871.952209
1516825200,902.356995,892.825073,873.761169
1516827000,903.904480,894.356201,875.259644
1516828800,905.150757,895.589355,876.466431
1516830600,906.588928,897.012329,877.859009
1516832400,907.834656,898.244873,879.065308
1516834200,908.857666,899.257080,880.055847
1516836000,910.104309,900.490540,881.263000
1516837800,911.834473,902.202393,882.938293
1516839600,913.641785,903.990662,884.688354
1516841400,915.349243,905.680115,886.341736
1516843200,917.115540,907.427734,888.052063
1516845000,918.998535,909.290833,889.875366
1516846800,920.793579,911.066956,891.613525
1516848600,922.608704,912.862854,893.371094
1516850400,924.584045,914.817322,895.283813
1516852200,926.949890,917.158203,897.574768
1516854000,928.975220,919.162170,899.535889
1516855800,930.253174,920.426575,900.773315
1516857600,932.068115,922.222351,902.530762
1516859400,934.224731,924.356201,904.619019
1516861200,936.783325,926.887756,907.096558
1516863000,939.395996,929.472839,909.626404
1516864800,941.710144,931.762512,911.867249
1516866600,943.833862,933.863831,913.923706
1516868400,945.299622,935.314087,915.342957
1516870200,946.541138,936.542542,916.545166
1516872000,947.552612,937.543274,917.524536
1516873800,948.439636,938.420898,918.383423
1516875600,949.659058,939.627502,919.564270
1516877400,950.887146,940.842590,920.753418
1516879200,952.109802,942.052368,921.937317
1516881000,953.111328,943.043335,922.907166
1516882800,953.784485,943.709351,923.558960
1516884600,954.221436,944.141663,923.982056
1516886400,954.519958,944.437012,924.271057
1516888200,954.668762,944.584229,924.415161
1516890000,954.707520,944.622620,924.452698
1516891800,954.762817,944.677307,924.506287
1516893600,954.384155,944.302612,924.139587
1516895400,953.494080,943.421997,923.277710
1516897200,952.595398,942.532837,922.407532
1516899000,951.412476,941.362427,921.262146
1516900800,949.861694,939.827942,919.760437
1516902600,947.930786,937.917480,917.890747
1516904400,946.232910,936.237549,916.246643
1516906200,945.051331,935.068420,915.102539
1516908000,943.981689,934.010071,914.066772
1516909800,942.869995,932.910156,912.990356
1516911600,941.747620,931.799622,911.903503
1516913400,941.002625,931.062439,911.182129
1516915200,940.603455,930.667542,910.795654
1516917000,940.040710,930.110718,910.250671
1516918800,939.845459,929.917542,910.061646
1516920600,939.955139,930.026062,910.167847
1516922400,940.088013,930.157532,910.296509
1516924200,939.976074,930.046753,910.188110
1516926000,939.496643,929.572388,909.723877
1516927800,939.113525,929.193298,909.352905
1516929600,938.834473,928.917236,909.082703
1516931400,938.528381,928.614380,908.786316
1516933200,938.724609,928.808533,908.976257
1516935000,939.591003,929.665771,909.815247
1516936800,940.647705,930.711304,910.838440
1516938600,941.273193,931.330200,911.444153
1516940400,941.618652,931.671997,911.778625
1516942200,941.787048,931.838623,911.941650
1516944000,942.252747,932.299377,912.392639
1516945800,943.029541,933.067993,913.144775
1516947600,943.827820,933.857788,913.917786
1516949400,944.544861,934.567322,914.612122
1516951200,945.223694,935.238953,915.269470
1516953000,945.575684,935.587219,915.610291
1516954800,944.819885,934.839417,914.878418
1516956600,943.487671,933.521301,913.588440
1516958400,942.177185,932.224670,912.319519
1516960200,940.195679,930.264099,910.400757
1516962000,938.041321,928.132446,908.314636
1516963800,935.938721,926.052063,906.278687
1516965600,933.872498,924.007690,904.277954
1516967400,931.958923,922.114319,902.424988
1516969200,930.133728,920.308411,900.657715
1516971000,928.601440,918.792297,899.173950
1516972800,927.633545,917.834595,898.236694
1516974600,926.644592,916.856140,897.279114
1516976400,925.523682,915.747009,896.193665
1516978200,924.517639,914.751587,895.219543
1516980000,923.865295,914.106201,894.587891
1516981800,923.517334,913.761902,894.250977
1516983600,923.268616,913.515808,894.010132
1516985400,922.784119,913.036438,893.541016
1516987200,922.071289,912.331116,892.850708
1516989000,921.578735,911.843750,892.373779
1516990800,921.217163,911.486023,892.023682
1516992600,920.785095,911.058533,891.605347
1516994400,920.016418,910.297913,890.860962
1516996200,919.104248,909.395447,889.977722
1516998000,918.321289,908.620728,889.219543
1516999800,917.660095,907.966492,888.579346
1517001600,916.998108,907.311523,887.938293
1517003400,916.568848,906.886841,887.522644
1517005200,917.033386,907.346436,887.972473
1517007000,917.737488,908.043091,888.654297
1517008800,918.240295,908.540588,889.141113
1517010600,919.622803,909.908508,890.479858
1517012400,921.361023,911.628357,892.162964
1517014200,922.826843,913.078674,893.582336
1517016000,924.036926,914.276001,894.754089
1517017800,925.168152,915.395264,895.849487
1517019600,926.171204,916.387756,896.820740
1517021400,927.136292,917.342590,897.755188
1517023200,927.851501,918.050293,898.447754
1517025000,928.590027,918.781006,899.162903
1517026800,929.445435,919.627380,899.991211
1517028600,930.136047,920.310669,900.659912
1517030400,930.340332,920.512817,900.857727
1517032200,930.691772,920.860535,901.197998
1517034000,931.059204,921.224060,901.553833
1517035800,931.503113,921.663330,901.983643
1517037600,931.958191,922.113586,902.424316
1517039400,932.307312,922.459045,902.762390
1517041200,932.768127,922.914917,903.208557
1517043000,933.389221,923.529480,903.809998
1517044800,934.251404,924.382568,904.644897
1517046600,935.396057,925.515137,905.753235
1517048400,936.592773,926.699219,906.911987
1517050200,937.536194,927.632690,907.825562
1517052000,938.462708,928.549377,908.722656
1517053800,939.197876,929.276794,909.434570
1517055600,939.950073,930.020996,910.162903
1517057400,940.967102,931.027344,911.147705
1517059200,942.043457,932.092285,912.189941
1517061000,942.959717,932.998901,913.077209
1517062800,943.521912,933.555176,913.621582
1517064600,944.045227,934.072937,914.128296
1517066400,944.824341,934.843811,914.882751
1517068200,946.206909,936.211792,916.221497
1517070000,947.828674,937.816406,917.791870
1517071800,949.405823,939.376892,919.319031
1517073600,951.220886,941.172791,921.076599
1517075400,952.983887,942.917175,922.783691
1517077200,954.486633,944.404053,924.238831
1517079000,956.081055,945.981628,925.782715
1517080800,957.797668,947.680115,927.444946
1517082600,959.239075,949.106262,928.840637
1517084400,960.647278,950.499634,930.204224
1517086200,962.133728,951.970398,931.643616
1517088000,963.712097,953.532043,933.171936
1517089800,965.263184,955.066772,934.673889
1517091600,966.817749,956.604919,936.179199
1517093400,968.506470,958.275818,937.814392
1517095200,970.146545,959.898499,939.402466
1517097000,971.345764,961.085083,940.563660
1517098800,972.439697,962.167480,941.622925
1517100600,973.848816,963.561707,942.987427
1517102400,975.352966,965.049988,944.443909
1517104200,977.122192,966.800476,946.157043
1517106000,978.892029,968.551636,947.870850
1517107800,980.591064,970.232727,949.515991
1517109600,982.339355,971.962524,951.208862
1517111400,984.123352,973.727722,952.936401
1517113200,986.339722,975.920715,955.082520
1517115000,988.891174,978.445129,957.553040
1517116800,991.896362,981.418640,960.463013
1517118600,994.734375,984.226624,963.211121
1517120400,997.321472,986.786377,965.716187
1517122200,1000.035278,989.471558,968.344055
1517124000,1002.675415,992.083801,970.900513
1517125800,1005.430725,994.809998,973.568481
1517127600,1008.289856,997.638916,976.336975
1517129400,1010.963379,1000.284180,978.925781
1517131200,1013.297180,1002.593323,981.185669
1517133000,1015.726624,1004.997131,983.538086
1517134800,1018.574768,1007.815186,986.296021
1517136600,1021.842346,1011.048279,989.460022
1517138400,1025.461426,1014.629150,992.964478
1517140200,1029.520752,1018.645569,996.895081
1517142000,1033.687012,1022.767822,1000.929321
1517143800,1037.365112,1026.406982,1004.490845
1517145600,1040.551758,1029.560059,1007.576599
1517147400,1044.261597,1033.230713,1011.168884
1517149200,1048.231567,1037.158691,1015.012939
1517151000,1051.767212,1040.656982,1018.436584
1517152800,1055.225708,1044.078979,1021.785461
1517154600,1058.718018,1047.534424,1025.167114
1517156400,1061.907104,1050.689819,1028.255127
1517158200,1065.049927,1053.799438,1031.298340
1517160000,1068.265137,1056.980713,1034.411743
1517161800,1071.263184,1059.947021,1037.314697
1517163600,1074.254150,1062.906372,1040.210938
1517165400,1077.101807,1065.723999,1042.968384
1517167200,1079.161377,1067.761841,1044.962646
1517169000,1080.907715,1069.489746,1046.653564
1517170800,1082.814087,1071.375977,1048.499634
1517172600,1084.435425,1072.980225,1050.069580
1517174400,1085.998901,1074.527100,1051.583374
1517176200,1087.684448,1076.194824,1053.215576
1517178000,1089.741455,1078.230103,1055.207397
1517179800,1091.917969,1080.383667,1057.314941
1517181600,1094.316772,1082.757202,1059.637817
1517183400,1096.432373,1084.850342,1061.686279
1517185200,1097.931274,1086.333496,1063.137695
1517187000,1098.844971,1087.237427,1064.022461
1517188800,1099.180786,1087.569702,1064.347534
1517190600,1098.274658,1086.673218,1063.470215
1517192400,1096.710693,1085.125732,1061.955811
1517194200,1095.694214,1084.119995,1060.971436
1517196000,1095.250122,1083.680664,1060.541504
1517197800,1094.556396,1082.994263,1059.869751
1517199600,1093.693115,1082.140015,1059.033813
1517201400,1093.206299,1081.658325,1058.562500
1517203200,1093.177734,1081.630127,1058.534790
1517205000,1093.012207,1081.466309,1058.374512
1517206800,1092.638306,1081.096436,1058.012451
1517208600,1091.823975,1080.290649,1057.223877
1517210400,1090.716064,1079.194458,1056.151123
1517212200,1089.611816,1078.101807,1055.081787
1517214000,1087.966675,1076.474121,1053.488892
1517215800,1086.389771,1074.913818,1051.961914
1517217600,1085.198730,1073.735474,1050.808716
1517219400,1084.006836,1072.556152,1049.654541
1517221200,1082.968018,1071.528320,1048.648682
1517223000,1081.886963,1070.458618,1047.601807
1517224800,1080.483398,1069.069824,1046.242676
1517226600,1078.624023,1067.230103,1044.442261
1517228400,1076.312622,1064.943237,1042.204224
1517230200,1074.028320,1062.682983,1039.992310
1517232000,1071.813477,1060.491455,1037.847534
1517233800,1069.821533,1058.520630,1035.918823
1517235600,1068.078247,1056.795776,1034.230713
1517237400,1066.463989,1055.198486,1032.667603
1517239200,1065.165771,1053.914062,1031.410522
1517241000,1064.631958,1053.385864,1030.893677
1517242800,1064.589355,1053.343750,1030.852417
1517244600,1064.342773,1053.099731,1030.613647
1517246400,1064.071167,1052.830933,1030.350586
1517248200,1063.810547,1052.573120,1030.098267
1517250000,1063.318970,1052.086792,1029.622192
1517251800,1062.418823,1051.196167,1028.750732
1517253600,1061.103027,1049.894165,1027.476440
1517255400,1059.827515,1048.632202,1026.241455
1517257200,1058.867554,1047.682373,1025.311890
1517259000,1058.353882,1047.174072,1024.814453
1517260800,1057.893311,1046.718384,1024.368530
1517262600,1057.598877,1046.427124,1024.083374
1517264400,1057.525635,1046.354614,1024.012573
1517266200,1056.917603,1045.752930,1023.423706
1517268000,1056.059814,1044.904297,1022.593201
1517269800,1055.495972,1044.346436,1022.047180
1517271600,1054.708496,1043.567261,1021.284729
1517273400,1053.849609,1042.717407,1020.452942
1517275200,1053.014526,1041.891113,1019.644348
1517277000,1052.184814,1041.070190,1018.840942
1517278800,1051.177368,1040.073486,1017.865479
1517280600,1050.023926,1038.932129,1016.748535
1517282400,1048.558838,1037.482544,1015.329956
1517284200,1046.817749,1035.759766,1013.643921
1517286000,1045.148438,1034.108154,1012.027527
1517287800,1043.618896,1032.594849,1010.546509
1517289600,1042.082886,1031.075073,1009.059143
1517291400,1040.880981,1029.885742,1007.895325
1517293200,1039.638672,1028.656616,1006.692383
1517295000,1038.559692,1027.588989,1005.647583
1517296800,1037.345215,1026.387329,1004.471558
1517298600,1036.293579,1025.346802,1003.453308
1517300400,1035.730103,1024.789307,1002.907654
1517302200,1035.431763,1024.494141,1002.618835
1517304000,1034.997314,1024.064209,1002.198059
1517305800,1034.643799,1023.714539,1001.855835
1517307600,1034.203369,1023.278687,1001.429321
1517309400,1033.749634,1022.829773,1000.989929
1517311200,1033.424805,1022.508362,1000.675415
1517313000,1032.951538,1022.040039,1000.217102
1517314800,1032.568237,1021.660828,999.846008
1517316600,1032.429443,1021.523560,999.711609
1517318400,1032.225464,1021.321655,999.514038
1517320200,1031.339233,1020.444885,998.656006
1517322000,1029.973511,1019.093567,997.333557
1517323800,1028.674561,1017.808350,996.075806
1517325600,1027.439453,1016.586182,994.879700
1517327400,1026.108032,1015.268921,993.590576
1517329200,1025.174927,1014.345642,992.687012
1517331000,1024.252563,1013.433044,991.793884
1517332800,1023.705566,1012.891785,991.264221
1517334600,1023.495667,1012.684143,991.060974
1517336400,1021.837830,1011.043823,989.455688
1517338200,1019.297607,1008.530396,986.995972
1517340000,1016.615967,1005.877075,984.399231
1517341800,1014.421509,1003.705811,982.274353
1517343600,1012.531494,1001.835754,980.444214
1517345400,1010.060181,999.390564,978.051208
1517347200,1007.707825,997.063049,975.773438
1517349000,1005.301880,994.682556,973.443787
1517350800,1002.771729,992.179077,970.993774
1517352600,1000.483398,989.914978,968.777954
1517354400,998.011963,987.469604,966.384827
1517356200,995.139221,984.627258,963.603149
1517358000,992.360474,981.877808,960.912476
1517359800,989.393372,978.942078,958.039368
1517361600,985.782837,975.369690,954.543274
1517363400,982.247437,971.871582,951.119873
1517365200,978.852783,968.512817,947.832825
1517367000,975.871338,965.562866,944.945862
1517368800,973.322815,963.041260,942.478088
1517370600,971.145264,960.886719,940.369568
1517372400,969.279480,959.040588,938.562866
1517374200,967.171570,956.955017,936.521790
1517376000,965.123901,954.928955,934.539001
1517377800,963.628357,953.449219,933.090881
1517379600,962.453857,952.287109,931.953613
1517381400,961.621033,951.463135,931.147156
1517383200,961.115906,950.963257,930.658020
1517385000,960.613342,950.466064,930.171387
1517386800,961.206787,951.053223,930.746033
1517388600,962.048462,951.886047,931.561035
1517390400,962.764343,952.594299,932.254211
1517392200,962.689697,952.520447,932.181946
1517394000,962.581543,952.413452,932.077209
1517395800,963.055725,952.882629,932.536377
1517397600,963.509888,953.332031,932.976135
1517399400,964.011169,953.828003,933.461548
1517401200,964.445435,954.257690,933.882019
1517403000,964.694702,954.504333,934.123413
1517404800,965.627563,955.427307,935.026672
1517406600,966.968811,956.754333,936.325439
1517408400,968.052734,957.826843,937.375000
1517410200,969.092590,958.855713,938.381958
1517412000,970.549683,960.297424,939.792847
1517413800,972.187744,961.918213,941.379028
1517415600,973.296143,963.014832,942.452209
1517417400,974.056091,963.766846,943.188171
1517419200,974.918213,964.619751,944.022888
1517421000,976.105469,965.794495,945.172546
1517422800,977.350159,967.026062,946.377808
1517424600,978.794678,968.455322,947.776550
1517426400,980.043640,969.691101,948.985962
1517428200,981.192566,970.827881,950.098450
1517430000,981.936890,971.564331,950.819153
1517431800,982.452881,972.074890,951.318848
1517433600,982.618530,972.238770,951.479187
1517435400,982.601807,972.222229,951.463013
1517437200,982.666199,972.285950,951.525391
1517439000,983.096191,972.711365,951.941711
1517440800,983.753418,973.361694,952.578125
1517442600,984.605774,974.205078,953.403503
1517444400,985.427368,975.017944,954.199036
1517446200,986.308533,975.889832,955.052307
1517448000,987.281677,976.852661,955.994629
1517449800,988.170288,977.731934,956.855042
1517451600,989.037231,978.589661,957.694519
1517453400,989.993469,979.535828,958.620483
1517455200,990.879822,980.412781,959.478699
1517457000,991.567627,981.093323,960.144714
1517458800,992.432312,981.948853,960.981995
1517460600,993.679871,983.183289,962.190002
1517462400,995.301819,984.788147,963.760620
1517464200,996.902283,986.371643,965.310303
1517466000,998.680176,988.130798,967.031921
1517467800,1000.295837,989.729370,968.596375
1517469600,1001.437134,990.858643,969.701477
1517471400,1002.408081,991.819336,970.641663
1517473200,1002.970093,992.375366,971.185852
1517475000,1002.960754,992.366089,971.176758
1517476800,1003.173279,992.576355,971.382568
1517478600,1003.450439,992.850647,971.650940
1517480400,1003.413757,992.814331,971.615417
1517482200,1003.165344,992.568542,971.374878
1517484000,1002.917053,992.322876,971.134521
1517485800,1003.240784,992.643188,971.447937
1517487600,1003.599670,992.998291,971.795471
1517489400,1003.978088,993.372742,972.161926
1517491200,1004.894897,994.279846,973.049683
1517493000,1005.650391,995.027344,973.781189
1517494800,1006.106018,995.478149,974.222412
1517496600,1006.071350,995.443848,974.188782
1517498400,1005.473633,994.852417,973.610046
1517500200,1004.108704,993.501953,972.288330
1517502000,1001.761536,991.179565,970.015625
1517503800,998.783447,988.232910,967.131836
1517505600,995.539795,985.023560,963.990967
1517507400,993.014832,982.525269,961.546082
1517509200,990.592590,980.128601,959.200623
1517511000,987.821228,977.386536,956.517029
1517512800,984.318298,973.920593,953.125122
1517514600,980.067261,969.714478,949.008789
1517516400,975.186218,964.885010,944.282471
1517518200,970.774780,960.520142,940.010803
1517520000,967.435913,957.216553,936.777710
1517521800,964.382996,954.195862,933.821533
1517523600,961.596680,951.439026,931.123596
1517525400,959.145691,949.013916,928.750244
1517527200,956.469971,946.366455,926.159302
1517529000,954.287354,944.206848,924.045837
1517530800,952.171326,942.113159,921.996887
1517532600,949.211182,939.184326,919.130554
1517534400,945.657715,935.668396,915.689697
1517536200,941.308716,931.365295,911.478516
1517538000,936.587524,926.694031,906.906921
1517539800,931.762817,921.920288,902.235168
1517541600,926.847656,917.057068,897.475769
1517543400,922.214478,912.472778,892.989380
1517545200,917.254944,907.565613,888.187012
1517547000,912.301147,902.664185,883.390198
1517548800,907.675049,898.086975,878.910706
1517550600,903.515381,893.971252,874.882874
1517552400,899.414246,889.913452,870.911743
1517554200,895.268127,885.811096,866.896973
1517556000,891.866882,882.445801,863.603516
1517557800,887.988708,878.608582,859.848267
1517559600,883.726929,874.391785,855.721497
1517561400,879.043030,869.757385,851.186096
1517563200,874.183411,864.949158,846.480469
1517565000,869.892212,860.703247,842.325256
1517566800,866.373413,857.221619,838.917969
1517568600,862.276611,853.168091,834.950928
1517570400,857.225464,848.170288,830.059875
1517572200,851.282776,842.290344,824.305542
1517574000,844.726074,835.802917,817.956604
1517575800,837.577820,828.730164,811.034851
1517577600,832.614075,823.818848,806.228394
1517579400,828.918579,820.162415,802.650024
1517581200,826.339600,817.610657,800.152771
1517583000,824.096130,815.390869,797.980408
1517584800,822.178223,813.493286,796.123291
1517586600,821.043823,812.370850,795.024841
1517588400,820.561890,811.893982,794.558167
1517590200,820.116089,811.452881,794.126465
1517592000,819.153076,810.500061,793.193970
1517593800,816.956055,808.326233,791.066589
1517595600,814.714050,806.107971,788.895691
1517597400,812.531433,803.948364,786.782227
1517599200,809.975891,801.419861,784.307678
1517601000,807.917969,799.383606,782.314941
1517602800,807.125671,798.599731,781.547791
1517604600,806.721436,798.199707,781.156311
1517606400,805.310059,796.803284,779.789673
1517608200,804.039124,795.545776,778.559021
1517610000,803.144470,794.660583,777.692688
1517611800,803.047852,794.565002,777.599182
1517613600,804.144958,795.650513,778.661499
1517615400,805.274536,796.768127,779.755310
1517617200,806.175659,797.659729,780.627869
1517619000,807.413513,798.884521,781.826477
1517620800,808.466736,799.926636,782.846375
1517622600,809.766174,801.212280,784.104553
1517624400,811.792175,803.216919,786.066406
1517626200,814.766846,806.160156,788.946777
1517628000,815.054382,806.444702,789.225220
1517629800,812.942200,804.354797,787.179993
1517631600,810.144043,801.586243,784.470459
1517633400,808.472595,799.932434,782.852051
1517635200,806.960388,798.436157,781.387695
1517637000,804.904419,796.401917,779.396851
1517638800,802.628601,794.150146,777.193176
1517640600,800.908875,792.448608,775.528015
1517642400,799.849365,791.400269,774.502014
1517644200,799.718933,791.271240,774.375732
1517646000,799.892456,791.442932,774.543762
1517647800,800.646851,792.189331,775.274231
1517649600,802.473816,793.997009,777.043335
1517651400,804.138306,795.643860,778.655029
1517653200,805.083618,796.579224,779.570435
1517655000,806.017944,797.503723,780.475159
1517656800,807.671265,799.139526,782.076050
1517658600,809.486511,800.935608,783.833801
1517660400,811.496460,802.924316,785.780029
1517662200,813.255554,804.664795,787.483337
1517664000,814.570862,805.966248,788.757019
1517665800,816.160522,807.539124,790.296265
1517667600,818.316650,809.672485,792.384094
1517669400,820.515198,811.847839,794.513000
1517671200,822.896057,814.203552,796.818420
1517673000,825.082336,816.366699,798.935364
1517674800,826.817505,818.083496,800.615540
1517676600,828.677185,819.923584,802.416321
1517678400,831.497253,822.713806,805.146973
1517680200,834.875977,826.056885,808.418640
1517682000,837.969910,829.118103,811.414490
1517683800,840.728638,831.847717,814.085876
1517685600,843.750916,834.838074,817.012329
1517687400,846.821533,837.876221,819.985596
1517689200,849.859314,840.881958,822.927124
1517691000,852.354126,843.350403,825.342896
1517692800,853.925781,844.905457,826.864746
1517694600,855.355286,846.319885,828.248962
1517696400,856.737793,847.687805,829.587708
1517698200,857.793762,848.732605,830.610168
1517700000,858.266724,849.200500,831.068115
1517701800,858.775452,849.703857,831.560730
1517703600,859.700806,850.619507,832.456787
1517705400,860.508850,851.418945,833.239197
1517707200,860.614197,851.523254,833.341248
1517709000,860.429810,851.340820,833.162720
1517710800,859.939575,850.855713,832.687988
1517712600,859.602722,850.522400,832.361755
1517714400,859.394958,850.316833,832.160583
1517716200,859.121460,850.046265,831.895813
1517718000,858.381104,849.313721,831.178894
1517719800,857.290771,848.234924,830.123108
1517721600,856.200012,847.155640,829.066895
1517723400,855.724243,846.684937,828.606262
1517725200,855.963501,846.921631,828.837891
1517727000,856.084656,847.041504,828.955200
1517728800,855.850220,846.809570,828.728210
1517730600,855.463013,846.426453,828.353271
1517732400,854.955383,845.924194,827.861755
1517734200,854.113037,845.090759,827.046082
1517736000,852.702209,843.694824,825.679993
1517737800,850.816467,841.828979,823.853943
1517739600,848.340088,839.378784,821.456055
1517741400,845.678467,836.745239,818.878784
1517743200,843.636414,834.724792,816.901489
1517745000,841.917969,833.024536,815.237488
1517746800,839.560974,830.692383,812.955200
1517748600,836.795044,827.955688,810.276917
1517750400,834.379211,825.565369,807.937622
1517752200,831.881958,823.094482,805.519531
1517754000,829.367493,820.606567,803.084717
1517755800,827.092773,818.355896,800.882080
1517757600,824.750671,816.038513,798.614197
1517759400,821.954407,813.271790,795.906555
1517761200,819.144104,810.491211,793.185303
1517763000,816.329712,807.706543,790.460083
1517764800,813.751099,805.155151,787.963257
1517766600,810.948914,802.382568,785.249817
1517768400,808.251953,799.714111,782.638367
1517770200,805.454651,796.946350,779.929688
1517772000,802.289551,793.814636,776.864868
1517773800,798.865906,790.427246,773.549744
1517775600,794.664795,786.270447,769.481750
1517777400,789.794983,781.452087,764.766235
1517779200,785.471619,777.174438,760.579956
1517781000,781.415588,773.161255,756.652466
1517782800,777.378357,769.166626,752.743164
1517784600,773.993408,765.817444,749.465454
1517786400,771.067444,762.922363,746.632202
1517788200,768.455505,760.338013,744.103027
1517790000,766.166199,758.072937,741.886292
1517791800,764.135437,756.063599,739.919861
1517793600,761.746094,753.699463,737.606262
1517795400,758.913696,750.897034,734.863586
1517797200,756.834656,748.839905,732.850464
1517799000,754.925537,746.950989,731.001892
1517800800,753.007263,745.052979,729.144409
1517802600,751.366821,743.429871,727.555908
1517804400,749.480774,741.563721,725.729614
1517806200,747.805298,739.905945,724.107239
1517808000,746.902466,739.012695,723.233032
1517809800,746.448608,738.563599,722.793518
1517811600,745.993530,738.113281,722.352844
1517813400,745.502258,737.627258,721.877197
1517815200,744.052734,736.193054,720.473633
1517817000,742.408447,734.566162,718.881470
1517818800,740.451721,732.630066,716.986694
1517820600,738.493652,730.692688,715.090698
1517822400,737.041138,729.255554,713.684204
1517824200,735.957153,728.182983,712.634583
1517826000,735.202148,727.435913,711.903503
1517827800,734.647705,726.887329,711.366577
1517829600,733.187500,725.442566,709.952698
1517831400,731.425110,723.698792,708.246155
1517833200,729.826660,722.117249,706.698364
1517835000,727.653687,719.967224,704.594299
1517836800,725.557861,717.893555,702.564819
1517838600,723.576843,715.933411,700.646606
1517840400,721.036743,713.420227,698.187012
1517842200,717.867920,710.284851,695.118591
1517844000,714.395386,706.848999,691.756104
1517845800,711.451538,703.936218,688.905518
1517847600,708.822937,701.335388,686.360229
1517849400,706.237305,698.777100,683.856567
1517851200,702.966248,695.540588,680.689148
1517853000,699.276062,691.889343,677.115906
1517854800,695.217590,687.873718,673.186035
1517856600,690.649353,683.353760,668.762573
1517858400,685.209045,677.970947,663.494690
1517860200,679.018799,671.846069,657.500610
1517862000,673.249329,666.137573,651.914001
1517863800,669.029236,661.962097,647.827637
1517865600,665.554871,658.524353,644.463318
1517867400,662.267517,655.271790,641.280212
1517869200,659.671692,652.703369,638.766602
1517871000,657.047852,650.107239,636.225952
1517872800,653.457764,646.555054,632.749573
1517874600,649.715271,642.852112,629.125732
1517876400,646.448914,639.620239,625.962830
1517878200,643.582031,636.783630,623.186829
1517880000,640.672607,633.904968,620.369629
1517881800,637.204285,630.473267,617.011230
1517883600,633.346375,626.656128,613.275574
1517885400,629.382019,622.733643,609.436829
1517887200,624.942322,618.340820,605.137817
1517889000,620.181641,613.630493,600.528015
1517890800,615.868591,609.362915,596.351624
1517892600,611.746704,605.284607,592.360352
1517894400,607.907227,601.485657,588.642578
1517896200,604.425842,598.041077,585.271484
1517898000,600.612061,594.267578,581.578552
1517899800,596.189941,589.892151,577.296570
1517901600,592.130859,585.875977,573.366150
1517903400,587.951233,581.740479,569.318970
1517905200,584.214111,578.042908,565.700317
1517907000,580.762146,574.627380,562.357727
1517908800,578.187378,572.079773,559.864563
1517910600,577.565796,571.464783,559.262695
1517912400,577.153442,571.056763,558.863403
1517914200,574.767639,568.696167,556.553223
1517916000,571.645691,565.607239,553.530212
1517917800,568.237976,562.235474,550.230408
1517919600,564.837463,558.870911,546.937683
1517921400,562.440491,556.499268,544.616699
1517923200,561.893127,555.957642,544.086670
1517925000,561.955933,556.019836,544.147522
1517926800,562.500244,556.558350,544.674561
1517928600,562.596436,556.653564,544.767700
1517930400,563.462341,557.510254,545.606140
1517932200,565.408752,559.436096,547.490845
1517934000,567.863037,561.864502,549.867432
1517935800,570.242432,564.218750,552.171387
1517937600,572.635986,566.587036,554.489075
1517939400,574.880920,568.808228,556.662842
1517941200,577.717773,571.615173,559.409851
1517943000,581.223083,575.083435,562.804077
1517944800,585.157654,578.976440,566.613953
1517946600,589.104980,582.882080,570.436157
1517948400,593.584961,587.314697,574.774170
1517950200,599.155762,592.826660,580.168457
