curr state net profit,temperature,mean threshold worse acceptance
1047.001953,120.000000,0.831188
53917.054688,70.873933,0.840486
53606.562500,57.180643,0.577568
56976.546875,50.287174,0.665578
59250.144531,45.986915,0.562957
70773.617188,42.983646,0.602196
73671.835938,40.734440,0.377078
65340.132812,38.968105,0.471756
57417.976562,37.532553,0.612415
59365.871094,36.335173,0.831929
58332.007812,35.315980,0.506537
54999.328125,34.434208,0.479440
61824.292969,33.661067,0.290041
67335.460938,32.975573,0.389601
68850.367188,32.362021,0.401143
69872.343750,31.808397,0.467889
74170.718750,31.305328,0.120180
72682.281250,30.845381,0.514584
72682.281250,30.422577,0.000000
72682.281250,30.032042,0.577821
67137.281250,29.669758,0.544409
69226.046875,29.332377,0.570583
68801.992188,29.017088,0.564318
67137.281250,28.721506,0.476526
67823.421875,28.443596,0.000000
66268.367188,28.181606,0.331600
66268.367188,27.934022,0.000000
67661.679688,27.699523,0.000000
66491.335938,27.476957,0.509248
70697.695312,27.265308,0.439129
73876.812500,27.063678,0.515757
68539.085938,26.871271,0.357461
70480.281250,26.687379,0.361375
67137.281250,26.511366,0.671342
69872.343750,26.342663,0.857925
68960.976562,26.180758,0.354069
67137.281250,26.025187,0.719101
77159.390625,25.875530,0.000000
77159.390625,25.731406,0.000000
79923.890625,25.592469,0.892941
79022.632812,25.458399,0.536364
80929.968750,25.328908,0.000000
77159.390625,25.203730,0.225680
77159.390625,25.082618,0.000000
80225.187500,24.965348,0.000000
80225.187500,24.851711,0.000000
76868.023438,24.741515,0.344821
78329.609375,24.634582,0.535048
78329.609375,24.530746,0.000000
75320.718750,24.429853,0.221108
78329.609375,24.331760,0.000000
79022.632812,24.236335,0.000000
79022.632812,24.143451,0.000000
76868.023438,24.052993,0.215819
75320.718750,23.964852,0.504408
75320.718750,23.878926,0.000000
79022.632812,23.795118,0.463008
82164.351562,23.713339,0.000000
80929.968750,23.633504,0.265828
79022.632812,23.555533,0.446178
79022.632812,23.479351,0.207716
82164.351562,23.404887,0.000000
78329.609375,23.332074,0.444977
78329.609375,23.260849,0.000000
75320.718750,23.191152,0.274293
78329.609375,23.122926,0.000000
76868.023438,23.056117,0.272185
76868.023438,22.990674,0.000000
78329.609375,22.926549,0.510162
78329.609375,22.863696,0.269168
75320.718750,22.802071,0.268199
78329.609375,22.741632,0.438589
79022.632812,22.682340,0.251197
79022.632812,22.624157,0.000000
79022.632812,22.567046,0.000000
79022.632812,22.510974,0.000000
80624.226562,22.455907,0.000000
79022.632812,22.401815,0.490061
78329.609375,22.348667,0.733916
76868.023438,22.296434,0.515801
76868.023438,22.245089,0.499583
76868.023438,22.194605,0.437549
75320.718750,22.144958,0.257767
78329.609375,22.096124,0.000000
76868.023438,22.048078,0.371115
75320.718750,22.000799,0.186554
76868.023438,21.954266,0.375561
78724.796875,21.908457,0.248598
75320.718750,21.863354,0.460730
78329.609375,21.818937,0.728346
80624.226562,21.775188,0.493667
80624.226562,21.732089,0.000000
78329.609375,21.689624,0.602755
77159.390625,21.647775,0.244412
77159.390625,21.606529,0.412322
75320.718750,21.565868,0.426990
76868.023438,21.525780,0.000000
79022.632812,21.486249,0.000000
75320.718750,21.447262,0.205129
76868.023438,21.408806,0.000000
77159.390625,21.370868,0.485413
77159.390625,21.333436,0.238224
77159.390625,21.296499,0.418807
75320.718750,21.260044,0.421733
77159.390625,21.224061,0.000000
79022.632812,21.188539,0.242272
79022.632812,21.153467,0.000000
82164.351562,21.118836,0.480884
82164.351562,21.084636,0.000000
79022.632812,21.050858,0.315029
79022.632812,21.017491,0.000000
80624.226562,20.984528,0.000000
76868.023438,20.951960,0.166961
79923.890625,20.919778,0.000000
79923.890625,20.887975,0.000000
78329.609375,20.856543,0.466152
80225.187500,20.825473,0.000000
79022.632812,20.794760,0.314807
82164.351562,20.764394,0.000000
80929.968750,20.734371,0.551827
77159.390625,20.704682,0.162268
80929.968750,20.675321,0.000000
79923.890625,20.646282,0.787608
79022.632812,20.617559,0.460364
77159.390625,20.589146,0.166039
75320.718750,20.561036,0.409407
79022.632812,20.533224,0.000000
75320.718750,20.505704,0.164819
80624.226562,20.478471,0.000000
78329.609375,20.451520,0.432034
77159.390625,20.424846,0.402100
79022.632812,20.398443,0.393050
77159.390625,20.372307,0.401148
77159.390625,20.346433,0.000000
80225.187500,20.320816,0.405069
78329.609375,20.295451,0.393450
79022.632812,20.270336,0.227056
77159.390625,20.245464,0.161010
75320.718750,20.220832,0.403248
79022.632812,20.196436,0.000000
76868.023438,20.172272,0.155697
75320.718750,20.148335,0.421119
78329.609375,20.124623,0.000000
78329.609375,20.101131,0.000000
82164.351562,20.077856,0.223825
79022.632812,20.054794,0.209128
79022.632812,20.031942,0.000000
78329.609375,20.009297,0.579367
78329.609375,19.986854,0.000000
