curr state net profit,temperature,mean threshold worse acceptance
0.000000,128.000000,0.848337
16598.388672,75.598862,0.872378
46319.726562,60.992686,0.639928
52520.433594,53.639652,0.611473
54861.074219,49.052710,0.532574
53692.437500,45.849222,0.542984
70602.812500,43.450069,0.291524
68266.117188,41.565978,0.363946
69335.929688,40.034723,0.526663
75010.632812,38.757518,0.180183
78383.585938,37.670378,0.722273
81499.953125,36.729822,0.000000
74745.890625,35.905138,0.391149
77731.968750,35.173944,0.653399
77731.968750,34.519490,0.466567
83129.289062,33.928957,0.415413
73244.375000,33.392350,0.382206
71332.335938,32.901740,0.359686
66621.343750,32.450749,0.569328
66621.343750,32.034178,0.513090
69335.929688,31.647741,0.499400
76197.000000,31.287869,0.794346
66621.343750,30.951561,0.477233
68005.773438,30.636274,0.604126
78383.585938,30.339836,0.506163
74745.890625,30.060380,0.376846
78383.585938,29.796290,0.483084
77731.968750,29.546158,0.419269
78383.585938,29.308754,0.549599
79964.718750,29.082995,0.000000
74745.890625,28.867923,0.500665
83129.289062,28.662689,0.589012
77455.523438,28.466537,0.331747
72124.671875,28.278790,0.476967
73324.125000,28.098841,0.586329
73244.375000,27.926142,0.529177
72124.671875,27.760199,0.093329
75010.632812,27.600565,0.421521
73244.375000,27.446833,0.156980
68266.117188,27.298633,0.299258
73244.375000,27.155626,0.598293
69335.929688,27.017502,0.532673
77731.968750,26.883978,0.433070
78383.585938,26.754792,0.444118
71605.070312,26.629704,0.294170
69393.531250,26.508492,0.487622
71070.632812,26.390949,0.562924
76562.296875,26.276887,0.440868
77731.968750,26.166129,0.435150
77731.968750,26.058510,0.547884
80267.054688,25.953878,0.467033
78383.585938,25.852090,0.392481
79964.718750,25.753015,0.244847
79604.656250,25.656526,0.396582
79964.718750,25.562509,0.599588
74745.890625,25.470854,0.334495
81499.953125,25.381459,0.268714
76562.296875,25.294228,0.330178
74745.890625,25.209071,0.272239
79604.656250,25.125902,0.509816
69335.929688,25.044641,0.367528
71332.335938,24.965213,0.458177
65816.781250,24.887546,0.291099
72124.671875,24.811572,0.306197
70762.640625,24.737228,0.371910
81499.953125,24.664454,0.561723
78383.585938,24.593191,0.536290
74745.890625,24.523386,0.256513
76562.296875,24.454986,0.000000
78383.585938,24.387942,0.475799
77731.968750,24.322209,0.377596
77731.968750,24.257741,0.252689
77731.968750,24.194496,0.377048
76273.882812,24.132434,0.408653
74745.890625,24.071516,0.388059
74745.890625,24.011706,0.289238
79964.718750,23.952968,0.497312
