mean fitness,best fitness,population size
175.565769,752.320923,254
240.241307,728.461670,252
249.650748,686.192322,250
287.588918,876.399597,248
277.281540,755.181641,246
300.027012,748.489014,244
294.881536,746.653320,242
283.769316,772.345459,240
287.603699,676.224854,238
285.255323,678.836121,236
297.177739,787.221680,234
278.175073,748.527344,232
289.139426,688.551147,230
300.321382,787.300964,228
296.262668,681.397278,226
282.934738,710.256653,224
277.732239,695.095825,222
302.831454,679.976257,220
306.301590,750.548523,218
290.356775,740.422729,216
304.588760,808.940613,214
304.756817,731.851929,212
309.569813,712.685425,210
299.140436,807.106628,208
303.157648,862.450317,206
309.045887,763.439575,204
311.383879,824.860168,202
310.083761,741.956726,200
326.715320,814.607971,198
330.353672,799.639038,196
312.919607,778.799561,194
300.205716,703.639709,192
335.765033,775.409851,190
343.060602,675.218750,188
347.392121,674.766357,186
339.521578,710.791626,184
349.110087,710.791626,182
334.909434,742.509705,180
332.423211,823.829285,178
329.862780,775.606262,176
328.367959,760.160950,174
307.969338,751.911255,172
317.941389,730.553894,170
338.285606,763.624023,168
340.880441,731.233582,166
350.932442,782.133301,164
334.927754,808.412231,162
317.795956,693.011108,160
318.456065,692.126709,158
352.067455,817.286804,156
348.598389,738.537170,154
343.848020,746.574524,152
328.698898,688.672058,150
346.991012,745.848877,148
344.193944,701.466675,146
344.830461,697.360291,144
342.129021,790.461121,142
366.874741,726.911377,140
342.114687,837.824219,138
347.882413,840.829773,136
352.440087,771.456421,134
338.788966,729.649719,132
331.232311,763.051147,130
351.911376,858.735718,128
342.040340,820.510437,126
309.674848,723.627380,124
339.558987,712.697327,122
309.903545,710.342957,120
323.484621,692.234619,118
332.849891,728.537048,116
363.296717,761.137512,114
368.090662,789.847046,112
322.515029,751.518677,110
304.056020,776.993042,108
331.590460,746.547913,106
317.274799,703.303772,104
308.456732,785.541260,102
284.854940,638.975708,100
328.522547,736.464417,100
302.357858,736.464417,100
330.335330,720.117126,100
322.028446,668.122803,100
329.238808,771.420776,100
313.344349,670.154175,100
345.604626,689.783325,100
358.976189,882.796875,100
312.503784,738.501221,100
305.577651,780.326111,100
298.128421,759.284729,100
334.925081,857.397827,100
353.962054,768.316895,100
379.514203,785.916382,100
379.577520,807.628296,100
372.335395,725.930725,100
321.077289,730.008179,100
337.442202,717.786621,100
311.997201,700.847961,100
308.556758,776.955322,100
290.454962,820.729309,100
323.590504,815.519836,100
