curr state net profit,temperature,mean threshold worse acceptance
11113.694336,128.000000,0.817865
0.000000,75.598862,0.823794
17283.125000,60.992686,0.632248
4237.931641,53.639652,0.473906
13081.450195,49.052710,0.563396
21356.281250,45.849222,0.598206
841.277405,43.450069,0.612208
22413.687500,41.565978,0.635361
30794.003906,40.034723,0.634998
31091.357422,38.757518,0.535530
31891.169922,37.670378,0.491219
45200.957031,36.729822,0.549410
92668.398438,35.905138,0.526647
92668.398438,35.173944,0.359296
87031.664062,34.519490,0.494916
87031.664062,33.928957,0.528011
92668.398438,33.392350,0.360091
64987.226562,32.901740,0.271179
89957.351562,32.450749,0.417028
89652.601562,32.034178,0.487778
80374.882812,31.647741,0.268736
86836.148438,31.287869,0.344305
92668.398438,30.951561,0.492440
83685.070312,30.636274,0.454795
87031.664062,30.339836,0.411959
87771.382812,30.060380,0.579509
86523.820312,29.796290,0.560869
93200.414062,29.546158,0.338560
83685.070312,29.308754,0.313238
87031.664062,29.082995,0.444886
89652.601562,28.867923,0.429402
86523.820312,28.662689,0.344088
89652.601562,28.466537,0.461236
90949.906250,28.278790,0.488673
88288.445312,28.098841,0.374759
93200.414062,27.926142,0.344826
89652.601562,27.760199,0.318287
86523.820312,27.600565,0.464463
89652.601562,27.446833,0.383348
68727.539062,27.298633,0.183576
64877.085938,27.155626,0.443463
92062.007812,27.017502,0.367866
89309.765625,26.883978,0.355580
84370.523438,26.754792,0.363046
86445.523438,26.629704,0.403394
86445.523438,26.508492,0.476049
89107.828125,26.390949,0.343424
89309.765625,26.276887,0.331791
86481.945312,26.166129,0.306330
81186.125000,26.058510,0.325862
85185.695312,25.953878,0.344958
85185.695312,25.852090,0.522485
73651.156250,25.753015,0.337136
93442.085938,25.656526,0.399616
92872.218750,25.562509,0.396535
86445.523438,25.470854,0.327540
92062.007812,25.381459,0.387899
86445.523438,25.294228,0.365569
92872.218750,25.209071,0.385182
87755.718750,25.125902,0.370374
89309.765625,25.044641,0.256201
89309.765625,24.965213,0.383887
94266.203125,24.887546,0.571483
80265.820312,24.811572,0.323822
90665.671875,24.737228,0.272934
92872.218750,24.664454,0.436126
86977.367188,24.593191,0.261356
85680.375000,24.523386,0.501478
86977.367188,24.454986,0.363704
92062.007812,24.387942,0.298106
85185.695312,24.322209,0.290105
85185.695312,24.257741,0.459733
87022.984375,24.194496,0.252313
89309.765625,24.132434,0.418041
92872.218750,24.071516,0.192507
93442.085938,24.011706,0.205219
92872.218750,23.952968,0.341054
