mean fitness,best fitness,population size
157.851205,541.132629,258
255.891605,548.748047,260
291.658641,645.235779,262
343.954802,645.235779,264
367.272746,645.235779,266
361.861271,682.574402,268
386.619497,722.556091,270
406.473669,722.556091,272
432.440162,746.760010,274
466.631576,792.226807,276
455.062215,792.226807,278
462.506574,792.226807,280
494.920638,845.770996,282
512.101177,845.770996,284
501.108342,845.770996,286
517.245254,845.770996,288
541.735706,845.770996,290
512.466934,846.643982,292
525.885761,846.643982,294
548.538709,881.828430,296
551.861749,881.828430,298
577.749473,895.610718,300
576.227516,895.610718,302
589.483840,890.591675,304
557.981168,890.591675,306
560.855574,890.591675,308
571.487849,896.621277,310
592.531329,896.621277,312
575.616979,923.160522,314
580.968776,923.160522,316
584.233642,933.281189,318
618.087759,933.281189,320
601.562940,933.281189,322
604.247718,933.281189,324
633.513365,935.189880,326
630.183705,935.189880,328
618.989418,933.281189,330
626.327182,933.281189,332
639.645330,935.189880,334
636.161509,935.189880,336
