mean fitness,best fitness,population size
106.170728,640.652527,254
144.875686,692.851624,252
174.044255,576.883850,250
222.169612,706.396545,248
241.952794,707.437378,246
247.571843,681.499146,244
254.161999,758.847656,242
257.855451,742.992188,240
277.836242,766.658081,238
274.507820,832.011414,236
280.245961,817.366638,234
279.698656,678.893982,232
296.971395,692.556824,230
291.962780,751.518677,228
288.174185,835.731873,226
305.182969,725.817078,224
303.416074,742.865234,222
308.819294,760.372070,220
299.161564,745.490417,218
288.934573,712.581909,216
296.895575,738.288452,214
299.789076,800.775330,212
286.612569,748.564880,210
303.150283,801.466370,208
316.380481,732.327820,206
320.708064,775.600586,204
318.069936,727.775452,202
331.801565,751.495789,200
317.894589,684.189392,198
311.465379,706.655945,196
311.572127,676.883423,194
315.727937,682.083130,192
309.421409,673.489136,190
325.977788,706.306152,188
323.838046,724.250244,186
344.518792,805.272827,184
333.605025,864.554871,182
317.677334,818.440430,180
317.905997,812.387939,178
301.244419,751.909546,176
313.304591,748.646118,174
315.533521,759.636719,172
307.082382,819.514893,170
277.838182,696.700562,168
280.381527,672.542969,166
302.897479,830.933777,164
311.096033,735.682617,162
318.321499,878.231018,160
313.799056,802.273376,158
305.041272,736.840027,156
337.360115,759.171814,154
353.482805,752.828186,152
352.144226,770.037170,150
338.457897,748.308655,148
350.426157,750.219604,146
343.509204,844.802795,144
366.102677,746.686646,142
367.601043,793.355286,140
353.500415,789.764526,138
331.100839,773.828491,136
316.913481,744.793457,134
294.202865,682.199707,132
293.378639,607.039185,130
295.438672,734.874695,128
297.126688,748.646118,126
309.029537,735.731262,124
286.519609,744.279175,122
320.357713,795.189697,120
345.971843,792.479431,118
334.986612,790.957214,116
333.173651,790.679749,114
312.466121,724.270264,112
340.555799,747.027344,110
329.316909,708.360474,108
340.814517,723.302612,106
350.968319,637.119995,104
342.768895,806.437195,102
372.007944,754.250977,100
352.144480,718.535522,100
328.763408,682.009766,100
331.639866,647.080017,100
342.874435,719.990173,100
327.407409,915.050720,100
358.402733,730.682678,100
325.969996,820.168335,100
349.186333,762.355164,100
347.225680,607.571106,100
320.810781,789.810791,100
344.287596,731.012024,100
360.013614,860.740295,100
