curr state net profit,temperature,mean threshold worse acceptance
138274.406250,37.911477,0.745782
138542.906250,37.893690,0.745913
136777.734375,37.875976,0.780938
139854.796875,37.858334,0.696599
140222.265625,37.840764,0.735630
139854.796875,37.823265,0.691856
127720.515625,37.805837,0.619774
132383.734375,37.788479,0.685505
128401.562500,37.771191,0.681755
123755.234375,37.753972,0.458122
117875.101562,37.736822,0.447142
126472.500000,37.719739,0.531054
123946.437500,37.702725,0.524664
121866.093750,37.685778,0.596439
130682.710938,37.668897,0.745937
128076.375000,37.652083,0.560242
125791.515625,37.635334,0.577041
126609.687500,37.618651,0.567794
139083.046875,37.602033,0.642723
125282.289062,37.585479,0.580937
127210.375000,37.568990,0.795628
130853.179688,37.552564,0.442705
128648.632812,37.536200,0.662671
132573.750000,37.519900,0.812495
137671.734375,37.503662,0.605572
125314.718750,37.487486,0.651691
132202.859375,37.471371,0.644548
130530.250000,37.455317,0.670820
130530.250000,37.439323,0.600524
121135.859375,37.423390,0.588877
132011.296875,37.407516,0.546928
130578.000000,37.391702,0.772775
128396.992188,37.375947,0.808464
134990.578125,37.360250,0.498952
110876.812500,37.344612,0.399437
121308.218750,37.329031,0.448149
127910.078125,37.313508,0.724221
126397.031250,37.298041,0.340557
121750.156250,37.282632,0.542979
126666.296875,37.267278,0.622218
128174.328125,37.251981,0.295163
130780.562500,37.236739,0.605128
141494.500000,37.221552,0.645021
137715.375000,37.206420,0.464338
133524.343750,37.191342,0.623042
128835.671875,37.176319,0.725379
126723.679688,37.161349,0.722401
132364.359375,37.146433,0.689625
130705.179688,37.131570,0.591745
136087.765625,37.116759,0.701842
141265.375000,37.102001,0.690884
139800.187500,37.087295,0.632495
138179.375000,37.072641,0.681225
139440.375000,37.058038,0.757959
141152.281250,37.043486,0.730429
129400.687500,37.028985,0.588758
124481.875000,37.014535,0.699577
122159.460938,37.000134,0.421487
140930.250000,36.985783,0.544537
138558.671875,36.971482,0.840413
138558.671875,36.957230,0.784172
138558.671875,36.943027,0.702898
138558.671875,36.928873,0.777910
136532.984375,36.914767,0.685134
139854.796875,36.900708,0.741996
134357.093750,36.886698,0.674328
118361.828125,36.872735,0.590644
118745.656250,36.858819,0.638246
121771.671875,36.844950,0.511137
123704.070312,36.831127,0.621165
127148.171875,36.817351,0.808100
129805.492188,36.803621,0.775190
130298.546875,36.789936,0.718402
126149.140625,36.776297,0.642798
128989.882812,36.762703,0.666145
124912.632812,36.749154,0.509683
114960.914062,36.735650,0.603267
135833.453125,36.722190,0.654213
130053.695312,36.708774,0.518252
129319.656250,36.695402,0.676291
126528.976562,36.682073,0.692405
129529.945312,36.668788,0.676317
127562.578125,36.655546,0.523317
124380.585938,36.642347,0.549580
134338.828125,36.629191,0.330679
134338.828125,36.616076,0.596510
126386.757812,36.603004,0.509354
127026.296875,36.589974,0.609200
106981.218750,36.576985,0.364379
117366.406250,36.564038,0.304582
126021.726562,36.551132,0.720393
133723.078125,36.538267,0.653087
131355.187500,36.525442,0.746139
139441.062500,36.512658,0.791077
138249.781250,36.499914,0.737617
136888.546875,36.487210,0.723779
139440.375000,36.474546,0.655565
139564.187500,36.461921,0.633719
136907.093750,36.449336,0.647378
138380.828125,36.436790,0.597742
141265.375000,36.424282,0.696239
141265.375000,36.411813,0.736671
137515.000000,36.399383,0.711268
137515.000000,36.386991,0.637071
131727.171875,36.374637,0.545159
131920.875000,36.362321,0.655686
137909.968750,36.350042,0.608735
134565.859375,36.337801,0.559736
136575.375000,36.325597,0.514794
136514.046875,36.313430,0.616348
135459.468750,36.301299,0.615060
131480.000000,36.289206,0.714820
137652.890625,36.277148,0.642747
129490.023438,36.265127,0.643661
130213.750000,36.253142,0.657167
130724.226562,36.241193,0.618350
139380.781250,36.229279,0.804970
139717.125000,36.217400,0.724572
137208.234375,36.205557,0.740939
139883.343750,36.193749,0.590155
111721.937500,36.181976,0.447844
136682.468750,36.170237,0.578527
133993.750000,36.158533,0.506228
142618.796875,36.146863,0.696735
139972.750000,36.135228,0.766704
140096.078125,36.123626,0.815788
143556.156250,36.112058,0.715567
134935.828125,36.100524,0.551438
128875.843750,36.089023,0.565969
133161.750000,36.077555,0.527276
126812.937500,36.066120,0.683821
128311.765625,36.054718,0.685093
129235.359375,36.043349,0.774602
125927.804688,36.032013,0.668614
135900.265625,36.020709,0.604223
134558.187500,36.009437,0.624641
129256.351562,35.998197,0.594883
132292.656250,35.986989,0.741069
136355.187500,35.975812,0.640631
125733.257812,35.964668,0.551810
130578.656250,35.953554,0.581686
129903.109375,35.942472,0.644365
122926.000000,35.931421,0.563230
136179.640625,35.920401,0.700665
134712.796875,35.909412,0.564090
112437.375000,35.898453,0.402770
136909.906250,35.887525,0.558592
137118.343750,35.876627,0.439638
134370.171875,35.865759,0.604577
138085.781250,35.854921,0.679445
137396.906250,35.844114,0.742181
131640.312500,35.833335,0.616524
123785.515625,35.822587,0.568490
132632.328125,35.811868,0.579387
129803.390625,35.801178,0.610960
134460.531250,35.790517,0.692342
135968.593750,35.779885,0.587939
128291.250000,35.769282,0.522893
129356.750000,35.758708,0.575845
133386.265625,35.748162,0.543887
134936.859375,35.737645,0.766037
129001.656250,35.727156,0.490985
124793.789062,35.716695,0.417441
134343.281250,35.706262,0.488823
137605.265625,35.695857,0.613972
134418.015625,35.685480,0.660877
135595.265625,35.675130,0.707781
135459.468750,35.664808,0.728840
141088.781250,35.654513,0.664708
137317.562500,35.644246,0.620438
134675.203125,35.634005,0.610063
132961.468750,35.623792,0.526436
127950.656250,35.613605,0.565974
119399.390625,35.603445,0.514923
128851.437500,35.593312,0.480039
120858.148438,35.583205,0.545000
133880.000000,35.573124,0.769638
129311.148438,35.563070,0.563599
130914.351562,35.553041,0.730135
132295.875000,35.543039,0.623605
124467.718750,35.533062,0.587112
126386.757812,35.523111,0.745472
133298.500000,35.513186,0.653130
123970.062500,35.503286,0.556489
121977.085938,35.493412,0.546237
128411.960938,35.483563,0.409760
129385.429688,35.473739,0.731514
128345.429688,35.463940,0.699920
131951.359375,35.454166,0.638236
130935.125000,35.444416,0.660419
128430.679688,35.434692,0.569493
135811.234375,35.424991,0.675903
135615.578125,35.415316,0.508129
130459.671875,35.405664,0.613358
122608.390625,35.396037,0.590291
138469.250000,35.386434,0.611146
126482.671875,35.376855,0.595496
129462.429688,35.367300,0.655802
132016.671875,35.357769,0.690780
131787.921875,35.348261,0.667772
128305.156250,35.338777,0.462196
127357.820312,35.329317,0.491456
129794.320312,35.319879,0.437097
127242.375000,35.310465,0.683781
130425.328125,35.301075,0.684640
131659.921875,35.291707,0.587621
136179.640625,35.282362,0.822393
134377.734375,35.273040,0.584813
134191.203125,35.263741,0.530909
128458.125000,35.254464,0.386670
138261.515625,35.245210,0.831464
129499.226562,35.235979,0.551099
128191.882812,35.226770,0.701079
138120.250000,35.217583,0.595246
134824.718750,35.208418,0.676227
128019.492188,35.199275,0.512226
122437.875000,35.190155,0.680190
124993.648438,35.181056,0.688421
126978.906250,35.171979,0.738664
114284.328125,35.162923,0.590435
115191.515625,35.153889,0.320692
124638.187500,35.144877,0.493185
128156.820312,35.135886,0.439228
128156.820312,35.126917,0.563633
131666.953125,35.117968,0.830440
134587.203125,35.109041,0.610170
134017.078125,35.100135,0.712102
138785.906250,35.091250,0.654826
136511.562500,35.082385,0.690031
137978.187500,35.073542,0.700030
135498.937500,35.064719,0.541141
137640.687500,35.055916,0.580038
132504.812500,35.047135,0.574054
137941.578125,35.038373,0.728976
130295.554688,35.029632,0.556383
130103.312500,35.020911,0.474423
130784.093750,35.012211,0.000000
125725.226562,35.003530,0.618001
132246.250000,34.994870,0.487487
