mean fitness,best fitness,population size
201.164327,689.998230,382
316.761007,689.998230,380
346.506860,689.998230,378
394.319592,728.917786,376
429.438321,693.235291,374
474.093532,757.621155,372
465.522490,757.621155,370
475.556441,757.621155,368
501.403191,757.621155,366
529.366169,757.621155,364
544.382097,757.621155,362
545.759889,761.249451,360
560.603493,761.249451,358
565.516183,761.485229,356
565.426296,771.757507,354
566.613094,771.757507,352
571.132649,768.573730,350
562.532417,772.262024,348
561.105988,772.262024,346
569.703786,772.262024,344
566.621647,768.573730,342
581.736190,769.660583,340
584.067177,772.262024,338
569.483864,777.588623,336
582.944565,777.588623,334
592.865001,777.588623,332
569.679913,777.588623,330
578.876085,777.588623,328
573.561473,777.588623,326
586.092928,777.588623,324
601.236550,777.588623,322
580.614157,777.588623,320
589.755273,777.588623,318
573.632529,777.588623,316
571.499469,777.588623,314
584.886045,777.588623,312
593.510953,777.588623,310
585.488284,777.588623,308
580.850916,777.588623,306
593.231361,777.588623,304
