mean fitness,best fitness,population size
182.369190,698.432800,900
280.878978,958.556580,904
338.144387,1300.391602,908
387.000408,1300.391602,912
476.770727,1371.955444,916
576.397296,1591.877686,920
688.578022,1755.274048,924
770.974647,1755.274048,928
822.269952,1805.853149,932
905.231031,1884.398804,936
936.446660,1884.398804,940
1023.358043,1884.398804,944
1101.074209,1960.578979,948
1115.881018,2003.335815,952
1142.912758,1969.635376,956
1170.289231,1969.635376,960
1221.197305,2025.659424,964
1193.606837,2025.659424,968
1193.881023,2025.659424,972
1224.861463,2025.659424,976
1254.564438,2025.659424,980
1254.738928,2025.659424,984
1257.289941,2025.659424,988
1268.446042,2025.659424,992
1254.854146,2025.659424,996
1309.907727,2025.659424,1000
1304.738044,2027.235352,1006
1314.553885,2028.935425,1012
1326.720258,2028.935425,1018
1329.541934,2047.464600,1024
1311.771955,2049.476807,1030
1331.312656,2057.678467,1036
1339.174438,2057.678467,1042
1335.458241,2057.678467,1048
1326.804214,2057.678467,1054
1329.405593,2057.678467,1060
1313.465665,2065.439453,1066
1329.243119,2065.439453,1072
1368.797298,2065.439453,1078
1361.428779,2065.439453,1084
