mean fitness,best fitness,population size
114.467605,577.127930,244
165.717951,832.369873,232
207.108874,687.367065,220
213.103315,642.732178,210
216.340084,690.143127,200
251.342408,601.155579,190
272.519792,709.895996,180
291.505374,670.734314,172
275.254557,732.835266,164
256.019915,670.545288,156
265.046367,694.079468,148
308.801043,695.364990,140
284.720348,681.012634,134
301.235255,635.613342,128
262.827782,708.209045,122
272.744962,696.221924,116
292.954873,711.988831,110
294.172052,701.734192,104
321.847490,674.530457,98
306.522322,669.357483,94
275.670095,691.157654,90
287.415838,654.704590,86
268.546344,593.175293,82
288.107259,667.104126,78
273.132138,572.496704,74
270.890455,535.291016,70
272.470301,540.593079,66
258.478814,584.133301,62
300.747788,603.521545,58
265.710639,550.651794,56
236.187107,571.117065,54
216.108314,498.364563,52
209.890938,401.514313,50
236.226993,511.728638,48
241.164016,454.019165,46
211.290841,544.500793,44
201.709916,527.945007,42
244.256461,499.388214,40
284.164644,529.348328,38
295.651294,524.245972,36
250.829027,555.504456,34
278.935990,454.345703,32
235.715354,428.764709,30
241.443918,544.536499,28
310.390885,494.405945,26
311.866080,546.101379,24
249.781306,495.198486,22
254.258171,373.462494,20
264.093053,509.187592,20
337.402327,529.206543,20
281.225298,456.342255,20
335.236649,535.804565,20
329.932512,538.918579,20
285.795275,441.611298,20
273.691883,409.946106,20
262.031601,440.508209,20
295.374488,623.191528,20
318.869258,676.382935,20
411.870487,568.601257,20
389.079877,585.612915,20
391.924842,565.185303,20
367.873417,616.883484,20
340.121880,558.993103,20
370.390611,521.143311,20
346.991919,503.242615,20
327.417896,506.233490,20
291.087404,482.675446,20
282.689629,519.224426,20
286.123532,642.052979,20
252.715252,570.807373,20
212.609185,570.807373,20
243.729660,466.890289,20
223.467432,378.503906,20
252.460941,519.324402,20
230.428450,386.787231,20
222.435091,462.663635,20
218.863521,393.970764,20
239.841698,450.495697,20
247.074391,450.495697,20
238.754635,394.670685,20
220.090676,468.828339,20
200.188415,399.519226,20
182.578929,357.918457,20
240.067928,365.269165,20
162.799870,365.510223,20
174.974491,368.288818,20
205.125985,378.634460,20
253.179282,414.061646,20
272.062101,411.967651,20
282.306980,397.272919,20
