mean fitness,best fitness,population size
133.299893,643.260925,510
213.486322,700.653625,508
287.782753,705.947571,506
360.188927,772.489868,504
412.224672,805.169128,502
439.061853,805.169128,500
451.685835,808.229309,498
473.339703,816.354980,496
482.964060,828.649475,494
503.293841,828.649475,492
515.079653,845.674316,490
510.204187,874.145813,488
514.309063,914.137817,486
494.485165,914.137817,484
531.426788,914.137817,482
538.026395,914.137817,480
543.697836,915.790894,478
528.176427,914.137817,476
564.752071,914.206604,474
567.882708,926.337830,472
615.525740,926.337830,470
596.589613,928.334717,468
620.219146,940.341980,466
590.865041,940.341980,464
593.654764,940.341980,462
587.537371,940.341980,460
583.141423,940.341980,458
565.429065,940.341980,456
586.944347,940.341980,454
619.412419,942.438416,452
605.015481,942.319092,450
597.255918,942.319092,448
603.232941,942.319092,446
625.932520,942.319092,444
611.275091,942.319092,442
625.039809,942.319092,440
620.570263,942.438416,438
643.588295,942.438416,436
640.677676,942.438416,434
646.530126,942.438416,432
