mean fitness,best fitness,population size
136.945276,643.437622,386
220.767194,683.712524,388
304.608481,760.446777,390
362.406048,795.050842,392
395.454734,851.447083,394
442.830358,882.453796,396
476.120109,952.055176,398
509.472318,952.055176,400
515.734542,952.055176,402
570.625335,1025.088623,404
592.482983,1127.604248,406
590.764488,1127.604248,408
648.409021,1127.604248,410
709.992082,1144.559326,412
745.935680,1189.350464,414
744.885413,1189.350464,416
760.423489,1189.350464,418
806.222224,1189.350464,420
813.940598,1268.385498,422
824.462258,1268.385498,424
797.786293,1268.385498,426
809.778977,1268.385498,428
793.181444,1268.385498,430
822.381919,1268.385498,432
832.713840,1268.385498,434
835.534373,1277.762207,436
814.241419,1277.762207,438
869.768812,1277.762207,440
879.931096,1277.762207,442
897.593898,1277.762207,444
901.307387,1286.842529,446
923.706768,1277.762207,448
895.804482,1287.082275,450
889.119969,1282.736572,452
910.687540,1282.736572,454
882.417143,1303.211426,456
873.974021,1303.211426,458
894.804601,1279.312988,460
890.734197,1287.082275,462
877.141605,1287.082275,464
