best fitness,curr fitness,tabu list size
1383.140747,1383.140747,44
1383.140747,1383.140747,44
1383.140747,1356.879761,44
1383.140747,1306.422852,44
1383.140747,1306.069092,44
1383.140747,1356.879761,44
1383.140747,1295.098389,44
1383.140747,1356.879761,44
1383.140747,1357.250854,44
1383.140747,1356.879761,44
1383.140747,1287.447754,44
1383.140747,1312.517456,44
1383.140747,1312.517456,44
1383.140747,1320.096558,44
1383.140747,1312.517456,44
1383.140747,1312.517456,44
1383.140747,1312.517456,44
1383.140747,1312.517456,44
1383.140747,1263.065918,44
1383.140747,1312.517456,44
1383.140747,1312.517456,44
1383.140747,1312.517456,44
1383.140747,1295.098389,44
1383.140747,1320.096558,44
1383.140747,1312.517456,44
1383.140747,1287.447754,44
1383.140747,1287.796143,44
1383.140747,1295.098389,43
1383.140747,1312.517456,43
1383.140747,933.632507,43
1383.140747,935.901978,43
1383.140747,945.700500,43
1383.140747,935.901978,43
1383.140747,935.901978,43
1383.140747,935.901978,43
1383.140747,974.827698,43
1383.140747,974.827698,42
1383.140747,942.062988,42
1383.140747,1306.069092,42
1383.140747,1306.069092,42
1383.140747,1356.879761,42
1383.140747,1356.879761,42
1383.140747,1383.140747,42
1383.140747,1357.250854,42
1383.140747,1364.766235,42
1383.140747,1364.766235,41
1383.140747,1313.829956,42
1383.140747,1313.829956,42
1383.140747,1313.829956,42
1383.140747,1306.069092,42
1383.140747,1313.829956,42
1383.140747,1246.633057,42
1383.140747,1313.829956,42
1383.140747,1313.829956,42
1383.140747,1313.829956,43
1383.140747,1331.520264,43
1383.140747,1356.879761,42
1383.140747,1356.879761,42
1383.140747,1287.796143,42
1383.140747,1287.796143,41
1383.140747,1287.796143,41
1383.140747,1357.250854,41
1383.140747,1306.422852,41
1383.140747,1357.250854,41
1383.140747,1357.250854,40
1383.140747,1383.140747,40
1383.140747,1356.879761,40
1383.140747,1312.517456,40
1383.140747,1312.517456,40
1383.140747,1287.447754,40
1383.140747,1306.069092,40
1383.140747,1313.829956,40
1383.140747,1313.829956,40
1383.140747,1306.069092,40
1383.140747,1331.520264,41
1383.140747,1331.520264,41
1383.140747,1331.520264,41
1383.140747,1331.881226,41
1383.140747,384.992706,41
1383.140747,486.145996,41
1383.140747,501.844391,41
1383.140747,501.844391,41
1383.140747,497.959503,41
1383.140747,492.983093,41
1383.140747,492.983093,41
1383.140747,509.203491,41
1383.140747,509.203491,41
1383.140747,487.113251,41
1383.140747,485.107452,40
1383.140747,507.065643,40
1383.140747,517.605774,40
1383.140747,507.065643,40
1383.140747,548.557678,40
1383.140747,548.557678,40
1383.140747,548.557678,39
1383.140747,873.518494,39
1383.140747,1065.025635,38
1383.140747,1065.025635,37
1383.140747,1021.197998,37
1383.140747,1065.025635,37
1383.140747,1013.581116,37
1383.140747,1065.025635,37
1383.140747,1065.025635,37
1383.140747,1034.816162,37
1383.140747,1034.816162,37
1383.140747,1034.816162,37
1383.140747,1034.816162,36
1383.140747,1034.816162,36
1383.140747,1034.816162,35
1383.140747,1034.816162,35
1383.140747,1034.816162,35
1383.140747,1079.165527,35
1383.140747,1034.816162,35
1383.140747,1021.197998,35
1383.140747,1021.197998,36
1383.140747,1023.883118,37
1383.140747,1067.826294,37
1383.140747,1338.017212,36
1383.140747,1318.762451,35
1383.140747,1275.101440,35
1383.140747,1318.762451,35
1383.140747,1294.077148,35
1383.140747,1245.500854,35
1383.140747,1293.771240,35
1383.140747,1312.641846,35
1383.140747,1338.017212,35
1383.140747,1318.762451,35
1383.140747,1293.771240,35
1383.140747,1301.271606,35
1383.140747,1293.771240,35
1383.140747,1294.124756,35
1383.140747,1294.124756,35
1383.140747,1294.124756,35
1383.140747,1357.250854,36
1383.140747,1356.879761,36
1383.140747,1356.879761,35
1383.140747,1306.069092,35
1383.140747,1306.069092,34
1383.140747,1246.296631,34
1383.140747,1246.296631,34
1383.140747,1313.829956,34
1383.140747,1313.829956,34
1383.140747,1313.829956,34
1383.140747,1313.829956,34
1383.140747,1313.829956,34
1383.140747,1313.829956,34
1383.140747,1356.879761,34
1383.140747,1383.140747,34
1383.140747,1331.520264,34
1383.140747,1339.208374,34
1383.140747,1331.520264,34
1383.140747,1331.520264,34
1383.140747,1331.520264,33
1383.140747,1331.881226,34
1383.140747,1383.140747,34
1383.140747,1339.208374,35
1383.140747,1331.520264,35
1383.140747,1263.404053,35
1383.140747,1263.404053,35
1383.140747,1270.520874,35
1383.140747,1313.829956,35
1383.140747,1246.296631,35
1383.140747,1287.447754,35
1383.140747,1287.447754,35
1383.140747,1356.879761,35
1383.140747,1383.140747,35
1383.140747,1383.140747,34
1383.140747,1331.520264,34
1383.140747,1356.879761,34
1383.140747,1357.250854,34
1383.140747,1356.879761,34
1383.140747,1356.879761,34
1383.140747,1356.879761,34
1383.140747,1356.879761,34
1383.140747,1364.766235,34
1383.140747,1356.879761,34
1383.140747,1356.879761,34
1383.140747,1306.069092,34
1383.140747,1306.069092,34
1383.140747,1313.829956,34
1383.140747,1331.520264,34
1383.140747,1331.520264,34
1383.140747,1331.520264,34
1383.140747,1331.520264,34
1383.140747,1331.520264,34
1383.140747,1006.203186,35
1383.140747,987.062317,36
1383.140747,987.333130,36
1383.140747,987.333130,36
1383.140747,987.333130,36
1383.140747,1025.828003,36
1383.140747,993.109192,36
1383.140747,1025.828003,36
1383.140747,987.333130,36
1383.140747,1306.422852,37
1383.140747,1306.422852,37
1383.140747,1314.189453,37
1383.140747,1313.829956,37
1383.140747,1314.189453,37
1383.140747,1306.422852,37
1383.140747,1306.422852,37
1383.140747,1306.069092,37
1383.140747,1331.520264,37
1383.140747,1331.520264,37
1383.140747,1263.065918,37
1383.140747,1287.447754,37
1383.140747,1295.098389,37
1383.140747,1295.098389,37
1383.140747,1312.517456,37
1383.140747,1312.517456,37
1383.140747,1383.140747,37
1383.140747,1356.879761,37
1383.140747,1356.879761,37
1383.140747,1356.879761,37
1383.140747,1356.879761,37
1383.140747,1306.422852,37
1383.140747,1306.069092,37
1383.140747,1306.069092,37
1383.140747,1306.422852,37
1383.140747,1356.879761,37
1383.140747,1383.140747,37
1383.140747,1356.879761,37
1383.140747,1364.766235,37
1383.140747,1364.766235,37
1383.140747,1356.879761,37
1383.140747,1356.879761,36
1383.140747,1356.879761,36
1383.140747,1312.641846,36
1383.140747,1313.001587,36
1383.140747,1312.641846,36
1383.140747,1312.641846,35
1383.140747,1312.641846,35
1383.140747,1312.641846,34
1383.140747,1312.641846,34
1383.140747,1312.641846,33
1383.140747,1263.496948,33
1383.140747,1312.641846,33
1383.140747,1312.641846,33
1383.140747,1312.641846,32
1383.140747,1312.641846,32
1383.140747,1263.496948,32
1383.140747,1263.838379,32
1383.140747,1313.001587,32
1383.140747,1312.641846,32
1383.140747,1288.089478,32
1383.140747,1295.509644,32
1383.140747,1288.439819,32
1383.140747,1288.089478,32
1383.140747,1312.641846,32
1383.140747,1312.641846,33
1383.140747,1312.641846,33
1383.140747,1312.641846,32
1383.140747,1312.641846,32
1383.140747,1338.017212,32
1383.140747,1312.641846,32
1383.140747,1245.500854,32
1383.140747,1312.641846,32
1383.140747,1320.252197,33
1383.140747,1301.271606,33
1383.140747,1293.771240,33
1383.140747,1245.500854,33
1383.140747,1246.177490,33
1383.140747,1294.124756,34
1383.140747,1294.124756,35
1383.140747,1313.001587,36
1383.140747,1313.001587,35
1383.140747,1312.641846,35
1383.140747,1293.771240,35
1383.140747,1293.771240,35
1383.140747,1227.420654,35
1383.140747,1245.491577,35
1383.140747,1198.420044,35
1383.140747,1198.420044,35
1383.140747,1293.771240,35
1383.140747,1293.771240,35
1383.140747,1293.771240,35
1383.140747,1293.771240,34
1383.140747,1198.420044,34
1383.140747,1198.420044,33
1383.140747,1143.009399,33
1383.140747,1158.378540,33
1383.140747,1158.996216,33
1383.140747,1158.996216,33
1383.140747,1187.802246,33
1383.140747,1158.996216,34
1383.140747,1158.996216,34
1383.140747,1136.281616,34
1383.140747,1181.695557,34
1383.140747,1227.420654,34
1383.140747,1293.771240,34
1383.140747,1318.762451,34
1383.140747,1318.762451,33
1383.140747,1301.271606,33
1383.140747,1212.816162,33
1383.140747,1212.816162,33
1383.140747,1212.816162,33
1383.140747,1301.271606,33
1383.140747,1293.771240,33
1383.140747,1198.420044,33
1383.140747,1212.816162,33
1383.140747,1212.816162,33
1383.140747,1199.062866,33
1383.140747,1213.144653,33
1383.140747,1314.189453,34
1383.140747,1313.829956,34
1383.140747,1313.829956,34
1383.140747,1356.879761,34
1383.140747,1356.879761,34
1383.140747,1287.447754,34
1383.140747,1287.447754,33
1383.140747,1312.517456,33
1383.140747,933.632507,33
1383.140747,935.901978,33
1383.140747,974.827698,33
1383.140747,1356.879761,33
1383.140747,1383.140747,33
1383.140747,1383.140747,33
1383.140747,1364.766235,33
1383.140747,1313.829956,33
1383.140747,1246.296631,33
1383.140747,1246.296631,33
1383.140747,1246.296631,33
1383.140747,1246.296631,33
1383.140747,1047.069458,33
1383.140747,1059.878052,33
1383.140747,1175.851196,33
1383.140747,1276.529663,33
1383.140747,1276.529663,32
1383.140747,1269.189697,32
1383.140747,1250.961548,32
1383.140747,1251.303833,32
1383.140747,1250.961548,31
1383.140747,1250.961548,31
1383.140747,1250.961548,31
1383.140747,1250.961548,31
1383.140747,1204.294067,31
1383.140747,1186.709473,31
1383.140747,1186.709473,31
1383.140747,1250.961548,31
1383.140747,1250.961548,32
1383.140747,1232.532227,33
1383.140747,1232.532227,33
1383.140747,1098.403076,33
1383.140747,1232.532227,33
1383.140747,1142.003296,34
1383.140747,1232.532227,35
1383.140747,1232.532227,35
1383.140747,1098.403076,35
1383.140747,1232.532227,35
1383.140747,1293.771240,35
1383.140747,1212.816162,35
1383.140747,1301.271606,35
1383.140747,1320.252197,36
1383.140747,1338.017212,36
1383.140747,1294.077148,37
1383.140747,1318.762451,38
1383.140747,1383.140747,38
1383.140747,1356.879761,38
1383.140747,1306.422852,38
1383.140747,1306.422852,37
1383.140747,1314.189453,37
1383.140747,1314.189453,37
1383.140747,1313.829956,37
1383.140747,1306.069092,37
1383.140747,1331.520264,37
1383.140747,1263.065918,37
1383.140747,1312.517456,37
1383.140747,1312.517456,37
1383.140747,1356.879761,37
1383.140747,1356.879761,37
1383.140747,1364.766235,37
1383.140747,1364.766235,36
1383.140747,1356.879761,36
1383.140747,1356.879761,35
1383.140747,1357.250854,35
1383.140747,1306.422852,35
1383.140747,1306.422852,35
1383.140747,1306.422852,35
1383.140747,1356.879761,35
1383.140747,1245.500854,35
1383.140747,1245.500854,35
1383.140747,1246.177490,35
1383.140747,1245.500854,35
1383.140747,1205.680420,35
1383.140747,1205.680420,34
1383.140747,1198.420044,34
1383.140747,1221.896606,34
1383.140747,1221.896606,33
