curr state net profit,temperature,mean threshold worse acceptance
48749.835938,128.000000,0.902759
44921.117188,75.598862,0.837754
60381.558594,60.992686,0.696706
62877.929688,53.639652,0.505815
59233.816406,49.052710,0.351463
59018.015625,45.849222,0.441409
60438.203125,43.450069,0.448445
44067.921875,41.565978,0.415475
57954.156250,40.034723,0.351108
59190.226562,38.757518,0.459739
57706.335938,37.670378,0.395685
66813.906250,36.729822,0.137434
59562.160156,35.905138,0.185103
63851.460938,35.173944,0.585430
56562.976562,34.519490,0.517768
56562.976562,33.928957,0.629671
92206.218750,33.392350,0.000000
97374.585938,32.901740,0.410396
94366.976562,32.450749,0.278548
99577.937500,32.034178,0.000000
102747.625000,31.647741,0.639695
104206.914062,31.287869,0.000000
102747.625000,30.951561,0.359853
95840.812500,30.636274,0.107368
95677.109375,30.339836,0.370067
99577.937500,30.060380,0.499210
102569.179688,29.796290,0.000000
99577.937500,29.546158,0.366448
102569.179688,29.308754,0.363347
99577.937500,29.082995,0.444808
102569.179688,28.867923,0.611342
99577.937500,28.662689,0.595805
95677.109375,28.466537,0.090306
99577.937500,28.278790,0.371829
95677.109375,28.098841,0.346138
98722.578125,27.926142,0.086052
92860.843750,27.760199,0.256760
99577.937500,27.600565,0.615767
102569.179688,27.446833,0.195791
102569.179688,27.298633,0.307230
104206.914062,27.155626,0.556197
104029.156250,27.017502,0.447753
99577.937500,26.883978,0.456510
101009.125000,26.754792,0.325182
99577.937500,26.629704,0.585715
104029.156250,26.508492,0.000000
101009.125000,26.390949,0.351132
102747.625000,26.276887,0.000000
99577.937500,26.166129,0.299314
101009.125000,26.058510,0.000000
99577.937500,25.953878,0.577403
99577.937500,25.852090,0.000000
92860.843750,25.753015,0.074401
95840.812500,25.656526,0.000000
95677.109375,25.562509,0.449275
102747.625000,25.470854,0.332302
99577.937500,25.381459,0.321944
102747.625000,25.294228,0.000000
92860.843750,25.209071,0.186519
99577.937500,25.125902,0.305265
99577.937500,25.044641,0.283223
99577.937500,24.965213,0.000000
99577.937500,24.887546,0.280933
99577.937500,24.811572,0.067274
99577.937500,24.737228,0.000000
99577.937500,24.664454,0.000000
99577.937500,24.593191,0.559755
102569.179688,24.523386,0.000000
102747.625000,24.454986,0.424871
102569.179688,24.387942,0.265925
102747.625000,24.322209,0.289864
99577.937500,24.257741,0.278174
95840.812500,24.194496,0.379329
102747.625000,24.132434,0.000000
104206.914062,24.071516,0.377722
101009.125000,24.011706,0.264885
102569.179688,23.952968,0.395141
99577.937500,23.895269,0.286849
102747.625000,23.838578,0.000000
102569.179688,23.782863,0.055171
105808.335938,23.728095,0.000000
99577.937500,23.674246,0.361772
99577.937500,23.621289,0.000000
102569.179688,23.569199,0.000000
101009.125000,23.517950,0.515865
99577.937500,23.467519,0.381244
94206.906250,23.417884,0.240581
