best fitness,curr fitness,tabu list size
724.172119,685.931152,30
724.172119,686.003906,31
724.172119,685.931152,31
724.172119,685.931152,31
724.172119,685.931152,31
724.172119,685.931152,31
724.172119,689.641113,31
724.172119,668.092102,32
724.172119,689.705627,33
724.172119,643.521484,33
724.172119,686.003906,33
724.172119,686.003906,33
724.172119,636.458313,33
724.172119,636.458313,33
724.172119,636.458313,33
724.172119,636.583069,33
724.172119,647.888184,33
724.172119,643.521484,33
724.172119,643.521484,33
724.172119,649.174072,33
724.172119,647.888184,33
724.172119,618.283020,33
724.172119,647.888184,33
724.172119,647.888184,33
724.172119,647.888184,33
724.172119,647.888184,33
724.172119,636.583069,33
724.172119,647.888184,33
724.172119,636.583069,33
724.172119,636.583069,33
724.172119,612.806274,33
724.172119,612.806274,33
724.172119,612.806274,33
724.172119,636.583069,33
724.172119,686.003906,33
724.172119,686.003906,33
724.172119,686.003906,33
724.172119,686.003906,33
724.172119,689.705627,33
724.172119,686.003906,33
724.172119,643.521484,33
724.172119,643.521484,33
724.172119,649.174072,33
724.172119,647.888184,33
724.172119,647.787781,33
724.172119,692.035156,33
724.172119,667.093628,33
724.172119,661.277588,33
724.172119,661.277588,32
724.172119,637.113220,32
724.172119,637.113220,32
724.172119,661.277588,32
724.172119,661.277588,32
724.172119,661.211121,32
724.172119,637.092957,32
724.172119,642.717651,32
724.172119,642.717651,32
724.172119,583.720825,32
724.172119,583.720825,32
724.172119,583.720825,32
724.172119,583.720825,32
724.172119,665.888306,32
724.172119,665.888306,32
724.172119,665.888306,32
724.172119,691.389038,32
724.172119,691.389038,32
724.172119,691.389038,31
724.172119,691.389038,31
724.172119,691.389038,31
724.172119,691.389038,31
724.172119,691.389038,31
724.172119,691.389038,32
724.172119,691.260803,32
724.172119,691.260803,32
724.172119,691.260803,32
724.172119,665.888306,32
724.172119,669.483765,32
724.172119,691.389038,32
724.172119,691.389038,32
724.172119,695.100220,32
724.172119,691.389038,32
724.172119,711.239929,32
724.172119,685.343079,32
724.172119,711.239929,32
724.172119,717.492493,32
724.172119,715.077332,32
724.172119,689.054016,32
724.172119,715.077332,32
724.172119,711.239929,32
724.172119,711.239929,31
724.172119,711.239929,31
724.172119,685.343079,31
724.172119,691.389038,31
724.172119,691.389038,31
724.172119,691.389038,30
724.172119,717.492493,30
724.172119,711.239929,30
724.172119,691.389038,30
724.172119,691.389038,30
724.172119,695.100220,30
724.172119,691.389038,30
724.172119,665.888306,30
724.172119,691.260803,30
724.172119,691.260803,30
724.172119,711.239929,30
724.172119,711.239929,30
724.172119,711.239929,31
724.172119,711.239929,31
724.172119,711.239929,31
724.172119,685.343079,31
724.172119,685.343079,31
724.172119,711.239929,31
724.172119,711.239929,31
724.172119,711.239929,30
724.172119,711.239929,30
724.172119,689.054016,30
724.172119,695.100220,30
724.172119,695.100220,29
724.172119,717.492493,29
724.172119,711.239929,29
724.172119,685.201538,29
724.172119,685.201538,28
724.172119,685.201538,28
724.172119,696.246826,28
724.172119,700.685425,28
724.172119,700.685425,27
724.172119,721.626770,27
724.172119,700.685425,27
724.172119,696.246826,27
724.172119,696.246826,27
724.172119,703.170593,27
724.172119,696.246826,27
724.172119,700.685425,27
724.172119,717.080566,27
724.172119,717.080566,27
724.172119,717.080566,27
724.172119,696.246826,26
724.172119,696.246826,26
724.172119,696.246826,25
724.172119,696.246826,25
724.172119,700.685425,26
724.172119,700.685425,26
724.172119,707.608887,27
724.172119,707.608887,26
724.172119,679.259521,26
724.172119,672.582336,26
724.172119,700.685425,26
724.172119,700.685425,25
724.172119,700.685425,25
724.172119,703.170593,25
724.172119,703.170593,25
724.172119,703.170593,25
724.172119,696.246826,25
724.172119,717.080566,25
724.172119,700.685425,26
724.172119,700.685425,26
724.172119,700.685425,26
724.172119,672.582336,26
724.172119,674.979309,26
724.172119,695.329712,26
724.172119,688.490234,27
724.172119,453.717041,28
724.172119,635.155945,29
724.172119,635.155945,29
724.172119,635.155945,29
724.172119,637.603516,29
724.172119,646.412903,29
724.172119,637.603516,29
724.172119,646.412903,29
724.172119,637.603516,29
724.172119,637.603516,28
724.172119,646.412903,27
724.172119,646.412903,27
724.172119,651.127502,27
724.172119,667.224609,27
724.172119,661.921692,27
724.172119,661.921692,26
724.172119,682.649048,26
724.172119,676.190002,26
724.172119,682.649048,26
724.172119,676.190002,26
724.172119,711.239929,26
724.172119,691.389038,26
724.172119,691.389038,26
724.172119,691.389038,26
724.172119,685.343079,26
724.172119,685.201538,26
724.172119,685.201538,26
724.172119,685.201538,26
724.172119,711.239929,26
724.172119,685.343079,27
724.172119,685.343079,27
724.172119,711.239929,26
724.172119,711.239929,26
724.172119,711.239929,27
724.172119,711.239929,27
724.172119,711.239929,27
724.172119,685.931152,27
724.172119,686.003906,27
724.172119,689.705627,27
724.172119,715.077332,27
724.172119,711.239929,27
724.172119,711.239929,27
724.172119,717.080566,27
724.172119,696.246826,27
724.172119,696.246826,26
724.172119,672.582336,26
724.172119,545.503174,27
724.172119,556.378479,27
724.172119,602.452515,28
724.172119,626.184021,28
724.172119,620.508850,28
724.172119,620.508850,28
724.172119,620.508850,28
724.172119,606.240417,28
724.172119,647.489319,28
724.172119,686.060791,29
724.172119,704.289307,29
724.172119,721.516724,30
726.937195,726.937195,31
726.937195,697.327637,31
726.937195,719.776428,32
750.747742,750.747742,32
750.747742,750.747742,32
758.729065,758.729065,32
758.729065,758.729065,32
769.089172,769.089172,32
776.183777,776.183777,32
776.183777,765.716797,32
776.183777,765.716797,32
776.183777,773.819580,32
776.183777,748.272400,32
776.183777,740.425537,32
776.183777,740.425537,32
776.183777,750.571960,32
776.183777,776.183777,32
776.183777,776.183777,31
776.183777,765.716797,31
776.183777,765.716797,31
776.183777,750.747742,31
776.183777,750.747742,31
776.183777,765.716797,31
776.183777,750.747742,31
776.183777,758.729065,31
776.183777,758.729065,31
776.183777,750.747742,31
776.183777,758.729065,31
776.183777,758.729065,30
776.183777,733.621704,30
776.183777,748.272400,30
776.183777,615.484131,31
907.265930,907.265930,32
932.338379,932.338379,32
932.338379,932.338379,32
932.338379,932.338379,32
932.338379,923.160522,32
932.338379,908.004517,32
932.338379,908.004517,33
932.338379,923.160522,32
935.189880,935.189880,32
935.189880,932.338379,32
935.189880,927.114929,32
935.189880,927.114929,32
935.189880,927.114929,32
935.189880,918.001282,32
935.189880,933.281189,32
935.189880,927.114929,32
935.189880,918.001282,32
935.189880,918.001282,32
935.189880,918.001282,32
935.189880,918.001282,32
935.189880,923.160522,32
935.189880,923.160522,32
935.189880,923.160522,32
935.189880,919.877380,32
935.189880,919.877380,32
935.189880,928.936279,32
935.189880,919.877380,32
935.189880,908.004517,33
935.189880,908.004517,33
935.189880,908.004517,33
935.189880,908.004517,33
935.189880,918.001282,33
935.189880,918.001282,33
935.189880,918.001282,33
935.189880,908.004517,33
935.189880,908.004517,33
935.189880,880.946228,33
935.189880,908.004517,33
935.189880,923.160522,33
935.189880,933.281189,33
935.189880,933.281189,33
935.189880,923.160522,33
935.189880,935.189880,33
935.189880,919.877380,33
935.189880,935.189880,33
935.189880,923.160522,33
935.189880,895.696716,33
935.189880,905.500183,33
935.189880,907.265930,33
935.189880,898.438904,33
935.189880,893.351807,33
935.189880,896.621277,33
935.189880,905.500183,33
935.189880,896.621277,33
935.189880,896.621277,33
935.189880,918.001282,33
935.189880,918.001282,33
935.189880,908.004517,33
935.189880,908.004517,33
935.189880,919.877380,33
935.189880,908.004517,33
935.189880,917.063477,33
935.189880,917.063477,33
935.189880,917.063477,33
935.189880,908.004517,33
935.189880,923.160522,33
935.189880,793.423645,34
935.189880,803.004578,34
935.189880,774.161499,34
935.189880,783.589417,35
935.189880,772.585693,35
935.189880,772.585693,35
935.189880,772.585693,35
935.189880,780.772583,35
935.189880,791.828125,35
935.189880,780.772583,35
935.189880,772.585693,35
935.189880,787.823486,35
935.189880,787.823486,35
935.189880,787.823486,35
935.189880,787.823486,35
935.189880,772.585693,35
935.189880,772.585693,35
935.189880,787.823486,35
935.189880,787.823486,34
935.189880,787.823486,34
935.189880,787.823486,34
935.189880,772.585693,34
935.189880,772.585693,34
935.189880,772.585693,34
935.189880,772.585693,34
935.189880,780.772583,34
935.189880,756.740967,35
935.189880,756.740967,34
935.189880,780.772583,33
935.189880,796.133362,33
935.189880,766.253174,33
935.189880,796.133362,33
935.189880,780.772583,33
935.189880,772.585693,33
935.189880,772.585693,33
935.189880,772.585693,33
935.189880,783.589417,33
935.189880,783.589417,33
935.189880,783.589417,32
935.189880,772.585693,32
935.189880,783.589417,32
935.189880,918.001282,31
935.189880,927.114929,31
935.189880,918.001282,31
935.189880,918.001282,30
935.189880,929.947021,30
935.189880,929.947021,29
935.189880,929.947021,29
935.189880,919.877380,29
935.189880,919.877380,29
935.189880,923.160522,29
935.189880,923.160522,29
935.189880,923.160522,28
935.189880,923.160522,28
935.189880,933.281189,28
935.189880,896.621277,28
935.189880,923.160522,28
935.189880,923.160522,27
935.189880,923.160522,27
935.189880,923.160522,27
935.189880,923.160522,27
935.189880,923.160522,27
935.189880,923.160522,27
935.189880,923.160522,27
935.189880,923.160522,28
935.189880,919.877380,29
935.189880,908.004517,29
935.189880,908.004517,28
935.189880,917.063477,28
935.189880,908.004517,28
935.189880,908.004517,28
935.189880,803.547913,29
935.189880,811.595276,29
935.189880,754.967041,30
935.189880,667.307739,31
935.189880,754.967041,32
