curr state net profit,temperature,mean threshold worse acceptance
1160.864746,10000.000000,0.999007
1254.230591,280.447018,0.997749
3180.297852,178.792958,0.984767
430.696777,142.217736,0.903333
0.000000,122.741713,0.973669
9950.031250,110.389929,0.899738
741.288574,101.734049,0.794592
11313.402344,95.263429,0.884912
27417.679688,90.202861,0.691266
39318.031250,86.110946,0.629394
1329.460449,82.716569,0.701413
13955.525391,79.843295,0.864267
48779.277344,77.370955,0.721937
42966.097656,75.214625,0.728527
5472.526855,73.312434,0.730689
13673.205078,71.618136,0.701139
23449.570312,70.096406,0.567883
370.142090,68.719743,0.632839
-383.533203,67.466391,0.803015
-758.295410,66.318884,0.658850
995.654053,65.263024,0.741295
12812.875977,64.287133,0.844821
4630.817871,63.381514,0.783206
1292.838013,62.538034,0.714023
20520.269531,61.749820,0.747360
21411.886719,61.011016,0.697954
25325.425781,60.316598,0.564265
14236.907227,59.662231,0.644197
3936.828125,59.044149,0.836787
11409.136719,58.459065,0.775244
14749.298828,57.904094,0.503277
19562.486328,57.376693,0.529659
3000.494141,56.874611,0.641600
2192.904297,56.395845,0.876295
516.723389,55.938610,0.825626
3130.561279,55.501304,0.833180
22375.953125,55.082490,0.820121
34067.031250,54.680872,0.668282
28242.787109,54.295277,0.481938
14595.560547,53.924643,0.628110
5053.224121,53.568003,0.691595
8434.296875,53.224477,0.631411
22832.808594,52.893260,0.575640
25785.382812,52.573615,0.674934
13349.738281,52.264865,0.458968
0.000000,51.966390,0.675757
21201.394531,51.677616,0.664731
26578.013672,51.398013,0.626524
37394.125000,51.127093,0.631941
39216.640625,50.864402,0.767584
503.504639,50.609520,0.621249
13812.763672,50.362056,0.726121
9009.405273,50.121646,0.722150
22627.287109,49.887951,0.345138
31574.273438,49.660654,0.522608
32645.187500,49.439459,0.661714
23423.703125,49.224090,0.457357
7353.103516,49.014286,0.610728
536.356934,48.809804,0.762975
1111.690674,48.610416,0.946382
8780.376953,48.415906,0.736879
15113.904297,48.226072,0.442538
23057.279297,48.040722,0.756820
26284.744141,47.859678,0.701179
13736.691406,47.682769,0.561688
23910.109375,47.509834,0.548728
29626.371094,47.340722,0.686425
7655.047852,47.175289,0.508541
14205.361328,47.013397,0.584791
17542.593750,46.854919,0.665584
10081.082031,46.699731,0.571673
17760.203125,46.547717,0.677542
2001.874512,46.398766,0.567202
0.000000,46.252773,0.782902
0.000000,46.109636,0.948866
3491.132324,45.969262,0.784305
0.000000,45.831558,0.701716
10613.599609,45.696437,0.752028
1828.154297,45.563817,0.721262
2421.008545,45.433619,0.669574
15956.268555,45.305766,0.711636
34294.226562,45.180186,0.634767
44624.175781,45.056810,0.462370
42148.171875,44.935572,0.526051
35272.031250,44.816408,0.485422
23705.138672,44.699257,0.460386
11898.111328,44.584061,0.511752
1023.091309,44.470763,0.429748
2546.755127,44.359310,0.625617
0.000000,44.249651,0.874231
2722.009277,44.141735,0.750334
2241.578125,44.035515,0.643135
1709.156250,43.930945,0.819948
10300.495117,43.827982,0.650684
3808.036865,43.726581,0.685480
18731.726562,43.626704,0.686617
31105.046875,43.528309,0.885271
33868.593750,43.431360,0.518637
30513.769531,43.335819,0.567790
22255.476562,43.241652,0.400345
32153.576172,43.148824,0.765353
15807.717773,43.057303,0.495395
13132.490234,42.967056,0.618121
24372.960938,42.878053,0.735446
3957.722168,42.790265,0.502723
311.966797,42.703662,0.882008
4602.880859,42.618218,0.704415
11793.322266,42.533904,0.544796
11462.201172,42.450697,0.611967
8311.887695,42.368569,0.643722
1534.385742,42.287498,0.711878
13601.986328,42.207460,0.681468
18131.046875,42.128431,0.613941
23708.585938,42.050390,0.501228
32100.691406,41.973316,0.584697
32358.722656,41.897187,0.598814
28996.390625,41.821984,0.471122
24612.435547,41.747687,0.376932
17425.332031,41.674277,0.480101
26434.142578,41.601736,0.241777
21538.111328,41.530045,0.556853
14475.673828,41.459189,0.521643
30101.398438,41.389149,0.653192
17863.404297,41.319910,0.627506
13211.648438,41.251456,0.644055
14691.402344,41.183771,0.563536
26617.197266,41.116840,0.703246
36057.585938,41.050648,0.563008
17176.773438,40.985182,0.328160
17518.976562,40.920428,0.634301
22803.677734,40.856371,0.465340
56973.812500,40.793000,0.719134
59693.968750,40.730301,0.554712
61536.515625,40.668263,0.548076
56973.812500,40.606871,0.619104
56973.812500,40.546117,0.732055
61029.765625,40.485986,0.731713
61029.765625,40.426469,0.718968
56973.812500,40.367555,0.582245
56973.812500,40.309233,0.730702
60081.539062,40.251492,0.661987
57435.351562,40.194323,0.659855
49509.929688,40.137715,0.430789
54188.796875,40.081660,0.693612
55400.835938,40.026147,0.479284
50986.554688,39.971168,0.560865
39616.621094,39.916713,0.513093
36378.796875,39.862774,0.497261
45949.238281,39.809343,0.997442
33463.101562,39.756410,0.370526
61789.078125,39.703969,0.470316
63778.789062,39.652010,0.599520
60722.429688,39.600526,0.564223
61789.078125,39.549510,0.000000
61798.695312,39.498955,0.684868
60722.429688,39.448852,0.714734
61789.078125,39.399195,0.000000
61789.078125,39.349977,0.000000
64903.570312,39.301192,0.453172
63439.898438,39.252832,0.445936
59126.515625,39.204891,0.610761
62125.531250,39.157362,0.000000
60722.429688,39.110240,0.839605
60722.429688,39.063519,0.000000
60722.429688,39.017192,0.664619
60722.429688,38.971254,0.456879
60722.429688,38.925699,0.000000
59126.515625,38.880521,0.663659
59126.515625,38.835715,0.483289
62125.531250,38.791276,0.000000
60722.429688,38.747198,0.461572
63778.789062,38.703476,0.652676
60722.429688,38.660106,0.688019
62125.531250,38.617081,0.754795
59126.515625,38.574398,0.459965
48622.078125,38.532052,0.015040
50633.164062,38.490038,0.000000
48018.789062,38.448351,0.671152
45935.632812,38.406987,0.581697
47866.828125,38.365942,0.573118
36967.742188,38.325211,0.322640
47697.730469,38.284790,0.967212
53833.042969,38.244675,0.446540
34775.042969,38.204862,0.087651
44328.226562,38.165347,0.000000
51891.390625,38.126126,0.341484
48961.601562,38.087195,0.055313
53617.441406,38.048551,0.000000
50601.804688,38.010189,0.336665
82955.695312,37.972107,0.276748
