mean fitness,best fitness,population size
164.279447,741.793274,256
213.102056,715.921875,256
233.249440,763.850586,256
244.249931,692.835144,256
257.602087,732.891724,256
266.120618,745.476624,256
297.888019,728.570435,256
317.750724,775.718994,256
301.690361,692.804688,256
280.813298,663.945129,256
290.268508,656.155273,256
274.364355,718.059204,256
282.334914,683.816528,256
278.778944,715.399048,256
295.181401,678.985229,256
292.326905,604.851929,256
287.558980,742.363892,256
302.504318,716.188904,256
292.064702,716.716919,256
277.587351,655.199707,256
275.795158,649.266235,256
282.831277,656.547058,256
274.101515,657.071167,256
264.314521,611.693420,256
270.575434,684.243896,256
273.256094,640.996521,256
277.699012,672.407471,256
275.136627,670.178589,256
284.389046,657.537170,256
297.099931,640.477783,256
296.353906,777.812805,256
304.774367,743.066772,256
308.305198,753.783997,256
298.510216,736.631653,256
309.575531,794.987488,256
317.368931,817.937622,256
308.202102,803.596680,256
290.335608,703.914612,256
277.223708,678.445312,256
278.151253,666.552979,256
283.826620,723.423767,256
292.452468,680.232361,256
281.759256,780.821106,256
296.651338,739.330017,256
302.350374,706.302979,256
307.989314,666.624573,256
314.698929,712.836670,256
308.676720,938.489807,256
320.007877,749.843506,256
319.704364,734.431274,256
325.446962,655.351929,256
319.484433,772.968323,256
322.217598,688.802246,256
301.283165,766.526550,256
303.685495,892.280396,256
306.537080,660.788635,256
293.438931,677.589050,256
298.252833,687.636414,256
299.085227,736.146484,256
295.491405,729.805420,256
294.073241,685.366882,256
278.608846,759.064148,256
282.767784,695.880127,256
281.350552,791.137207,256
314.043535,816.725281,256
314.358961,683.805420,256
302.799795,690.189392,256
311.186587,703.738892,256
303.807245,709.334717,256
313.054906,724.250244,256
303.824805,724.937195,256
291.539210,671.250000,256
279.480678,702.346130,256
288.892296,626.777527,256
283.912076,709.760559,256
277.678998,659.757629,256
308.921488,755.898621,256
299.076994,712.914124,256
323.351778,748.646118,256
327.525235,760.116821,256
317.052792,702.554565,256
308.103379,811.506714,256
312.842674,806.976562,256
345.151452,768.796570,256
345.974450,775.429016,256
333.602281,820.302673,256
332.222391,747.326538,256
340.543653,738.950378,256
342.630773,741.856506,256
328.443567,820.854675,256
