mean fitness,best fitness,population size
116.298204,503.200409,514
217.015348,618.843628,516
314.842842,681.831726,518
377.031576,701.921387,520
411.381500,723.953613,522
425.243877,758.949585,524
443.101198,758.949585,526
473.347200,758.949585,528
502.794616,791.534546,530
516.152830,794.127258,532
531.224090,794.127258,534
539.109879,794.127258,536
538.965002,797.260376,538
549.714307,835.791687,540
568.883222,835.791687,542
567.810038,853.853821,544
586.290242,865.421326,546
599.147859,871.703491,548
590.807865,871.703491,550
600.263613,871.703491,552
609.639956,871.703491,554
607.178729,871.703491,556
619.246232,871.703491,558
617.408374,872.025513,560
610.885252,871.703491,562
624.581273,887.977478,564
632.590634,887.977478,566
633.077549,878.763428,568
643.714195,883.617310,570
645.576513,883.617310,572
646.363242,883.617310,574
644.714258,883.617310,576
645.971554,883.617310,578
637.729941,890.282288,580
615.514959,883.065125,582
632.525267,885.245300,584
642.515599,898.067993,586
640.606570,895.914795,588
628.535958,895.914795,590
608.729743,895.914795,592
