time,equity
1503388500,10047.911133
1503388560,10048.348633
1503388620,10045.431641
1503388680,10042.777344
1503388740,10042.777344
1503388800,10042.777344
1503388860,10042.777344
1503388920,10045.431641
1503388980,10045.431641
1503389040,10045.431641
1503389100,10045.431641
1503389160,10045.431641
1503389220,10048.319336
1503389280,10048.348633
1503389340,10048.348633
1503389400,10048.348633
1503389460,10045.052734
1503389520,10030.087891
1503389580,10044.906250
1503389640,10044.906250
1503389700,10044.906250
1503389760,10037.963867
1503389820,10042.602539
1503389880,10042.573242
1503389940,10042.573242
1503390000,10042.573242
1503390060,10037.963867
1503390120,10037.963867
1503390180,10038.022461
1503390240,10042.602539
1503390300,10042.602539
1503390360,10039.656250
1503390420,10039.656250
1503390480,10042.602539
1503390540,10042.602539
1503390600,10042.602539
1503390660,10041.231445
1503390720,10041.231445
1503390780,10041.202148
1503390840,10041.231445
1503390900,10041.231445
1503390960,10041.231445
1503391020,10041.231445
1503391080,10041.231445
1503391140,10038.255859
1503391200,10033.880859
1503391260,10033.880859
1503391320,10033.880859
1503391380,10033.880859
1503391440,10033.880859
1503391500,10038.255859
1503391560,10038.255859
1503391620,10036.476562
1503391680,10038.255859
1503391740,10038.255859
1503391800,10038.255859
1503391860,10038.373047
1503391920,10038.373047
1503391980,10038.373047
1503392040,10038.373047
1503392100,10038.373047
1503392160,10041.231445
1503392220,10041.231445
1503392280,10041.231445
1503392340,10041.231445
1503392400,10044.935547
1503392460,10044.935547
1503392520,10044.935547
1503392580,10044.935547
1503392640,10044.935547
1503392700,10042.630859
1503392760,10042.630859
1503392820,10042.630859
1503392880,10046.394531
1503392940,10047.736328
1503393000,10047.736328
1503393060,10047.736328
1503393120,10054.153320
1503393180,10057.391602
1503393240,10057.419922
1503393300,10057.419922
1503393360,10057.419922
1503393420,10057.419922
1503393480,10059.024414
1503393540,10059.024414
1503393600,10057.741211
1503393660,10059.375000
1503393720,10059.375000
1503393780,10059.375000
1503393840,10066.025391
1504510080,10049.332031
1504510140,10102.309570
1504510200,10102.309570
1504510260,10079.887695
1504510320,9851.594727
1504510380,9834.901367
1504510440,10212.897461
1504510500,9834.549805
1504510560,10529.122070
1504510620,9489.546875
1504510680,10494.024414
1504510740,10487.003906
1504510800,10486.303711
1504510860,10458.927734
1504510920,10527.016602
1504510980,10002.665039
1504511040,10527.016602
1504511100,10494.375977
1504511160,10037.762695
1504511220,10038.815430
1504511280,10515.432617
1504511340,10511.924805
1504511400,10353.636719
1504511460,10037.762695
1504511520,10527.016602
1504511580,10044.430664
1504511640,10044.430664
1504511700,10211.142578
1504511760,10526.664062
1504511820,10526.664062
1504511880,10284.495117
1504511940,9652.045898
1504512000,10284.495117
1504512060,10284.495117
1504512120,9655.205078
1504512180,9476.209961
1504512240,9511.306641
1504512300,9651.694336
1504512360,9721.888672
1504512420,9827.179688
1504512480,10133.927734
1504512540,9658.714844
1504512600,10002.665039
1504512660,10529.122070
1504512720,10178.150391
1504512780,10006.525391
1504512840,10037.762695
1504512900,10073.210938
1504512960,10082.334961
1504513020,10037.762695
1504513080,10038.114258
1504513140,10037.762695
1504513200,9665.733398
1504513260,9665.733398
1504513320,9690.301758
1504513380,9722.240234
1504513440,10106.904297
1504513500,10070.403320
1504513560,10070.403320
1504513620,10070.403320
1504513680,9759.443359
1504513740,9686.791992
1504513800,9480.070312
1504513860,9827.179688
1504513920,9827.179688
1504513980,9509.200195
1504514040,9826.829102
1504514100,9546.403320
1504514160,9510.252930
1504514220,9510.252930
1504514280,9511.658203
1504514340,10001.261719
1504514400,10529.122070
1504514460,10001.612305
1504514520,10001.612305
1504514580,10001.612305
1504514640,10003.367188
1504514700,10527.716797
1504514760,10248.696289
1504514820,10249.046875
1504514880,10318.539062
1504514940,10318.539062
1504515000,10319.591797
1504515060,10354.689453
1504515120,10354.689453
1504515180,10355.040039
1504515240,10285.196289
1504515300,10001.612305
1504515360,10001.612305
1504515420,10001.612305
1504515480,10612.300781
1504515540,10612.300781
1504515600,10264.489258
1504515660,10264.489258
1504515720,10597.911133
1504515780,10594.050781
1504515840,10594.050781
1504515900,10390.838867
1504515960,10529.122070
1504516020,10530.525391
1504516080,10530.525391
1504516140,10530.525391
1504516200,10594.050781
1504516260,10704.607422
1504516320,9908.605469
1504516380,9908.605469
1504516440,10409.791992
1504516500,10564.218750
1504516560,10496.481445
1504516620,10511.924805
1504516680,10456.469727
1504516740,10699.342773
1504516800,10704.607422
1504516860,10704.607422
1504516920,10573.694336
1504516980,10573.694336
1504517040,10575.450195
1504517100,10575.450195
1504517160,10575.450195
1504517220,10080.229492
1504517280,10541.406250
1504517340,10529.122070
1504517400,10529.122070
1504517460,10704.607422
1504517520,10773.749023
1504517580,10704.607422
1504517640,10704.958008
1504517700,10774.801758
1504517760,10774.801758
1504517820,10774.801758
1504517880,10809.898438
1504517940,10844.996094
1504518000,10844.996094
1504518060,10739.704102
1504518120,10739.704102
1504518180,10739.704102
1504518240,10739.704102
1504518300,10841.485352
1504518360,10836.572266
1504518420,10814.812500
1504518480,10814.460938
1504518540,10814.460938
1504518600,10878.688477
1504518660,10878.688477
1504518720,10994.158203
1504518780,11029.956055
1504518840,10965.729492
1504518900,10965.729492
1504518960,10857.980469
1504519020,10857.980469
1504519080,10857.980469
1504519140,10883.953125
1504519200,10883.953125
1504519260,10887.112305
1504519320,10888.165039
1504519380,10888.165039
1504519440,11029.956055
1504519500,10818.672852
1504519560,10820.778320
1504519620,10814.460938
1504519680,10814.460938
1504519740,10814.460938
1504519800,10824.639648
1504519860,10940.458984
1504519920,10844.996094
1504519980,10709.169922
1504520040,10709.521484
1504520100,10912.732422
1504520160,10813.408203
1504520220,10914.135742
1504520280,10813.408203
1504520340,10813.408203
1504520400,10813.408203
1504520460,10813.408203
1504520520,10813.408203
1504520580,10962.920898
1504520640,10964.676758
1504520700,10964.676758
1504520760,10964.676758
1504520820,10904.660156
1504520880,10922.208984
1504520940,11004.686523
1504521000,11004.686523
1504521060,11004.686523
1504521120,11004.686523
1504521180,11004.686523
1504521240,11004.686523
1504521300,10921.506836
1504521360,10919.401367
1504521420,10919.401367
1504521480,10919.049805
1504521540,10919.401367
1504521600,10919.049805
1504521660,10886.761719
1504521720,10922.208984
1504521780,10882.548828
1504521840,10882.548828
1504521900,10880.092773
1504521960,10880.443359
1504522020,10880.443359
1504522080,10880.092773
1504522140,10880.092773
1504522200,10917.646484
1504522260,10916.943359
1504522320,10915.890625
1504522380,10797.263672
1504522440,10797.263672
1504522500,10709.871094
1504522560,10712.679688
1504522620,10712.679688
1504522680,10708.116211
1504522740,10708.116211
1504522800,10566.675781
1504522860,10707.415039
1504522920,10707.415039
1504522980,10529.122070
1504523040,10529.122070
1504523100,10494.024414
1504523160,10494.024414
1504523220,10494.024414
1504523280,10461.383789
1504523340,10461.383789
1504523400,10184.468750
1504523460,10322.750000
1504523520,10556.848633
1504523580,10252.908203
1504523640,10252.908203
1504523700,10528.419922
1504523760,10178.150391
1504523820,10178.150391
1504523880,10423.479492
1504523940,10423.128906
1504524000,10300.289062
1504524060,10048.291016
1504524120,10048.291016
1504524180,10038.114258
1504524240,10038.114258
1504524300,10041.272461
1504524360,10041.272461
1504524420,10041.272461
1504524480,10112.168945
1504524540,10042.325195
1504524600,10043.027344
1504524660,10178.150391
1504524720,10052.503906
1504524780,10178.150391
1504524840,10072.859375
1504524900,10309.765625
1504524960,10191.136719
1504525020,10307.307617
1504525080,10307.307617
1504525140,10302.745117
1504525200,10297.832031
1504525260,10297.832031
1504525320,10219.916016
1504525380,10219.916016
1504525440,10143.404297
1504525500,10287.653320
1504525560,10283.442383
1504525620,10115.677734
1504525680,10072.859375
1504525740,10271.860352
1504525800,10271.860352
1504525860,10145.861328
1504525920,10145.861328
1504525980,10178.150391
1504526040,10178.150391
1504526100,10178.150391
1504526160,10076.370117
1504526220,10045.483398
1504526280,10045.483398
1504526340,10175.693359
1504526400,10175.693359
1504526460,10050.046875
1504526520,10050.046875
1504526580,10045.483398
1504526640,10045.483398
1504526700,10044.783203
1504526760,10044.783203
1504526820,9967.568359
1504526880,9967.568359
1504526940,9967.568359
1504527000,9967.568359
1504527060,9971.078125
1504527120,10105.149414
1504527180,10072.859375
1504527240,9945.808594
1504527300,9945.808594
1504527360,9945.808594
1504527420,9945.457031
1504527480,10071.105469
1504527540,10071.105469
1504527600,10071.105469
1504527660,10071.105469
1504527720,10037.411133
1504527780,10037.060547
1504527840,10037.762695
1504527900,9835.252930
1504527960,9835.252930
1504528020,9835.252930
1504528080,9835.252930
1504528140,9835.252930
1504528200,9835.252930
1504528260,9954.934570
1504528320,10090.408203
1504528380,10090.408203
1504528440,10125.505859
1504528500,9967.217773
1504528560,10177.799805
1504528620,10177.799805
1504528680,10177.799805
1504528740,10160.602539
1504528800,10160.602539
1504528860,9991.083984
1504528920,10075.666992
1504528980,10072.859375
1504529040,10072.859375
1504529100,10038.815430
1504529160,10003.017578
1504529220,9819.107422
1504529280,10037.060547
1504529340,10037.060547
1504529400,10032.848633
1504529460,10027.583984
1504529520,10022.320312
1504529580,10017.407227
1504529640,9827.179688
1504529700,9827.179688
1504529760,9719.783203
1504529820,9827.179688
1504529880,9828.232422
1504529940,9828.232422
1504530000,9965.111328
1504530060,9828.232422
1504530120,9828.232422
1504530180,9590.625977
1504530240,9827.532227
1504530300,10027.233398
1504530360,10027.233398
1504530420,10153.232422
1504530480,10050.046875
1504530540,9897.374023
1504530600,10084.090820
1504530660,10078.826172
1504530720,10078.826172
1504530780,9932.823242
1504530840,9932.823242
1504530900,10138.491211
1504530960,10020.915039
1504531020,10020.915039
1504531080,10020.915039
1504531140,10116.379883
1504531200,10193.242188
1504531260,10193.242188
1504531320,10193.242188
1504531380,10192.541016
1504531440,10192.541016
1504531500,10192.892578
1504531560,10192.892578
1504531620,10213.248047
1504531680,10231.849609
1504531740,10465.245117
1504531800,10465.245117
1504531860,10465.245117
1504531920,10465.245117
1504531980,10465.245117
1504532040,10283.792969
1504532100,10283.792969
1504532160,10283.792969
1504532220,10293.621094
1504532280,10395.050781
1504532340,10395.050781
1504532400,10077.422852
1504532460,10251.855469
1504532520,10253.960938
1504532580,10254.662109
1504532640,10256.066406
1504532700,10392.593750
1504532760,10353.285156
1504532820,10352.934570
1504532880,10352.934570
1504532940,10394.700195
1504533000,10394.700195
1504533060,10318.539062
1504533120,10318.539062
1504533180,10318.539062
1504533240,10147.967773
1504533300,10147.967773
1504533360,10391.541016
1504533420,10235.359375
1504533480,10235.710938
1504533540,10311.871094
1504533600,10305.905273
1504533660,10235.359375
1504533720,10248.344727
1504533780,10248.344727
1504533840,10283.442383
1504533900,10226.234375
1504533960,10226.234375
1504534020,10226.234375
1504534080,10226.234375
1504534140,10263.086914
1504534200,10178.150391
1504534260,10178.150391
1504534320,10158.848633
1504534380,10111.466797
1504534440,9933.875977
1504534500,9933.875977
1504534560,9933.875977
1504534620,9933.875977
1504534680,10007.929688
1504534740,10007.929688
1504534800,10143.053711
1504534860,10008.983398
1504534920,10108.658203
1504534980,10073.210938
1504535040,10073.210938
1504535100,10073.210938
1504535160,10074.264648
1504535220,10074.264648
1504535280,10074.264648
1504535340,10107.957031
1504535400,10074.964844
1504535460,10078.826172
1504535520,10196.050781
1504535580,10199.208984
1504535640,10199.208984
1504535700,10198.156250
1504535760,10079.176758
1504535820,10103.393555
1504535880,10074.264648
1504535940,10074.264648
1504536000,10031.795898
1504536060,10093.215820
1504536120,10153.934570
1504536180,10096.024414
1504536240,10040.219727
1504536300,10040.219727
1504536360,9971.780273
1504536420,9926.855469
1504536480,9766.813477
1504536540,9766.461914
1504536600,9806.122070
1504536660,9806.122070
1504536720,9806.122070
1504536780,9806.122070
1504536840,9806.122070
1504536900,9811.737305
1504536960,9811.737305
1504537020,9707.850586
1504537080,9707.850586
1504537140,9721.888672
1504537200,9721.888672
1504537260,9721.888672
1504537320,9824.723633
1504537380,9827.179688
1504537440,9724.696289
1504537500,9722.240234
1504537560,9764.356445
1504537620,9765.760742
1504537680,9741.542969
1504537740,9741.894531
1504537800,9741.894531
1504537860,9730.664062
1504537920,9741.894531
1504537980,9727.153320
1504538040,9722.240234
1504538100,9616.597656
1504538160,9616.597656
1504538220,9561.144531
1504538280,9560.793945
1504538340,9560.793945
1504538400,9557.985352
1504538460,9667.489258
1504538520,9728.556641
1504538580,9573.779297
1504538640,9651.694336
1504538700,9651.694336
1504538760,9632.041016
1504538820,9632.041016
1504538880,9632.041016
1504538940,9632.041016
1504539000,9482.176758
1504539060,9481.824219
1504539120,9476.209961
1504539180,9476.209961
1504539240,9539.383789
1504539300,9476.209961
1504539360,9476.209961
1504539420,9530.609375
1504539480,9492.002930
1504539540,9454.097656
1504539600,9454.097656
1504539660,9472.699219
1504539720,9492.002930
1504539780,9520.081055
1504539840,9460.065430
1504539900,9517.975586
1504539960,9546.403320
1504540020,9462.170898
1504540080,9462.170898
1504540140,9459.713867
1504540200,9453.747070
1504540260,9403.909180
1504540320,9403.909180
1504540380,9459.713867
1504540440,9431.285156
1504540500,9460.065430
1504540560,9460.065430
1504540620,9460.065430
1504540680,9460.065430
1504540740,9460.065430
1504540800,9438.655273
1504540860,9438.655273
1504540920,9460.065430
1504540980,9460.065430
1504541040,9599.048828
1504541100,9599.048828
1504541160,9598.347656
1504541220,9598.347656
1504541280,9598.347656
1504541340,9476.209961
1504541400,9462.520508
1504541460,9476.209961
1504541520,9476.209961
1504541580,9623.618164
1504541640,9623.618164
1504541700,9623.618164
1504541760,9623.618164
1504541820,9623.618164
1504541880,9616.597656
1504541940,9632.041016
1504542000,9561.144531
1504542060,9570.971680
1504542120,9651.694336
1504542180,9490.248047
1504542240,9481.124023
1504542300,9481.124023
1504542360,9481.124023
1504542420,9651.694336
1504542480,9651.694336
1504542540,9651.694336
1504542600,9646.780273
1504542660,9646.780273
1504542720,9646.780273
1504542780,9511.306641
1504542840,9511.306641
1504542900,9610.630859
1504542960,9610.630859
1504543020,9511.306641
1504543080,9482.526367
1504543140,9483.229492
1504543200,9483.229492
1504543260,9571.322266
1504543320,9571.322266
1504543380,9499.724609
1504543440,9546.403320
1504543500,9547.457031
1504543560,9547.457031
1504543620,9547.457031
1504543680,9547.457031
1504543740,9684.334961
1504543800,9567.110352
1504543860,9567.110352
1504543920,9567.110352
1504543980,9567.110352
1504544040,9567.110352
1504544100,9567.110352
1504544160,9686.440430
1504544220,9686.440430
1504544280,9598.347656
1504544340,9598.347656
1504544400,9641.166016
1504544460,9641.166016
1504544520,9598.698242
1504544580,9598.698242
1504544640,9597.294922
1504544700,9597.294922
1504544760,9511.658203
1504544820,9511.658203
1504544880,9511.658203
1504544940,9511.658203
1504545000,9511.658203
1504545060,9511.658203
1504545120,9511.658203
1504545180,9511.658203
1504545240,9511.658203
1504545300,9511.658203
1504545360,9563.952148
1504545420,9563.952148
1504545480,9520.081055
1504545540,9668.892578
1504545600,9594.135742
1504545660,9594.135742
1504545720,9594.135742
1504545780,9594.135742
1504545840,9594.135742
1504545900,9669.243164
1504545960,9631.688477
1504546020,9631.688477
1504546080,9631.688477
1504546140,9631.688477
1504546200,9634.146484
1504546260,9634.146484
1504546320,9669.243164
1504546380,9669.243164
1504546440,9669.243164
1504546500,9669.243164
1504546560,9669.243164
1504546620,9612.386719
1504546680,9663.978516
1504546740,9663.978516
1504546800,9663.978516
1504546860,9668.541992
1504546920,9668.541992
1504546980,9668.541992
1504547040,9668.541992
1504547100,9651.694336
1504547160,9651.694336
1504547220,9599.048828
1504547280,9629.934570
1504547340,9599.048828
1504547400,9634.146484
1504547460,9634.146484
1504547520,9598.698242
1504547580,9634.146484
1504547640,9634.146484
1504547700,9633.794922
1504547760,9633.794922
1504547820,9633.794922
1504547880,9633.794922
1504547940,9522.888672
1504548000,9522.888672
1504548060,9523.239258
1504548120,9523.239258
1504548180,9523.239258
1504548240,9616.597656
1504548300,9633.794922
1504548360,9665.383789
1504548420,9669.243164
1504548480,9651.694336
1504548540,9669.243164
1504548600,9669.243164
1504548660,9730.664062
1504548720,9730.664062
1504548780,9730.664062
1504548840,9730.664062
1504548900,9730.664062
1504548960,9827.179688
1504549020,9826.829102
1504549080,9744.000977
1504549140,9744.000977
1504549200,9744.000977
1504549260,9744.000977
1504549320,9744.000977
1504549380,9744.000977
1504549440,9822.617188
1504549500,9822.617188
1504549560,9822.617188
1504549620,9822.617188
1504549680,9822.617188
1504549740,9822.617188
1504549800,9822.617188
1504549860,9822.617188
1504549920,9822.617188
1504549980,9822.617188
1504550040,9822.617188
1504550100,9822.617188
1504550160,10002.314453
1504550220,10002.314453
1504550280,10002.314453
1504550340,10002.314453
1504550400,10002.314453
1504550460,10002.665039
1504550520,10037.762695
1504550580,10107.957031
1504550640,10107.957031
1504550700,10107.957031
1504576080,10091.194336
1504576140,10169.877930
1504576200,10164.585938
1504576260,9963.735352
1504576320,9963.367188
1504576380,9963.367188
1504576440,9762.337891
1504576500,9761.934570
1504576560,9802.273438
1504576620,9802.273438
1504576680,9802.273438
1504576740,9761.934570
1504576800,9721.595703
1504576860,9721.595703
1504576920,9721.595703
1504576980,10084.642578
1504577040,10891.414062
1504577100,10084.642578
1504577160,11012.430664
1504577220,10084.642578
1504577280,10165.320312
1504577340,10165.723633
1504577400,10165.723633
1504577460,10165.723633
1504577520,10245.997070
1504577580,10273.831055
1504577640,10278.670898
1504577700,10278.670898
1504577760,10327.079102
1504577820,10439.623047
1504577880,10347.248047
1504577940,10447.690430
1504578000,10362.978516
1504578060,10362.978516
1504578120,10403.317383
1504578180,10403.317383
1504578240,10403.721680
1504578300,10403.721680
1504578360,10405.334961
1504578420,10484.398438
1504578480,10488.029297
1504578540,10488.432617
1504578600,10524.333008
1504578660,10649.383789
1504578720,10649.383789
1504578780,10689.318359
1504578840,10709.890625
1504578900,10850.269531
1504578960,10712.311523
1504579020,10851.076172
1504579080,10891.010742
1504579140,10742.565430
1504579200,11012.430664
1504579260,10767.574219
1504579320,10817.191406
1504579380,10817.191406
1504579440,11092.703125
1504579500,10933.367188
1504579560,11093.107422
1504579620,11093.107422
1504579680,11093.107422
1504579740,10981.772461
1504579800,10935.788086
1504579860,10968.057617
1504579920,10968.057617
1504579980,10770.398438
1504580040,10770.398438
1504580100,10770.398438
1504580160,10992.665039
1504580220,11106.822266
1504580280,11103.192383
1504580340,11103.192383
1504580400,11185.885742
1504580460,11184.675781
1504580520,11233.888672
1504580580,11185.885742
1504580640,11185.079102
1504580700,11185.079102
1504580760,11102.788086
1504580820,11003.958984
1504580880,11052.769531
1504580940,11052.769531
1504581000,11052.769531
1504581060,10996.697266
1504581120,10996.697266
1504581180,10966.041992
1504581240,10966.041992
1504581300,10966.041992
1504581360,10966.041992
1504581420,10771.205078
1504581480,10771.205078
1504581540,10771.205078
1504581600,10965.233398
1504581660,10773.625977
1504581720,10773.625977
1504581780,10773.625977
1504581840,10773.625977
1504581900,10773.625977
1504581960,11056.803711
1504582020,11056.803711
1504582080,11020.498047
1504582140,10831.712891
1504582200,10831.712891
1504582260,10837.361328
1504582320,10837.361328
1504582380,10904.725586
1504582440,10891.818359
1504582500,10977.740234
1504582560,10984.596680
1504582620,10986.613281
1504582680,10986.613281
1504582740,10895.449219
1504582800,10993.471680
1504582860,10996.697266
1504582920,10972.091797
1504582980,10972.091797
1504583040,10891.818359
1504583100,10972.091797
1504583160,10972.091797
1504583220,10912.793945
1504583280,11045.508789
1504583340,11044.701172
1504583400,11038.650391
1504583460,11038.650391
1504583520,10930.947266
1504583580,10930.947266
1504583640,10930.947266
1504583700,10930.947266
1504583760,10932.963867
1504583820,10936.593750
1504583880,10936.593750
1504583940,10936.593750
1504584000,10936.593750
1504584060,10815.173828
1504584120,10936.189453
1504584180,11052.769531
1504584240,11132.639648
1504584300,10972.091797
1504584360,11093.107422
1504584420,11133.446289
1504584480,11133.446289
1504584540,11133.446289
1504584600,11133.446289
1504584660,11133.849609
1504584720,11133.849609
1504584780,11133.849609
1504584840,11012.430664
1504584900,11033.406250
1504584960,11133.041992
1504585020,11133.041992
1504585080,11133.041992
1504585140,11133.041992
1504585200,11055.188477
1504585260,11055.188477
1504585320,11055.995117
1504585380,11055.995117
1504585440,11056.803711
1504585500,11056.803711
1504585560,11056.803711
1504585620,11056.399414
1504585680,11056.803711
1504585740,11134.252930
1504585800,11196.778320
1504585860,11189.919922
1504585920,11190.324219
1504585980,11190.324219
1504586040,11134.252930
1504586100,11153.615234
1504586160,11057.609375
1504586220,11150.791992
1504586280,11150.791992
1504586340,11153.615234
1504586400,11153.615234
1504586460,11133.446289
1504586520,11239.537109
1504586580,11239.537109
1504586640,11246.393555
1504586700,11246.393555
1504586760,11139.094727
1504586820,11210.896484
1504586880,11210.896484
1504586940,11210.896484
1504587000,11210.896484
1504587060,11305.289062
1504587120,11305.289062
1504587180,11307.708984
1504587240,11307.305664
1504587300,11294.799805
1504587360,11254.865234
1504587420,11294.799805
1504587480,11294.799805
1504587540,11254.865234
1504587600,11241.553711
1504587660,11210.493164
1504587720,11252.445312
1504587780,11252.445312
1504587840,11294.799805
1504587900,11294.799805
1504587960,11238.326172
1504588020,11222.998047
1504588080,11222.593750
1504588140,11218.560547
1504588200,11185.885742
1504588260,11185.885742
1504588320,11185.885742
1504588380,11126.992188
1504588440,11126.992188
1504588500,11133.849609
1504588560,11133.849609
1504588620,11133.446289
1504588680,11057.206055
1504588740,11057.206055
1504588800,11057.609375
1504588860,11057.609375
1504588920,11057.609375
1504588980,11057.609375
1504589040,11060.029297
1504589100,11060.029297
1504589160,11060.029297
1504589220,11060.029297
1504589280,11060.029297
1504589340,11073.341797
1504589400,11073.341797
1504589460,11072.938477
1504589520,11072.938477
1504589580,11072.938477
1504589640,11057.206055
1504589700,11057.206055
1504589760,11057.206055
1504589820,11057.206055
1504589880,11057.206055
1504589940,11057.609375
1504590000,11057.609375
1504590060,11057.609375
1504590120,11129.009766
1504590180,11057.206055
1504590240,11052.365234
1504590300,11052.365234
1504590360,11052.365234
1504590420,11051.962891
1504590480,11045.104492
1504590540,11023.725586
1504590600,11023.725586
1504590660,11000.732422
1504590720,11000.732422
1504590780,11000.732422
1504590840,11000.732422
1504590900,11000.732422
1504590960,10952.326172
1504591020,10952.326172
1504591080,10952.326172
1504591140,10952.326172
1504591200,10952.326172
1504591260,10952.326172
1504591320,11041.473633
1504591380,11041.473633
1504591440,11060.836914
1504591500,11060.836914
1504591560,11060.836914
1504591620,11128.605469
1504591680,11153.615234
1504591740,11153.615234
1504591800,11153.615234
1504591860,11153.615234
1504591920,11253.656250
1504591980,11214.124023
