time,exit
1503755940,327.120483
1503756840,327.251099
1503757740,327.404938
1503758640,327.557068
1503759540,327.701202
1503760440,327.814117
1503761340,327.918091
1503762240,328.028961
1503763140,328.126038
1503764040,328.178467
1503764940,328.226410
1503765840,328.300537
1503766740,328.364197
1503767640,328.458466
1503768540,328.536255
1503769440,328.628204
1503770340,328.693481
1503771240,328.765533
1503772140,328.859772
1503773040,328.935333
1503773940,328.975647
1503774840,329.065704
1503775740,329.161682
1503776640,329.233582
1503777540,329.298859
1503778440,329.372345
1503779340,329.445068
1503780240,329.487976
1503781140,329.566895
1503782040,329.633545
1503782940,329.672668
1503783840,329.729187
1503784740,329.798523
1503785640,329.823212
1503786540,329.872284
1503787440,329.931244
1503788340,329.983154
1503789240,330.078094
1503790140,330.165649
1503791040,330.242828
1503791940,330.301788
1503792840,330.428314
1503793740,330.514740
1503794640,330.681641
1503795540,330.869568
1503796440,331.039520
1503797340,331.121948
1503798240,331.149719
1503799140,331.187012
1503800040,331.252563
1503800940,331.320312
1503801840,331.391479
1503802740,331.470642
1503803640,331.574341
1503804540,331.699249
1503805440,331.839142
1503806340,331.960754
1503807240,332.069946
1503808140,332.182709
1503809040,332.280121
1503809940,332.393982
1503810840,332.542786
1503811740,332.707947
1503812640,332.811035
1503813540,332.896210
1503814440,333.002991
1503815340,333.139069
1503816240,333.198303
1503817140,333.259521
1503818040,333.312927
1503818940,333.358154
1503819840,333.386688
1503820740,333.409119
1503821640,333.446625
1503822540,333.474182
1503823440,333.490326
1503824340,333.532867
1503825240,333.575378
1503826140,333.562988
1503827040,333.602509
1503827940,333.677948
1503828840,333.746307
1503829740,333.810699
1503830640,333.856842
1503831540,333.952240
1503832440,334.054291
1503833340,334.159515
1503834240,334.227448
1503835140,334.274933
1503836040,334.280273
1503836940,334.251129
1503837840,334.229675
1503838740,334.234070
1503839640,334.263763
1503840540,334.273193
1503841440,334.265320
1503842340,334.271942
1503843240,334.271088
1503844140,334.309570
1503845040,334.313751
1503845940,334.293427
1503846840,334.281586
1503847740,334.303955
1503848640,334.339722
1503849540,334.356781
1503850440,334.359741
1503851340,334.330048
1503852240,334.288361
1503853140,334.251678
1503854040,334.320099
1503854940,334.351074
1503855840,334.422333
1503856740,334.480804
1503857640,334.582214
1503858540,334.640808
1503859440,334.711731
1503860340,334.802704
1503861240,334.933655
1503862140,335.045532
1503863040,335.168915
1503863940,335.304138
1503864840,335.470215
1503865740,335.608032
1503866640,335.729034
1503867540,335.879089
1503868440,336.029938
1503869340,336.122559
1503870240,336.226196
1503871140,336.340973
1503872040,336.454346
1503872940,336.557281
1503873840,336.614014
1503874740,336.682129
1503875640,336.756622
1503876540,336.881256
1503877440,337.044250
1503878340,337.295502
1503879240,337.613525
1503880140,337.905396
1503881040,338.223114
1503881940,338.498901
1503882840,338.743317
1503883740,338.955811
1503884640,339.188110
1503885540,339.422943
1503886440,339.700378
1503887340,339.995911
1503888240,340.317383
1503889140,340.644348
1503890040,340.938538
1503890940,341.208954
1503891840,341.462982
1503892740,341.689789
1503893640,341.835968
1503894540,341.875275
1503895440,341.854401
1503896340,341.902985
1503897240,341.911041
1503898140,341.887390
1503899040,341.817444
1503899940,341.790833
1503900840,341.775391
1503901740,341.784302
1503902640,341.773102
1503903540,341.781311
1503904440,341.776733
1503905340,341.763916
1503906240,341.736847
1503907140,341.729614
1503908040,341.746948
1503908940,341.775818
1503909840,341.794891
1503910740,341.815155
1503911640,341.785492
1503912540,341.755096
1503913440,341.743927
1503914340,341.710327
1503915240,341.705231
1503916140,341.676636
1503917040,341.682770
1503917940,341.663269
1503918840,341.611633
1503919740,341.495209
1503920640,341.334076
1503921540,341.172058
1503922440,340.994507
1503923340,340.858246
1503924240,340.747925
1503925140,340.681091
1503926040,340.666962
1503926940,340.608856
1503927840,340.512787
1503928740,340.417450
1503929640,340.294403
1503930540,340.169739
1503931440,340.041626
1503932340,339.949951
1503933240,339.907013
1503934140,339.905060
1503935040,339.964996
1503935940,340.096741
1503936840,340.236786
1503937740,340.335480
1503938640,340.429626
1503939540,340.577271
1503940440,340.734772
1503941340,340.864014
1503942240,340.983582
1503943140,341.046082
1503944040,341.096466
1503944940,341.173523
1503945840,341.271973
1503946740,341.387238
1503947640,341.512268
1503948540,341.640930
1503949440,341.754883
1503950340,341.841309
1503951240,341.937622
1503952140,342.020966
1503953040,342.147491
1503953940,342.275391
1503954840,342.366638
1503955740,342.444580
1503956640,342.542053
1503957540,342.711426
1503958440,342.879303
1503959340,343.027496
1503960240,343.186646
1503961140,343.366425
1503962040,343.519409
1503962940,343.674286
1503963840,343.815918
1503964740,343.940643
1503965640,344.066406
1503966540,344.202454
1503967440,344.306213
1503968340,344.425995
1503969240,344.571045
1503970140,344.723633
1503971040,344.828369
1503971940,344.939514
1503972840,345.078796
1503973740,345.185883
1503974640,345.296570
1503975540,345.380280
1503976440,345.486359
1503977340,345.673584
1503978240,345.882294
1503979140,346.062225
1503980040,346.234131
1503980940,346.406464
1503981840,346.589722
1503982740,346.793915
1503983640,346.989990
1503984540,347.201355
1503985440,347.449890
1503986340,347.707489
1503987240,347.960114
1503988140,348.168762
1503989040,348.352997
1503989940,348.548279
1503990840,348.781647
1503991740,349.055969
1503992640,349.301514
1503993540,349.572601
1503994440,349.814362
1503995340,350.052887
1503996240,350.318481
1503997140,350.603210
1503998040,350.884552
1503998940,351.189240
1503999840,351.470825
1504000740,351.766907
1504001640,352.092224
1504002540,352.429504
1504003440,352.782379
1504004340,353.115051
1504005240,353.443481
1504006140,353.736572
1504007040,353.988525
1504007940,354.187897
1504008840,354.413971
1504009740,354.667297
1504010640,354.910919
1504011540,355.138702
1504012440,355.439667
1504013340,355.717010
1504014240,356.007568
1504015140,356.355530
1504016040,356.673706
1504016940,357.000702
1504017840,357.291840
1504018740,357.525879
1504019640,357.766205
1504020540,358.053223
1504021440,358.391357
1504022340,358.720825
1504023240,359.021790
1504024140,359.320648
1504025040,359.632568
1504025940,359.962006
1504026840,360.332947
1504027740,360.682617
1504028640,361.042297
1504029540,361.404938
1504030440,361.771088
1504031340,362.096130
1504032240,362.396240
1504033140,362.667725
1504034040,362.986511
1504034940,363.278656
1504035840,363.539825
1504036740,363.821320
1504037640,364.119232
1504038540,364.450653
1504039440,364.784363
1504040340,365.029846
1504041240,365.293304
1504042140,365.564514
1504043040,365.823273
1504043940,366.076630
1504044840,366.335052
1504045740,366.598267
1504046640,366.855011
1504047540,367.161682
1504048440,367.537170
1504049340,367.973755
1504050240,368.337891
1504051140,368.645386
1504052040,368.885773
1504052940,369.080505
1504053840,369.274231
1504054740,369.500336
1504055640,369.721741
1504056540,369.944946
1504057440,370.193542
1504058340,370.438477
1504059240,370.698212
1504060140,370.957275
1504061040,371.195099
1504061940,371.405426
1504062840,371.610718
1504063740,371.771515
1504064640,371.950592
1504065540,372.108490
1504066440,372.278748
1504067340,372.467834
1504068240,372.606262
1504069140,372.779510
1504070040,372.940094
1504070940,373.108643
1504071840,373.258423
1504072740,373.484680
1504073640,373.766754
1504074540,374.142670
1504075440,374.532349
1504076340,374.914795
1504077240,375.352875
1504078140,375.791901
1504079040,376.192505
1504079940,376.431152
1504080840,376.571411
1504081740,376.776428
1504082640,376.980042
1504083540,377.088165
1504084440,377.142883
1504085340,377.150269
1504086240,377.091858
1504087140,376.970764
1504088040,376.824890
1504088940,376.652344
1504089840,376.518494
1504090740,376.413757
1504091640,376.372772
1504092540,376.392822
1504093440,376.452057
1504094340,376.586090
1504095240,376.650665
1504096140,376.723480
1504097040,376.923767
1504097940,377.116516
1504098840,377.246368
1504099740,377.347504
1504100640,377.454620
1504101540,377.583649
1504102440,377.682709
1504103340,377.749939
1504104240,377.769135
1504105140,377.829956
1504106040,377.893646
1504106940,377.991913
1504107840,378.061646
1504108740,378.130127
1504109640,378.215271
1504110540,378.278473
1504111440,378.320099
1504112340,378.402679
1504113240,378.558167
1504114140,378.659088
1504115040,378.713165
1504115940,378.691956
1504116840,378.658112
1504117740,378.660767
1504118640,378.626465
1504119540,378.540833
1504120440,378.484619
1504121340,378.567169
1504122240,378.723846
1504123140,378.785828
1504124040,378.853821
1504124940,378.979401
1504125840,379.153381
1504126740,379.355804
1504127640,379.612946
1504128540,379.917053
1504129440,380.234955
1504130340,380.586243
1504131240,380.866913
1504132140,381.087402
1504133040,381.298157
1504133940,381.485535
1504134840,381.710052
1504135740,381.893433
1504136640,382.119019
1504137540,382.320648
1504138440,382.345703
1504139340,382.316589
1504140240,382.342712
1504141140,382.422241
1504142040,382.498474
1504142940,382.514771
1504143840,382.578491
1504144740,382.675110
1504145640,382.760559
1504146540,382.827759
1504147440,382.908905
1504148340,382.994232
1504149240,383.103271
1504150140,383.179718
1504151040,383.246033
1504151940,383.291473
1504152840,383.359192
1504153740,383.417023
1504154640,383.422485
1504155540,383.431030
1504156440,383.399200
1504157340,383.330444
1504158240,383.246582
1504159140,383.160431
1504160040,383.094788
1504160940,383.049469
1504161840,382.965271
1504162740,382.842285
1504163640,382.755859
1504164540,382.750549
1504165440,382.723541
1504166340,382.722443
1504167240,382.663696
1504168140,382.575592
1504169040,382.470154
1504169940,382.437836
1504170840,382.438049
1504171740,382.419800
1504172640,382.370483
1504173540,382.308197
1504174440,382.221313
1504175340,382.160065
1504176240,382.129456
1504177140,382.118530
1504178040,382.123962
1504178940,382.118591
1504179840,382.162354
1504180740,382.258759
1504181640,382.335815
1504182540,382.416046
1504183440,382.471863
1504184340,382.577667
1504185240,382.708160
1504186140,382.835968
1504187040,382.986572
1504187940,383.158478
1504188840,383.321350
1504189740,383.468903
1504190640,383.592163
1504191540,383.707947
1504192440,383.771484
1504193340,383.834076
1504194240,383.880157
1504195140,383.892883
1504196040,383.905975
1504196940,383.937775
1504197840,383.993256
1504198740,384.063049
1504199640,384.119995
1504200540,384.162384
1504201440,384.216187
1504202340,384.279785
1504203240,384.358276
1504204140,384.459839
1504205040,384.523865
1504205940,384.552826
1504206840,384.595978
1504207740,384.641266
1504208640,384.694244
1504209540,384.780548
1504210440,384.880066
1504211340,384.961151
1504212240,385.057922
1504213140,385.144684
1504214040,385.253479
1504214940,385.384735
1504215840,385.501892
1504216740,385.565338
1504217640,385.604065
1504218540,385.668060
1504219440,385.716858
1504220340,385.754791
1504221240,385.760162
1504222140,385.739685
1504223040,385.751953
1504223940,385.733978
1504224840,385.730316
1504225740,385.721893
1504226640,385.693054
1504227540,385.703857
1504228440,385.735229
1504229340,385.797272
1504230240,385.891205
1504231140,385.966095
1504232040,386.049896
1504232940,386.136627
1504233840,386.255371
1504234740,386.368927
1504235640,386.494904
1504236540,386.649231
1504237440,386.803589
1504238340,386.934998
1504239240,387.084839
1504240140,387.229187
1504241040,387.373535
1504241940,387.504608
1504242840,387.572784
1504243740,387.630341
1504244640,387.676514
1504245540,387.699341
1504246440,387.708801
1504247340,387.728699
1504248240,387.737396
1504249140,387.731262
1504250040,387.787109
1504250940,387.869019
1504251840,387.965698
1504252740,388.043030
1504253640,388.101410
1504254540,388.196198
1504255440,388.322449
1504256340,388.428162
1504257240,388.536835
1504258140,388.673645
1504259040,388.774933
1504259940,388.834198
1504260840,388.877014
1504261740,388.913086
1504262640,388.989685
1504263540,389.090485
1504264440,389.155884
1504265340,389.239349
1504266240,389.326630
1504267140,389.417114
1504268040,389.494934
1504268940,389.514893
1504269840,389.519684
1504270740,389.498108
1504271640,389.452606
1504272540,389.425049
1504273440,389.386536
1504274340,389.360870
1504275240,389.321899
1504276140,389.237946
1504277040,389.146942
1504277940,389.066589
1504278840,388.996735
1504279740,388.906586
1504280640,388.795013
