best fitness,curr fitness,tabu list size
1.493027,1.493027,1
7.004717,7.004717,2
114.462639,114.462639,3
191.130432,191.130432,4
212.332993,212.332993,5
216.599747,216.599747,6
231.589523,231.589523,7
426.680664,426.680664,8
432.287598,432.287598,9
475.119659,475.119659,10
1051.897461,1051.897461,11
1051.897461,1051.897461,12
1186.834595,1186.834595,13
1186.834595,1186.834595,14
1192.760254,1192.760254,15
1192.760254,1192.760254,15
1192.760254,1186.834595,16
1192.760254,1186.834595,17
1210.008423,1210.008423,18
1210.008423,1210.008423,19
1216.070923,1216.070923,20
1216.070923,1203.283691,21
1216.070923,1203.929565,22
1216.070923,1197.927612,23
1223.236450,1223.236450,24
1223.236450,1212.001953,25
1223.236450,1202.577148,25
1223.236450,1202.577148,25
1223.236450,1202.577148,25
1235.585205,1235.585205,25
1235.585205,1210.008423,25
1235.585205,1177.564819,25
1235.585205,1177.564819,25
1235.585205,1183.491089,25
1235.585205,1194.622681,25
1235.585205,1194.622681,25
1235.585205,1188.621338,25
1235.585205,1213.775146,25
1235.585205,1213.775146,25
1235.585205,1213.775146,25
1235.585205,1213.775146,25
1235.585205,1194.622681,25
1235.585205,1194.622681,25
1235.585205,1188.621338,25
1235.585205,1188.621338,25
1235.585205,1188.621338,25
1235.585205,1188.621338,25
1235.585205,1210.008423,25
1235.585205,1210.008423,25
1235.585205,1197.927612,25
1235.585205,1197.927612,25
1235.585205,1188.621338,25
1235.585205,1188.621338,25
1235.585205,1188.621338,25
1235.585205,1188.621338,25
1235.585205,1210.008423,25
1235.585205,1197.268799,25
1235.585205,1197.268799,25
1235.585205,1194.622681,25
1235.585205,1188.621338,25
1235.585205,1188.621338,25
1235.585205,1156.734253,25
1235.585205,1156.734253,25
1235.585205,1181.333862,25
1235.585205,1213.775146,25
1235.585205,1219.872559,25
1235.585205,1213.775146,25
1235.585205,1213.775146,25
1235.585205,1213.775146,25
1235.585205,1223.236450,25
1235.585205,1213.775146,25
1235.585205,1181.333862,25
1235.585205,1181.333862,25
1235.585205,1181.333862,25
1235.585205,1202.577148,25
1235.585205,902.122681,26
1235.585205,951.159119,27
1235.585205,951.159119,27
1235.585205,981.245178,28
1235.585205,981.245178,28
1235.585205,1015.888306,29
1235.585205,1037.857544,30
1235.585205,1033.409058,30
