mean fitness,best fitness,population size
158.230328,643.664551,346
236.972179,654.357239,344
310.896921,706.242065,342
356.537622,810.609436,340
386.915631,829.385132,338
411.389068,939.949585,336
420.906260,939.949585,334
450.831418,972.307678,332
490.896680,972.307678,330
503.243824,972.307678,328
513.934265,972.307678,326
551.752143,972.307678,324
568.525930,972.307678,322
597.892808,972.307678,320
615.871277,972.307678,318
638.513779,981.248413,316
655.045516,981.248413,314
678.263953,1001.391602,312
683.063437,1001.391602,310
676.469245,1020.307617,308
683.841583,1022.112488,306
693.910694,1022.112488,304
690.691311,1022.112488,302
692.118396,1022.112488,300
681.680607,1022.112488,298
663.042891,1037.451782,296
686.023515,1050.167358,294
698.713169,1060.044067,292
680.350536,1097.225952,290
677.779473,1121.054932,288
