mean fitness,best fitness,population size
119.903934,833.625427,254
173.014265,662.610962,252
221.945630,747.704590,250
230.120843,651.478516,248
258.768984,757.030579,246
279.112217,725.793579,244
284.241352,857.254089,242
294.079023,855.148071,240
287.816908,772.896912,238
280.735806,771.204041,236
292.029165,719.051697,234
319.216545,822.065002,232
309.086048,749.046143,230
309.608858,712.493591,228
323.784248,795.847412,226
317.931435,726.495239,224
329.851341,758.357788,222
319.413140,685.575012,220
343.376690,832.389587,218
352.503772,897.079895,216
347.405893,737.333313,214
356.469816,780.199219,212
349.686898,780.199219,210
363.806527,834.943298,208
355.123555,794.457275,206
358.810502,763.804199,204
344.853284,741.255310,202
344.369413,764.133606,200
351.157196,764.133606,198
347.345119,829.578308,196
327.338478,728.365295,194
320.976560,746.432068,192
322.417373,778.657227,190
320.809083,752.831726,188
321.862194,706.306152,186
318.783700,770.299072,184
291.236598,681.754395,182
289.007228,739.764404,180
319.551977,750.411621,178
353.066149,767.625977,176
356.251998,837.045471,174
376.670093,812.631348,172
332.788562,744.052185,170
340.949910,771.016785,168
326.101204,721.710876,166
327.303695,714.768921,164
300.365010,799.270630,162
307.033628,732.680542,160
300.568119,702.711670,158
306.521224,753.378113,156
306.960290,743.798889,154
316.599071,782.793762,152
303.427607,736.097961,150
321.193085,746.043030,148
319.994715,742.551697,146
336.887181,759.698608,144
343.201937,818.013611,142
341.929220,790.996094,140
322.943325,892.610291,138
337.377409,856.920593,136
346.132683,756.109863,134
345.291434,683.588501,132
321.434226,737.771790,130
325.653563,763.688904,128
317.348839,701.187622,126
328.002125,735.820984,124
317.734705,689.938293,122
312.338833,724.099731,120
307.003446,670.933228,118
288.901262,750.693298,116
304.609135,670.625427,114
330.196994,691.959839,112
329.177744,711.233459,110
336.238508,775.227356,108
314.898164,655.926575,106
311.967568,694.929871,104
312.360675,707.097107,102
301.291914,667.843079,100
307.032348,692.733032,100
309.105461,787.221680,100
309.153147,742.683594,100
292.654543,705.281921,100
308.501439,631.887817,100
334.362548,716.852966,100
320.124017,698.515991,100
311.567282,667.845581,100
293.190892,643.979553,100
284.251261,683.963623,100
301.881905,721.826782,100
288.222792,582.921692,100
269.327533,629.135010,100
273.832902,652.765137,100
278.069788,600.402405,100
287.500814,648.463440,100
297.040857,685.836121,100
304.484919,742.267639,100
365.442704,700.737183,100
347.173760,791.910278,100
342.158160,683.411560,100
328.231680,643.655151,100
