mean fitness,best fitness,population size
100.817413,497.367645,254
147.136930,590.992188,252
188.671339,520.491882,250
205.255094,574.701538,248
224.809145,551.977417,246
239.729905,573.625000,244
242.627801,614.499573,242
256.013487,640.048279,240
244.190952,608.101562,238
282.725354,628.990784,236
250.110832,707.468079,234
253.896181,780.565613,232
258.837691,692.414734,230
264.472350,630.480286,228
262.562887,637.381775,226
284.846342,724.117493,224
294.165092,682.184998,222
277.459592,666.303772,220
260.641700,672.880005,218
276.409856,661.879578,216
268.905297,651.580017,214
279.691958,714.955566,212
300.418095,664.446472,210
298.581503,726.466370,208
297.121725,661.171326,206
288.975606,678.428284,204
279.636202,592.472656,202
308.346575,842.517212,200
295.220197,794.389709,198
300.967905,739.647095,196
304.621246,661.257629,194
299.620161,691.265381,192
283.394008,625.498291,190
273.459429,627.214539,188
307.099920,767.306274,186
318.005486,807.918457,184
314.890062,679.652222,182
319.682361,799.728821,180
311.456428,874.692200,178
331.203821,779.177917,176
313.960780,741.660828,174
358.304762,790.353027,172
345.931059,826.386108,170
341.679989,848.462097,168
335.519057,807.357056,166
346.004709,741.296570,164
362.691796,791.028442,162
318.937906,750.935608,160
287.269590,757.802979,158
286.820587,778.408447,156
303.660271,766.038879,154
303.488069,680.056274,152
285.175919,634.441101,150
320.104297,771.982605,148
305.951581,802.992065,146
315.498483,734.874695,144
327.402404,759.698120,142
362.505029,728.365295,140
349.702342,727.714539,138
399.042372,803.680603,136
385.800267,714.069275,134
332.463159,718.918457,132
338.433456,790.383972,130
294.212949,819.484436,128
342.712480,763.688904,126
336.308913,700.941711,124
349.612334,720.830139,122
311.117990,666.842773,120
321.597362,743.150940,118
309.963014,665.738220,116
306.577672,697.352722,114
328.856715,726.074280,112
315.708789,827.759521,110
331.472412,703.738281,108
336.890276,693.036377,106
331.617149,720.778320,104
333.976667,761.666138,102
338.782356,716.063171,100
401.380974,762.355164,100
368.341871,892.610291,100
356.960007,927.554810,100
322.978692,851.687988,100
334.502920,844.725098,100
339.201073,772.357117,100
342.479218,772.591003,100
324.917478,777.406677,100
309.957095,653.179016,100
286.750531,607.675842,100
317.050992,759.973999,100
320.107554,641.179199,100
307.808022,706.722473,100
310.006932,688.914001,100
334.055072,734.764709,100
317.184005,700.910828,100
350.308307,861.277222,100
328.118363,766.079895,100
318.638812,719.157654,100
338.230328,813.906006,100
304.231225,705.497375,100
300.199154,705.497375,100
