mean fitness,best fitness,population size
174.449490,684.385315,382
241.103829,672.647888,380
272.481510,710.717896,378
326.672341,766.214050,376
333.143289,766.214050,374
355.380527,776.672119,372
380.637072,827.749695,370
409.186536,918.234924,368
445.932185,918.234924,366
441.936006,918.234924,364
455.759946,918.234924,362
470.097877,918.234924,360
517.100241,964.103394,358
546.909083,964.103394,356
545.332540,975.976013,354
565.576011,1051.696045,352
557.280555,1051.696045,350
532.825364,1077.927246,348
529.941394,975.976013,346
542.246004,995.439880,344
558.165572,995.439880,342
583.864804,995.439880,340
592.019638,995.439880,338
591.756893,995.439880,336
614.613806,995.439880,334
617.713499,1029.406982,332
610.364436,1029.406982,330
618.872211,1029.406982,328
609.837185,1029.406982,326
620.294034,1029.406982,324
615.940834,1029.406982,322
594.524216,1029.406982,320
605.783063,1029.406982,318
645.567159,1030.509766,316
631.585545,1030.509766,314
607.266023,1030.509766,312
587.569439,1098.400757,310
582.538471,1098.400757,308
585.369193,1098.400757,306
609.791712,1098.400757,304
