curr state net profit,temperature,mean threshold worse acceptance
588.009949,57.000000,0.871851
535.491394,56.715000,0.907517
16245.379883,56.431426,0.906089
584.364868,56.149269,0.676308
0.000000,55.868523,0.885462
7102.779297,55.589180,0.770212
3771.825195,55.311235,0.768919
2210.206299,55.034679,0.835893
4488.011230,54.759506,0.759938
847.479980,54.485708,0.739140
12468.300781,54.213280,0.610989
13530.159180,53.942214,0.642065
13013.400391,53.672503,0.576541
11342.945312,53.404141,0.375110
16479.021484,53.137120,0.479462
23327.736328,52.871435,0.321800
12225.992188,52.607078,0.122486
23380.308594,52.344043,0.504829
19435.777344,52.082323,0.654557
28079.460938,51.821912,0.533219
27330.353516,51.562802,0.865407
28079.460938,51.304989,0.903432
21710.132812,51.048464,0.460552
20236.800781,50.793222,0.749300
11635.596680,50.539256,0.607428
6700.969727,50.286560,0.643223
5627.686523,50.035127,0.539864
22926.839844,49.784952,0.801451
11496.634766,49.536027,0.546185
2003.988770,49.288347,0.570808
22877.773438,49.041906,0.841747
13877.423828,48.796697,0.521503
43000.828125,48.552713,0.722418
39326.722656,48.309950,0.687941
39326.722656,48.068401,0.000000
40712.632812,47.828059,0.000000
33424.609375,47.588919,0.217883
29331.966797,47.350974,0.728831
36343.070312,47.114220,0.430040
53676.039062,46.878649,0.000000
52293.343750,46.644256,0.177054
44933.125000,46.411035,0.206398
52293.343750,46.178980,0.000000
58189.089844,45.948085,0.203143
53676.039062,45.718345,0.374483
59665.000000,45.489753,0.000000
59665.000000,45.262305,0.000000
53676.039062,45.035994,0.432408
48146.109375,44.810814,0.292910
61214.496094,44.586760,0.000000
61214.496094,44.363826,0.000000
61214.496094,44.142007,0.000000
67977.820312,43.921298,0.000000
67977.820312,43.701691,0.000000
80218.976562,43.483183,0.000000
77112.210938,43.265767,0.489448
80218.976562,43.049439,0.000000
80218.976562,42.834192,0.000000
69488.703125,42.620021,0.336354
69488.703125,42.406921,0.000000
69488.703125,42.194887,0.000000
69488.703125,41.983912,0.000000
69488.703125,41.773993,0.000000
80218.976562,41.565123,0.000000
80218.976562,41.357298,0.000000
77112.210938,41.150512,0.471798
77112.210938,40.944759,0.000000
77112.210938,40.740036,0.000000
77112.210938,40.536336,0.153930
77112.210938,40.333654,0.000000
77112.210938,40.131986,0.000000
72341.640625,39.931326,0.149627
69488.703125,39.731670,0.489455
77112.210938,39.533012,0.000000
72341.640625,39.335347,0.299175
72341.640625,39.138670,0.309584
72341.640625,38.942977,0.000000
72341.640625,38.748263,0.000000
72341.640625,38.554521,0.000000
77112.210938,38.361749,0.477125
80218.976562,38.169940,0.288353
80218.976562,37.979091,0.000000
77112.210938,37.789196,0.441303
77112.210938,37.600250,0.000000
77112.210938,37.412249,0.000000
80218.976562,37.225188,0.000000
77112.210938,37.039062,0.434053
77112.210938,36.853867,0.432236
