mean fitness,best fitness,population size
173.336621,818.174072,254
260.685827,818.174072,252
334.572041,824.029480,250
394.962581,923.910706,248
396.025615,923.910706,246
440.056295,923.910706,244
460.322102,923.910706,242
463.785363,923.910706,240
485.397161,923.910706,238
504.205231,938.830688,236
550.719962,938.830688,234
581.818694,1007.349915,232
549.980896,1007.349915,230
572.589981,1007.349915,228
520.438358,954.413391,226
537.232573,954.413391,224
594.515310,954.413391,222
562.891734,977.889099,220
575.831669,977.889099,218
565.095878,977.889099,216
564.032834,1007.349915,214
598.623548,1009.852722,212
581.665973,1009.852722,210
593.591632,1025.890503,208
625.500824,1040.369751,206
619.763907,1057.140747,204
628.592600,1057.140747,202
650.556908,1057.140747,200
644.243606,1057.140747,198
627.804400,1057.140747,196
638.044414,1057.140747,194
673.700217,1057.140747,192
631.460131,1057.140747,190
662.193627,1063.096191,188
645.309635,1063.096191,186
608.121092,1063.096191,184
638.844485,1063.096191,182
621.176008,1063.096191,180
620.779552,1085.569702,178
659.261573,1085.569702,176
662.940169,1085.569702,174
672.579347,1085.569702,172
683.488752,1085.569702,170
716.899974,1085.569702,168
697.100057,1085.569702,166
651.761677,1085.569702,164
677.265775,1108.237183,162
661.023674,1108.237183,160
697.982700,1108.237183,158
723.220547,1108.237183,156
671.464245,1108.237183,154
653.373212,1108.237183,152
662.956684,1108.237183,150
676.259243,1108.237183,148
700.512128,1108.237183,146
690.867131,1108.237183,144
661.439086,1108.237183,142
661.895957,1108.237183,140
648.890757,1108.237183,138
644.027443,1108.237183,136
659.764108,1108.237183,134
709.090897,1108.237183,132
696.544608,1108.237183,130
710.950116,1108.237183,128
673.159942,1108.237183,126
725.605874,1108.237183,124
645.904533,1108.237183,122
643.909266,1108.237183,120
674.882362,1108.237183,118
647.583491,1108.237183,116
693.534294,1108.237183,114
731.579137,1108.237183,112
660.811908,1108.237183,110
627.881059,1108.237183,108
688.714569,1108.237183,106
709.462073,1108.237183,104
696.189392,1108.237183,102
765.308946,1108.237183,100
729.979788,1108.237183,100
749.063131,1108.237183,100
710.526658,1108.237183,100
677.796194,1108.237183,100
734.480913,1108.237183,100
742.376982,1108.237183,100
677.143750,1108.237183,100
697.213727,1108.237183,100
718.372165,1108.237183,100
697.302423,1108.237183,100
669.531030,1108.237183,100
632.664801,1108.237183,100
674.326676,1108.237183,100
687.303990,1108.237183,100
669.647355,1108.237183,100
693.585442,1108.237183,100
704.068992,1108.237183,100
650.885286,1108.237183,100
721.082173,1134.320557,100
723.030402,1134.320557,100
696.717586,1134.320557,100
743.906093,1134.320557,100
