mean fitness,best fitness,population size
182.260306,897.862610,1030
298.669172,1099.311646,1036
380.951258,1205.528442,1042
460.445925,1218.759644,1048
553.115682,1286.793945,1054
626.215100,1286.793945,1060
681.557302,1285.036255,1066
702.425093,1285.036255,1072
692.445771,1363.758789,1078
708.370513,1363.758789,1084
722.254787,1363.758789,1090
765.203940,1436.940552,1096
783.015674,1436.940552,1102
811.206337,1436.940552,1108
854.910022,1436.940552,1114
886.453596,1436.940552,1120
898.851564,1451.700928,1126
942.893382,1451.700928,1132
954.547953,1462.438843,1138
957.787625,1462.438843,1144
972.476359,1462.438843,1150
941.043532,1462.438843,1156
958.382672,1462.438843,1162
972.957952,1472.810547,1168
967.537820,1482.845947,1174
962.138015,1482.845947,1180
998.920923,1472.810547,1186
1004.484631,1476.583008,1192
997.438109,1476.583008,1198
1012.024815,1487.063110,1204
1038.466058,1487.063110,1210
1018.829984,1501.291870,1216
1018.720476,1487.063110,1222
1023.880991,1487.063110,1228
1028.737658,1487.063110,1234
1020.199202,1487.063110,1240
1008.989557,1487.063110,1246
1006.075018,1487.063110,1252
1036.686770,1487.063110,1258
1050.907784,1487.063110,1264
