curr state net profit,temperature,mean threshold worse acceptance
13840.779297,128.000000,0.831733
0.000000,75.598862,0.801544
457.693848,60.992686,0.926850
12242.861328,53.639652,0.676987
28450.070312,49.052710,0.786934
66969.109375,45.849222,0.672154
62962.292969,43.450069,0.559364
58051.773438,41.565978,0.418903
58634.570312,40.034723,0.635509
63566.640625,38.757518,0.443264
62102.625000,37.670378,0.512392
60948.558594,36.729822,0.552782
48935.812500,35.905138,0.171125
44036.644531,35.173944,0.508468
81554.062500,34.519490,0.220912
80199.265625,33.928957,0.228443
87031.664062,33.392350,0.292259
84906.953125,32.901740,0.367072
83685.070312,32.450749,0.689788
84906.953125,32.034178,0.000000
89652.601562,31.647741,0.682885
94534.593750,31.287869,0.000000
93200.414062,30.951561,0.652842
93200.414062,30.636274,0.423704
87031.664062,30.339836,0.365886
89652.601562,30.060380,0.370088
86387.960938,29.796290,0.219240
83685.070312,29.546158,0.404957
90949.906250,29.308754,0.000000
89652.601562,29.082995,0.611238
89652.601562,28.867923,0.295261
89652.601562,28.662689,0.000000
86523.820312,28.466537,0.117214
89652.601562,28.278790,0.315228
87771.382812,28.098841,0.121209
89652.601562,27.926142,0.504084
92668.398438,27.760199,0.000000
93200.414062,27.600565,0.337435
83685.070312,27.446833,0.362400
87771.382812,27.298633,0.000000
79470.023438,27.155626,0.339748
79470.023438,27.017502,0.000000
85152.453125,26.883978,0.000000
86387.960938,26.754792,0.000000
80199.265625,26.629704,0.301198
89800.085938,26.508492,0.582130
88021.242188,26.390949,0.536945
88021.242188,26.276887,0.000000
88529.609375,26.166129,0.221771
89800.085938,26.058510,0.322895
85152.453125,25.953878,0.442971
88021.242188,25.852090,0.140038
88529.609375,25.753015,0.441279
91485.671875,25.656526,0.269454
93200.414062,25.562509,0.297791
89652.601562,25.470854,0.278472
89652.601562,25.381459,0.248355
92668.398438,25.294228,0.000000
83685.070312,25.209071,0.214656
86523.820312,25.125902,0.000000
86523.820312,25.044641,0.323094
89652.601562,24.965213,0.464788
96308.335938,24.887546,0.000000
93200.414062,24.811572,0.286851
83685.070312,24.737228,0.405546
89652.601562,24.664454,0.430083
93200.414062,24.593191,0.000000
90949.906250,24.523386,0.236312
89652.601562,24.454986,0.589187
92668.398438,24.387942,0.234393
93200.414062,24.322209,0.000000
93200.414062,24.257741,0.337816
88529.609375,24.194496,0.145805
85152.453125,24.132434,0.247627
82394.507812,24.071516,0.322449
85152.453125,24.011706,0.279179
86387.960938,23.952968,0.000000
81988.593750,23.895269,0.378184
84025.703125,23.838578,0.611278
85152.453125,23.782863,0.181613
90949.906250,23.728095,0.000000
92668.398438,23.674246,0.000000
89652.601562,23.621289,0.279743
90949.906250,23.569199,0.275757
96308.335938,23.517950,0.000000
89652.601562,23.467519,0.243979
90949.906250,23.417884,0.276622
93200.414062,23.369021,0.574656
96308.335938,23.320911,0.000000
96308.335938,23.273533,0.209967
87031.664062,23.226867,0.174888
89957.351562,23.180895,0.000000
87031.664062,23.135598,0.283055
89957.351562,23.090960,0.000000
89957.351562,23.046964,0.622752
87771.382812,23.003593,0.221967
89652.601562,22.960832,0.380683
84906.953125,22.918665,0.296070
90949.906250,22.877079,0.433389
90949.906250,22.836060,0.567179
93992.875000,22.795593,0.000000
84906.953125,22.755666,0.372942
86523.820312,22.716266,0.687804
83685.070312,22.677380,0.286603
86523.820312,22.638999,0.000000
87771.382812,22.601108,0.380766
87031.664062,22.563699,0.575803
90949.906250,22.526759,0.394824
89652.601562,22.490279,0.412183
93992.875000,22.454248,0.554932
92668.398438,22.418657,0.554408
93200.414062,22.383497,0.000000
93200.414062,22.348757,0.000000
93200.414062,22.314430,0.000000
89652.601562,22.280507,0.381534
84906.953125,22.246979,0.364770
89652.601562,22.213838,0.567768
90949.906250,22.181077,0.000000
93200.414062,22.148687,0.202001
93200.414062,22.116662,0.000000
84906.953125,22.084994,0.139119
86523.820312,22.053676,0.535564
91240.476562,22.022701,0.000000
89957.351562,21.992063,0.411649
96308.335938,21.961755,0.209873
93200.414062,21.931771,0.495305
86523.820312,21.902105,0.426674
92668.398438,21.872751,0.000000
87031.664062,21.843703,0.155734
88288.445312,21.814955,0.000000
89652.601562,21.786502,0.551733
89652.601562,21.758339,0.000000
92668.398438,21.730461,0.225261
84906.953125,21.702861,0.163389
93200.414062,21.675537,0.550041
89652.601562,21.648482,0.372116
89652.601562,21.621691,0.549216
93200.414062,21.595161,0.285400
89652.601562,21.568887,0.193423
92668.398438,21.542865,0.234432
92668.398438,21.517090,0.057714
83685.070312,21.491558,0.376122
89652.601562,21.466264,0.394763
94534.593750,21.441207,0.000000
94534.593750,21.416380,0.385709
89652.601562,21.391781,0.366596
89652.601562,21.367405,0.000000
93200.414062,21.343250,0.000000
93200.414062,21.319311,0.000000
84906.953125,21.295586,0.231569
83685.070312,21.272070,0.275446
93200.414062,21.248761,0.000000
90949.906250,21.225656,0.182697
92668.398438,21.202751,0.535798
92668.398438,21.180042,0.241141
93200.414062,21.157528,0.230526
87031.664062,21.135206,0.462569
87031.664062,21.113071,0.000000
89957.351562,21.091122,0.000000
92668.398438,21.069356,0.196333
93992.875000,21.047770,0.533324
89957.351562,21.026361,0.390521
87031.664062,21.005128,0.402967
83685.070312,20.984066,0.203270
89957.351562,20.963174,0.785052
87031.664062,20.942450,0.225150
89957.351562,20.921891,0.202303
87031.664062,20.901495,0.246995
89652.601562,20.881259,0.183159
92668.398438,20.861181,0.386587
86523.820312,20.841259,0.126510
87771.382812,20.821491,0.050530
83685.070312,20.801875,0.404373
93200.414062,20.782408,0.000000
89652.601562,20.763089,0.202765
93200.414062,20.743916,0.000000
90949.906250,20.724886,0.301439
90949.906250,20.705998,0.000000
94534.593750,20.687250,0.000000
93200.414062,20.668641,0.197368
90949.906250,20.650167,0.179690
90949.906250,20.631828,0.533533
90949.906250,20.613622,0.000000
89652.601562,20.595547,0.355904
92668.398438,20.577601,0.525667
96308.335938,20.559783,0.000000
93200.414062,20.542091,0.220544
87031.664062,20.524524,0.049639
89957.351562,20.507079,0.000000
93200.414062,20.489756,0.240106
94534.593750,20.472553,0.420765
