threshold
0.910853
0.929940
0.922022
0.965256
0.967319
0.983241
0.995173
0.996816
0.953731
0.994668
0.973466
0.996816
0.994758
0.998306
0.984116
0.964022
0.976535
0.996300
0.989382
0.987933
0.972841
0.996073
0.996073
0.969319
0.980212
0.999153
0.987863
0.789229
0.993147
0.994089
0.998672
0.981750
0.990431
0.992708
0.981935
0.997090
0.976338
0.973681
0.990583
0.993632
0.981587
0.999077
0.994891
0.976524
0.999344
0.993200
0.996551
0.985605
0.992546
0.915018
0.893353
0.942110
0.957646
0.988178
0.990130
0.768445
0.926799
0.994078
0.993388
0.969399
0.994930
0.998313
0.973083
0.970828
0.969157
0.957810
0.937532
0.970055
0.997946
0.962971
0.785234
0.864193
0.831840
0.935666
0.927494
0.986831
0.978558
0.985931
0.996241
0.961444
0.977531
0.991323
0.997939
0.991961
0.901200
0.986196
0.971628
0.927717
0.987802
0.917330
0.994037
0.980214
0.995631
0.995631
0.994748
0.945476
0.982038
0.982038
0.990402
0.999303
0.997046
0.990867
0.979350
0.957193
0.970102
0.992575
0.970893
0.981809
0.991113
0.998290
0.990233
0.982121
0.972989
0.997493
0.997395
0.997395
0.995418
0.975062
0.993510
0.947179
0.973301
0.904245
0.988730
0.998290
0.998290
0.979120
0.960994
0.961172
0.998741
0.958593
0.981923
0.953211
0.984533
0.978850
0.953361
0.958919
0.995084
0.897445
0.983563
0.930365
0.950795
0.983202
0.976878
0.999232
0.990076
0.987244
0.991260
0.977503
0.969724
0.982110
0.986931
0.995362
0.944678
0.984647
0.994268
0.990983
0.994622
0.965814
0.996593
0.969702
0.993590
0.998779
0.993379
0.988982
0.990840
0.993104
0.990700
0.982298
0.971629
0.977408
0.977408
0.942594
0.976838
0.981771
0.969702
0.994132
0.953705
0.965231
0.971010
0.949734
0.972651
0.972651
0.906923
0.983024
0.984311
0.988696
0.959985
0.977366
0.910904
0.974720
0.868395
0.929245
0.943720
0.961605
0.925179
0.988486
0.945266
0.993869
0.995482
0.963487
0.946064
0.981315
0.900681
0.982995
0.982995
0.982995
0.983784
0.980795
0.996276
0.996276
0.979639
0.993958
0.984545
0.971864
0.999385
0.996079
0.984114
0.985609
0.967564
0.998512
0.999358
0.993646
0.984410
0.903906
0.872920
0.968686
0.988673
0.991228
0.977178
0.996037
0.974118
0.985706
0.991871
0.978215
0.988890
0.971040
0.976587
0.946911
0.974088
0.906994
0.996892
0.965455
0.965455
0.978366
0.982629
0.997892
0.984379
0.970959
0.933415
0.941156
0.965903
0.977263
0.977377
0.981377
0.923755
0.913788
0.993529
0.980475
0.994175
0.998659
0.986574
0.997098
0.996849
0.952878
0.992362
0.951047
0.990365
0.994390
0.954810
0.993503
0.998278
0.989762
0.991570
0.980429
0.998708
0.959046
0.998288
0.987492
0.989760
0.952183
0.973322
0.849811
0.889213
0.990851
0.994652
0.994652
0.910944
0.969439
0.989821
0.997968
0.997968
0.997968
0.928297
0.998937
0.967791
0.995873
0.993064
0.997077
0.996257
0.978501
0.998771
0.931423
0.988512
0.988867
0.993168
0.945861
0.985663
0.976635
0.982085
0.978784
0.961351
0.953691
0.998393
0.990731
0.966319
0.933916
0.857804
0.993607
0.985523
0.928761
0.969694
0.996122
0.991176
0.986161
0.981778
0.999704
0.926688
0.996307
0.962398
0.953532
0.994097
0.994097
0.977879
0.981308
0.975745
0.953879
0.981311
0.981311
0.991789
0.986193
0.988659
0.965947
0.920137
0.990985
0.959621
0.872405
0.977535
0.988617
0.993300
0.993300
0.993300
0.993300
0.972926
0.951651
0.970578
0.978645
0.965118
0.994066
0.986862
0.987991
0.931810
0.995261
0.959574
0.981663
0.922017
0.949351
0.949351
0.908085
0.911982
0.959040
0.959040
0.977519
0.995022
0.970932
0.995022
0.982533
0.885121
0.947901
0.947901
0.960299
0.990370
0.992713
0.981104
0.862971
0.983354
0.988726
0.994871
0.970671
0.995685
0.993382
0.990446
0.969965
0.984031
0.969919
0.980839
0.981264
0.965894
0.990182
0.938636
0.976659
0.975946
0.991401
0.880782
0.976105
0.976105
0.989713
0.990983
0.990983
0.990983
0.906594
0.952284
0.983166
0.993417
0.980054
0.996447
0.985232
0.995612
0.984899
0.983706
0.996472
0.987021
0.869475
0.957222
0.889343
0.918482
0.991321
0.993273
0.984300
0.995989
0.968266
0.876167
0.953421
0.987665
0.993751
0.956579
0.982826
0.958465
0.948100
0.988378
0.991321
0.899049
0.868085
0.935267
0.950836
0.980522
0.983919
0.873823
0.998314
0.994664
0.914184
0.994666
0.995529
0.998943
0.983726
0.967195
0.967195
0.923626
0.839848
0.960582
0.978164
0.918611
0.965079
0.987950
0.987950
0.944942
0.999216
0.926105
0.991491
0.991491
0.996599
0.985342
0.985342
0.985342
0.986949
0.948513
0.916351
0.991338
0.988336
0.962322
0.966345
0.985549
0.987594
0.966413
0.976804
0.820066
0.935352
0.908771
0.966035
0.956121
0.956121
0.993932
0.987791
0.958097
0.988114
0.994128
0.999349
0.999349
0.996712
0.982967
0.987324
0.988067
0.994176
0.980961
0.984253
0.989476
0.990216
0.974483
0.968831
0.968831
0.896031
0.951574
0.972629
0.958736
0.995690
0.996481
0.992481
0.994117
0.998354
0.970024
0.989906
0.978988
0.980224
0.964948
0.978203
0.978203
0.996215
0.993920
0.997286
0.976990
0.964299
0.966567
0.984998
0.997166
0.979585
0.978349
0.966325
0.957952
0.938284
0.979807
0.998120
0.969995
0.958113
0.995248
0.972190
0.995289
0.978433
0.978928
0.976306
0.992206
0.990182
0.955327
0.923297
0.983204
0.845716
0.974069
0.955531
0.946723
0.883019
0.947288
0.985131
0.955033
0.927204
0.990190
0.981482
0.997016
0.990190
0.960509
0.985801
0.985801
0.974378
0.929576
0.936139
0.977913
0.974020
0.977707
0.988483
0.987662
0.874362
0.969515
0.989468
0.990512
0.990512
0.984193
0.978980
0.996223
0.862209
0.987190
0.986337
0.990695
0.895590
0.779163
0.924901
0.981348
0.981348
0.995989
0.933106
0.902641
0.967010
0.882085
0.961487
0.942256
0.984677
0.998881
0.990952
0.972263
0.888702
0.983154
0.728361
0.951629
0.912996
0.950992
0.981111
0.985822
0.855785
0.957458
0.996772
0.976645
0.878818
0.995525
0.995525
0.984851
0.988775
0.961090
0.998444
0.999008
0.997026
0.992054
0.998880
0.997235
0.998249
0.998249
0.998249
0.998249
0.979799
0.984416
0.994626
0.957986
0.981127
0.967614
0.986913
0.981198
0.990953
0.926158
0.952800
0.996384
0.958089
0.994663
0.997477
0.933938
0.987693
0.924393
0.935117
0.950091
0.914836
0.993774
0.929156
0.925421
0.968259
0.978999
0.929398
0.931157
0.968568
0.911050
0.972848
0.999705
0.994126
0.988287
0.982482
0.975657
0.998615
0.999209
0.994885
0.998440
0.997748
0.973406
0.963568
0.972477
0.993527
0.995209
0.990141
0.958090
0.988567
0.995511
0.973691
0.952805
0.915662
0.939711
0.861349
0.925603
0.979071
0.956183
0.952644
0.962266
0.980068
0.987709
0.930667
0.826767
0.976522
0.995943
0.986170
0.973657
0.976886
0.987430
0.997310
0.998106
0.953773
0.998106
0.998106
0.990570
0.991898
0.985859
0.954045
0.924142
0.987549
0.863935
0.987488
0.999207
0.986071
0.967977
0.952255
0.985042
0.963877
0.963877
0.972956
0.994122
0.994122
0.865616
0.919540
0.973215
0.898878
0.989873
0.989873
0.994122
0.990121
0.979403
0.982445
0.994490
0.991911
0.991069
0.981618
0.889831
0.975377
0.963501
0.949236
0.918020
0.972898
0.894335
0.941766
0.983694
0.970544
0.911671
0.968774
0.969252
0.969252
0.949979
0.978834
0.978834
0.944625
0.969252
0.994011
0.998900
0.991090
0.996182
0.971594
0.954933
0.980082
0.978326
0.986219
0.964334
0.650271
0.937723
0.995648
0.999801
0.981897
0.980745
0.884306
0.994945
0.999692
0.999692
0.980882
0.980122
0.989350
0.989350
0.963890
0.981988
0.982473
0.989645
0.999682
0.992265
0.967769
0.960029
0.995489
0.982879
0.982193
0.938452
0.847195
0.901373
0.948594
0.938661
0.857194
0.966195
0.950579
0.990614
0.912371
0.992320
0.978051
0.983029
0.980996
0.984762
0.963665
0.915765
0.987824
0.979321
0.955394
0.971795
0.941956
0.946117
0.999975
0.989655
0.905065
0.966141
0.985547
0.983645
0.983645
0.983645
0.983645
0.995021
0.975633
0.874420
0.985547
0.952216
0.997235
0.983203
0.908473
0.957315
0.982986
0.973767
0.998283
0.999203
0.992488
0.896508
0.999203
0.923982
0.993166
0.988196
0.947586
0.991206
0.969904
0.983769
0.986488
0.985302
0.935353
0.947054
0.991972
0.891074
0.976663
0.921397
0.947030
0.991048
0.971019
0.993422
0.987468
0.994076
0.983034
0.986782
0.986782
0.990600
0.950505
0.990583
0.982092
0.998975
0.972896
0.988161
0.999308
0.985909
0.924907
0.906876
0.954210
0.985274
0.979537
0.961865
0.848482
0.890477
0.986438
0.918244
0.805514
0.901198
0.815344
0.973205
0.974015
0.999331
0.983277
0.981989
0.981989
0.994551
0.943479
0.952522
0.995486
0.997224
0.946647
0.993146
0.832903
0.985153
0.900643
0.975995
0.953475
0.978612
0.998806
0.999337
0.999337
0.996587
0.891393
0.955169
0.989935
0.984425
0.999604
0.997662
0.985477
0.993182
0.983155
0.969650
0.922145
0.970979
0.980657
0.964125
0.950783
0.975346
0.972178
0.955561
0.968663
0.955960
0.997781
0.993721
0.993721
0.984453
0.993455
0.987996
0.982700
0.987996
0.967248
0.963813
0.966144
0.988298
0.986991
0.989653
0.952796
0.952796
0.884067
0.715177
0.929765
0.775488
0.936919
0.911740
0.990840
0.966182
0.820448
0.976904
0.959331
0.921225
0.975200
0.988086
0.908734
0.898958
0.980529
0.941490
0.993169
0.975028
0.933790
0.983827
0.965800
0.877091
0.996050
0.904571
0.987396
0.956018
0.903082
0.992184
0.908795
0.994238
0.946108
0.853764
0.785057
0.718688
0.949248
0.965899
0.968148
0.968148
0.968148
0.911128
0.961017
0.690017
0.975104
0.941946
0.920309
0.992916
0.977875
0.990218
0.995195
0.993162
0.951601
0.993905
0.927726
0.996564
0.989627
0.873334
0.994472
0.968647
0.965678
0.936927
0.986426
0.961940
0.980126
0.987554
0.993850
0.859000
0.999891
0.971926
0.994638
0.983690
0.995125
0.973068
0.996933
0.950344
0.953331
0.981100
0.966345
0.921248
0.978473
0.950311
0.910880
0.946317
0.892401
0.988435
0.959810
0.946218
0.941856
0.989131
0.989131
0.897819
0.454163
0.911058
0.911571
0.912002
0.912002
0.794488
0.991172
0.983811
0.942085
0.967781
0.970410
0.982406
0.976197
0.998893
0.991637
0.986648
0.993658
0.943649
0.946211
0.977615
0.968182
0.954256
0.956505
0.979815
0.978956
0.988462
0.988462
0.998647
0.987125
0.999195
0.984788
0.887187
0.954197
0.981408
0.989929
0.995913
0.995909
0.991017
0.997826
0.997826
0.997826
0.997636
0.981146
0.986950
0.993007
0.893430
0.982827
0.993329
0.995645
0.942564
0.976802
0.985954
0.991472
0.986575
0.997011
0.970540
0.994045
0.994039
0.981669
0.982301
0.958545
0.914121
0.931678
0.991100
0.998263
0.998263
0.911700
0.918044
0.991365
0.956606
0.977986
0.893990
0.992078
0.994496
0.901691
0.960052
0.985927
0.943663
0.887983
0.953854
0.925352
0.926060
0.929903
0.967887
0.979718
0.979590
0.926363
0.941126
0.937869
0.971439
0.974728
0.983737
0.969796
0.991801
0.943432
0.975311
0.982807
0.861888
0.800846
0.789832
0.987651
0.979995
0.978566
0.927883
0.990306
0.880004
0.994343
0.980613
0.926760
0.993154
0.983520
0.972661
0.970286
0.979659
0.971315
0.904236
0.970768
0.930583
0.976999
0.976999
0.976999
0.969048
0.936000
0.934101
0.974494
0.947482
0.964098
0.982588
0.968859
0.956357
0.977800
0.923217
0.944880
0.933621
0.966155
0.991119
0.936977
0.964289
0.975043
0.990814
0.981360
0.990537
0.908811
0.999481
0.971022
0.999581
0.960488
0.967686
0.958999
0.960054
0.927184
0.900371
0.973111
0.896837
0.914909
0.962152
0.959305
0.967977
0.976236
0.976236
0.993472
0.968415
0.997356
0.990419
0.993296
0.977246
0.986285
0.984394
0.994326
0.960988
0.986666
0.984658
0.874304
0.984658
0.935659
0.962142
0.964431
0.981972
0.996784
0.978344
0.994541
0.871772
0.977018
0.989383
0.981901
0.994553
0.994553
0.956975
0.994003
0.987954
0.974717
0.888794
0.990371
0.966055
0.972704
0.922914
0.900775
0.956088
0.979815
0.999870
0.997689
0.899483
0.998201
0.998849
0.974134
0.997074
0.954605
0.974904
0.982992
0.921003
0.995879
0.971106
0.984095
0.991806
0.988336
0.968704
0.976035
0.974977
0.972831
0.997405
0.995393
0.981701
0.991036
0.854425
0.949722
0.993832
0.993832
0.951389
0.977849
0.950986
0.988131
0.988131
0.935417
0.945099
0.819783
0.936768
0.822417
0.943222
0.916303
0.992783
0.999495
0.981430
0.995934
0.995934
0.985944
0.982693
0.998230
0.995824
0.990090
0.979366
0.958178
0.852058
0.963598
0.953933
0.885493
0.941211
0.988485
0.988485
0.971755
0.994691
0.917903
0.986877
0.790387
0.968182
0.902350
0.990012
0.972173
0.999246
0.969537
0.988478
0.977896
0.938311
0.948645
0.992731
0.974785
0.984878
0.902904
0.987894
0.987894
0.987894
0.986508
0.978706
0.977344
0.796622
