best fitness,curr fitness,tabu list size
320.339233,312.541962,59
320.339233,311.220490,59
320.339233,318.089935,60
320.339233,320.183472,60
320.350159,320.350159,60
320.350159,319.352539,60
320.350159,319.742157,61
320.350159,319.071167,61
320.350159,319.791016,61
320.350159,319.254913,61
320.350159,317.515289,61
320.350159,318.314056,61
320.350159,314.932312,61
320.350159,320.165161,61
320.350159,320.339844,61
320.350159,318.543396,61
320.350159,318.057343,61
320.350159,318.277222,61
320.350159,314.820587,61
320.350159,314.451385,61
320.350159,316.789917,61
320.350159,319.071167,61
320.350159,319.907715,61
320.350159,318.453186,61
320.350159,318.936646,61
320.350159,320.068268,61
320.350159,318.568604,61
320.350159,314.788818,61
320.350159,318.926025,61
320.350159,318.938385,61
320.441162,320.441162,61
320.441162,319.904785,61
320.441162,319.904785,61
320.441162,316.210968,61
320.441162,317.333740,61
320.441162,316.785187,61
320.441162,314.447418,61
320.441162,316.559387,61
320.441162,317.333740,61
320.441162,318.402710,61
320.441162,313.754211,61
320.441162,316.989288,61
320.441162,318.402710,61
320.441162,318.662720,61
320.441162,319.852417,61
320.441162,315.395966,61
320.441162,317.653351,61
320.441162,319.275116,61
320.441162,315.988129,61
320.441162,318.220856,61
320.441162,319.852417,61
320.441162,320.394775,61
320.441162,320.394775,62
320.441162,315.083740,62
320.441162,315.791016,62
320.441162,316.146759,62
320.441162,318.776367,62
320.441162,317.901672,62
320.441162,318.891937,62
320.441162,316.601013,62
320.441162,316.941437,62
320.441162,319.863678,62
320.441162,316.069458,62
320.441162,314.412415,62
320.441162,317.177856,62
320.441162,316.806366,62
320.441162,315.166595,62
320.441162,318.402710,62
320.441162,320.263000,62
320.441162,318.061188,62
320.441162,315.433441,62
320.441162,317.037689,62
320.441162,317.690674,62
320.441162,316.350708,62
320.441162,316.350708,62
320.441162,319.057495,62
320.441162,319.440460,62
320.441162,317.796448,62
320.441162,315.579987,62
320.441162,317.257812,62
320.441162,317.257812,62
320.441162,318.299866,62
320.441162,312.064575,62
320.441162,312.060303,62
320.441162,308.701385,62
320.441162,313.316559,62
320.441162,315.562012,62
320.441162,315.307343,62
320.441162,319.197205,62
320.441162,318.155212,62
320.441162,319.697144,62
320.441162,318.006714,62
320.441162,317.393127,62
320.441162,317.884949,62
320.441162,319.932190,62
320.441162,320.068268,62
320.441162,319.082428,62
320.441162,319.197205,62
320.441162,318.683136,62
320.441162,320.183472,62
320.441162,317.299500,62
320.441162,316.477020,62
320.441162,316.943756,62
320.441162,316.488251,62
320.441162,315.997803,62
320.441162,315.791016,62
320.441162,313.957794,62
320.441162,313.261658,62
320.441162,310.113312,62
320.441162,311.919189,62
320.441162,316.617798,62
320.441162,313.181549,62
320.441162,316.005981,62
320.441162,317.529846,62
320.441162,315.951172,62
320.441162,317.529846,62
320.441162,317.529846,61
320.441162,314.267090,61
320.441162,316.377686,61
320.441162,317.749847,61
320.441162,314.904236,61
320.441162,318.277222,61
320.441162,316.601013,61
320.441162,318.089935,61
320.441162,319.125000,61
320.441162,319.775238,61
320.441162,319.775238,61
320.441162,320.045624,61
320.441162,317.816162,61
320.441162,317.163330,61
320.441162,316.571106,61
320.441162,313.305664,61
320.441162,317.562836,61
320.441162,319.177063,61
320.441162,320.339844,61
320.441162,320.394775,61
320.441162,319.852417,61
320.441162,317.653351,61
320.441162,317.748047,61
320.441162,319.863678,61
320.441162,319.289734,61
320.441162,317.577972,61
320.441162,319.289734,61
320.441162,319.852417,61
320.441162,318.662720,61
320.441162,318.929718,61
320.441162,317.273285,61
320.441162,318.929718,61
320.441162,319.945129,61
320.441162,319.452789,61
320.441162,319.953979,61
320.441162,319.945129,61
320.441162,320.401825,61
320.441162,320.258698,61
320.911865,320.911865,61
320.911865,318.800812,61
320.911865,319.381744,61
320.946655,320.946655,61
320.946655,314.825409,61
320.946655,315.213043,62
320.946655,320.448822,62
320.946655,309.599731,63
320.946655,309.103241,63
320.946655,304.989441,63
320.946655,303.666260,63
320.946655,303.666260,63
320.946655,303.666260,64
320.946655,309.433411,64
320.946655,311.621796,64
320.946655,318.580200,65
320.946655,318.580200,64
320.946655,318.632141,64
320.946655,318.128632,64
320.946655,318.662567,64
320.946655,318.662567,64
320.946655,317.809845,64
320.946655,318.153961,64
320.946655,303.719513,65
320.946655,303.838684,65
320.946655,285.182495,65
320.946655,285.182495,65
320.946655,285.294434,65
320.946655,303.719513,65
320.946655,308.870148,66
320.946655,295.471527,66
320.946655,308.870148,66
320.946655,309.470856,67
320.946655,303.719513,68
320.946655,303.719513,67
320.946655,310.630005,68
320.946655,314.678192,69
320.946655,315.105011,69
320.946655,315.000549,69
320.946655,311.866028,69
320.946655,306.015228,70
320.946655,300.820343,71
320.946655,304.117096,71
320.946655,304.117096,72
320.946655,309.444611,73
320.946655,309.444611,72
320.946655,307.185944,72
320.946655,288.129456,72
320.946655,298.487091,72
320.946655,293.286926,72
320.946655,300.884308,73
320.946655,303.008209,73
320.946655,294.825470,73
320.946655,293.998474,73
320.946655,295.672455,73
320.946655,300.707092,73
320.946655,300.186646,73
320.946655,298.775360,73
320.946655,307.783600,73
320.946655,307.233978,73
320.946655,304.715637,73
320.946655,307.829773,73
320.946655,309.448639,73
320.946655,303.923676,73
320.946655,301.276367,73
320.946655,309.037781,73
320.946655,313.230438,73
320.946655,312.739929,73
320.946655,311.110229,73
320.946655,312.231689,74
320.946655,312.231689,75
320.946655,307.707062,75
320.946655,307.783600,75
320.946655,312.666321,75
320.946655,311.362213,75
320.946655,311.362213,75
320.946655,311.631683,75
320.946655,310.645355,75
320.946655,309.448639,75
320.946655,307.494965,75
320.946655,311.511475,75
320.946655,310.773956,75
320.946655,311.303345,75
320.946655,309.464600,75
320.946655,308.800049,76
320.946655,309.925110,76
320.946655,309.369293,76
320.946655,309.941254,76
320.946655,313.175629,76
320.946655,306.304321,77
320.946655,309.941254,77
320.946655,308.192230,77
320.946655,308.146545,77
320.946655,313.035492,77
320.946655,313.035492,76
320.946655,310.761536,76
320.946655,304.044159,76
320.946655,305.572235,76
320.946655,310.645355,76
320.946655,302.728210,76
320.946655,302.943054,76
320.946655,304.981537,76
320.946655,303.990051,76
320.946655,309.863892,76
320.946655,310.276825,76
320.946655,309.604492,76
320.946655,311.172546,76
320.946655,310.951050,76
320.946655,311.571686,76
320.946655,312.592773,76
320.946655,311.369507,76
320.946655,312.592773,76
320.946655,312.685486,76
320.946655,312.685486,77
320.946655,312.444305,77
320.946655,312.739929,77
320.946655,312.236115,77
320.946655,305.476471,77
320.946655,309.635468,77
320.946655,311.753052,77
320.946655,312.390411,77
320.946655,312.993011,77
320.946655,312.993011,77
320.946655,312.993011,78
320.946655,311.476257,79
320.946655,309.729645,79
320.946655,310.734985,79
320.946655,310.734985,80
320.946655,303.235229,81
320.946655,287.307648,81
320.946655,302.656403,81
320.946655,279.333130,82
320.946655,286.034363,82
320.946655,285.670990,83
320.946655,294.595428,84
320.946655,294.100342,84
320.946655,287.607788,85
320.946655,271.054169,86
320.946655,273.876648,87
320.946655,276.547729,87
320.946655,284.391663,87
320.946655,281.725739,87
320.946655,316.938965,87
320.946655,316.938965,86
320.946655,318.427460,86
320.946655,317.969788,86
320.946655,314.115540,86
320.946655,313.615417,86
320.946655,318.503357,86
320.946655,309.567535,87
320.946655,309.567535,86
320.946655,309.754852,86
320.946655,315.833893,86
320.946655,307.959381,86
320.946655,309.027374,86
320.946655,312.993164,86
320.946655,313.491913,86
320.946655,317.486115,86
320.946655,315.213165,86
320.946655,318.427460,86
320.946655,313.894562,86
320.946655,307.698700,86
320.946655,311.852570,86
320.946655,308.035004,86
320.946655,313.276184,86
320.946655,312.303833,86
320.946655,314.086060,86
320.946655,317.317139,86
320.946655,308.584106,86
320.946655,309.567535,86
320.946655,300.175751,86
320.946655,302.952423,86
320.946655,314.310822,86
320.946655,318.297485,86
320.946655,317.991791,86
320.946655,319.795837,86
320.946655,318.414581,86
320.946655,319.170227,86
320.946655,319.038635,86
320.946655,319.038635,86
320.946655,317.827972,86
320.946655,318.080750,86
320.946655,318.344330,86
320.946655,318.582367,86
320.946655,320.346191,86
320.946655,317.669922,86
320.946655,320.346191,86
320.946655,318.788208,87
320.946655,317.064880,87
320.946655,316.461639,87
320.946655,308.169800,87
320.946655,305.387390,87
320.946655,304.533081,87
320.946655,301.970551,87
320.946655,309.565216,88
320.946655,312.019318,88
320.946655,314.780548,88
320.946655,317.030548,88
320.946655,315.921051,88
320.946655,317.681885,88
320.946655,318.213470,88
320.946655,317.749390,88
320.946655,318.807739,88
320.946655,316.609528,88
320.946655,316.097198,88
320.946655,313.897797,88
320.946655,316.097198,88
320.946655,318.290985,88
320.946655,314.287354,88
320.946655,315.041016,88
320.946655,315.364929,88
320.946655,316.305145,88
320.946655,318.962494,88
320.946655,319.292542,88
320.946655,319.321106,88
320.946655,318.234253,88
320.946655,320.266724,88
320.946655,319.321106,88
320.946655,319.328186,88
320.946655,315.519653,88
320.946655,314.763794,88
320.946655,314.069061,88
320.946655,316.062805,88
320.946655,316.151642,88
320.946655,320.353607,88
320.946655,310.640625,88
320.946655,316.528473,88
320.946655,316.528473,88
320.946655,314.196808,88
320.946655,315.500061,88
320.946655,314.189728,88
320.946655,317.165131,88
320.946655,309.946320,88
320.946655,312.709106,88
320.946655,312.709106,87
320.946655,312.709106,86
320.946655,312.709106,86
320.946655,312.592773,86
320.946655,310.276825,86
320.946655,312.735291,86
320.946655,313.230438,86
320.946655,312.205292,86
320.946655,308.727570,86
320.946655,311.511475,86
320.946655,309.098083,86
320.946655,307.605194,86
320.946655,308.937164,86
320.946655,309.314331,86
320.946655,300.048126,86
320.946655,307.148529,86
320.946655,311.090546,86
320.946655,309.894592,86
320.946655,309.751190,86
320.946655,319.029602,86
320.946655,317.589874,86
320.946655,317.551178,86
320.946655,316.957581,86
320.946655,318.633362,86
320.946655,315.503906,86
320.946655,317.570892,86
320.946655,318.277191,86
320.946655,314.247009,86
320.946655,297.687103,86
320.946655,311.022186,86
320.946655,311.447388,86
