curr state net profit,temperature,mean threshold worse acceptance
165.366394,57.000000,0.000000
6742.013184,56.828999,0.868069
12365.631836,56.658511,0.699422
19328.773438,56.488534,0.405409
9210.168945,56.319067,0.726503
25711.181641,56.150109,0.711256
7910.970703,55.981657,0.640679
11847.902344,55.813711,0.586868
14022.296875,55.646269,0.702001
6381.496094,55.479329,0.752764
29229.878906,55.312890,0.712852
18670.718750,55.146950,0.618370
6030.372070,54.981508,0.558051
5730.904297,54.816562,0.806848
70.000488,54.652111,0.810119
0.000000,54.488154,0.951353
318.317078,54.324688,0.984589
10727.030273,54.161713,0.781211
1772.686523,53.999227,0.708783
7194.764648,53.837228,0.897904
10316.308594,53.675715,0.828113
25461.609375,53.514687,0.395845
3323.567871,53.354142,0.376285
416.470734,53.194078,0.847713
5783.670410,53.034495,0.960130
-4545.064453,52.875390,0.737234
1098.434082,52.716763,0.725000
18167.619141,52.558611,0.791182
11915.409180,52.400935,0.586421
21456.742188,52.243731,0.604312
20949.910156,52.086998,0.627687
27576.500000,51.930736,0.814693
23942.044922,51.774943,0.606951
24922.501953,51.619617,0.727164
50999.277344,51.464757,0.520324
75335.968750,51.310362,0.809520
90787.609375,51.156430,0.000000
97876.257812,51.002959,0.585397
97876.257812,50.849949,0.000000
79685.015625,50.697398,0.348534
84792.109375,50.545305,0.390178
86589.531250,50.393668,0.707436
75360.593750,50.242486,0.493286
90325.671875,50.091758,0.000000
90325.671875,49.941481,0.000000
74691.164062,49.791656,0.234289
74263.093750,49.642280,0.170672
64396.894531,49.493352,0.389217
84829.093750,49.344871,0.000000
87270.164062,49.196835,0.742478
86182.859375,49.049244,0.741813
99956.937500,48.902095,0.929120
96158.445312,48.755388,0.459890
100317.593750,48.609120,0.000000
106716.859375,48.463292,0.000000
106716.859375,48.317901,0.436100
106716.859375,48.172946,0.000000
102695.007812,48.028426,0.585358
98040.921875,47.884340,0.379448
96645.718750,47.740686,0.747249
96645.718750,47.597463,0.000000
96645.718750,47.454670,0.000000
96645.718750,47.312305,0.000000
96645.718750,47.170367,0.000000
98040.921875,47.028855,0.000000
98040.921875,46.887767,0.000000
96645.718750,46.747103,0.742636
96645.718750,46.606861,0.000000
96645.718750,46.467039,0.000000
96645.718750,46.327637,0.000000
106123.781250,46.188653,0.000000
96527.718750,46.050086,0.317872
96527.718750,45.911935,0.000000
96527.718750,45.774198,0.000000
96158.445312,45.636875,0.708202
90444.304688,45.499963,0.285906
94050.203125,45.363462,0.452707
94050.203125,45.227371,0.685307
91761.421875,45.091688,0.602871
91761.421875,44.956412,0.277129
94050.203125,44.821542,0.000000
90444.304688,44.687076,0.447309
93513.046875,44.553014,0.323714
95405.125000,44.419354,0.000000
98040.921875,44.286095,0.419509
96645.718750,44.153236,0.729768
96645.718750,44.020775,0.000000
96645.718750,43.888712,0.000000
96645.718750,43.757045,0.000000
102695.007812,43.625773,0.000000
102695.007812,43.494894,0.000000
100464.468750,43.364409,0.248876
96645.718750,43.234315,0.414532
96645.718750,43.104611,0.000000
99894.710938,42.975296,0.522229
99894.710938,42.846369,0.000000
98040.921875,42.717829,0.468468
96645.718750,42.589675,0.721376
99894.710938,42.461905,0.720667
103813.078125,42.334518,0.000000
100464.468750,42.207514,0.453395
99894.710938,42.080891,0.395206
102695.007812,41.954647,0.000000
102695.007812,41.828782,0.000000
106123.781250,41.703295,0.000000
104166.476562,41.578184,0.625417
99894.710938,41.453449,0.607056
99894.710938,41.329088,0.000000
99894.710938,41.205099,0.000000
99894.710938,41.081483,0.000000
99894.710938,40.958238,0.000000
100464.468750,40.835362,0.441503
100464.468750,40.712855,0.000000
104166.476562,40.590716,0.000000
102695.007812,40.468943,0.695928
102695.007812,40.347535,0.000000
102695.007812,40.226492,0.000000
106716.859375,40.105812,0.000000
96645.718750,39.985493,0.294062
96645.718750,39.865536,0.000000
99894.710938,39.745939,0.495379
98040.921875,39.626700,0.441561
96645.718750,39.507819,0.703230
98040.921875,39.389295,0.000000
98040.921875,39.271126,0.000000
106716.859375,39.153312,0.000000
102695.007812,39.035851,0.358003
102695.007812,38.918743,0.000000
96645.718750,38.801986,0.211330
100464.468750,38.685579,0.000000
100464.468750,38.569521,0.000000
96645.718750,38.453812,0.371547
98040.921875,38.338450,0.000000
98040.921875,38.223433,0.000000
98040.921875,38.108762,0.364409
102695.007812,37.994435,0.693437
96645.718750,37.880451,0.203488
102695.007812,37.766809,0.000000
102695.007812,37.653508,0.000000
102695.007812,37.540547,0.000000
102695.007812,37.427924,0.000000
102695.007812,37.315640,0.000000
102695.007812,37.203692,0.000000
102695.007812,37.092080,0.000000
106123.781250,36.980803,0.000000
106716.859375,36.869860,0.395673
99756.601562,36.759249,0.456871
100317.593750,36.648971,0.000000
99397.726562,36.539023,0.629844
88303.195312,36.429405,0.305624
99756.601562,36.320116,0.000000
