mean fitness,best fitness,population size
194.351272,697.590576,382
296.429085,881.858398,380
334.083595,902.122681,378
394.479627,965.900818,376
398.487789,1002.683777,374
505.866131,1002.683777,372
585.941529,1009.871094,370
624.223631,1009.871094,368
647.769264,1011.916992,366
667.738353,1011.916992,364
706.839014,1011.916992,362
700.900194,1016.285828,360
727.078140,1044.165894,358
689.609030,1044.165894,356
663.376708,1044.165894,354
688.937096,1044.165894,352
687.841943,1044.165894,350
668.905210,1071.306152,348
699.230563,1071.306152,346
704.737057,1071.306152,344
699.606937,1084.575684,342
690.854036,1084.575684,340
690.530544,1110.461060,338
680.259739,1110.461060,336
693.040624,1092.886963,334
691.607418,1125.481812,332
741.492134,1148.365845,330
779.731325,1148.365845,328
736.867340,1148.365845,326
772.931624,1148.365845,324
798.695114,1161.676025,322
803.139862,1148.365845,320
802.062480,1148.365845,318
781.827467,1148.365845,316
833.134677,1148.365845,314
831.844038,1148.365845,312
839.726006,1148.365845,310
819.746874,1148.365845,308
859.239566,1148.365845,306
849.999164,1155.448853,304
