mean fitness,best fitness,population size
244.158932,862.345825,298
389.771045,886.878296,296
457.064453,954.857971,294
474.087227,896.513428,292
466.014812,922.734985,290
466.866113,961.521423,288
471.750211,961.521423,286
522.816885,984.675415,284
583.991565,984.675415,282
658.598600,1015.575989,280
638.313963,1089.801880,278
638.087406,1124.440063,276
674.525437,1124.440063,274
685.513435,1124.440063,272
722.746436,1124.440063,270
772.069204,1138.869263,268
768.241430,1166.790283,266
805.480814,1166.790283,264
754.379493,1166.790283,262
754.512887,1166.790283,260
783.907293,1166.790283,258
789.702408,1166.790283,256
766.644847,1166.790283,254
783.592934,1166.790283,252
763.719318,1166.790283,250
770.362358,1166.790283,248
767.905708,1166.790283,246
781.943636,1166.790283,244
788.045714,1166.790283,242
811.180778,1166.790283,240
785.446606,1166.790283,238
768.180333,1166.790283,236
796.425584,1166.790283,234
787.564319,1166.790283,232
790.117211,1166.790283,230
818.038847,1166.790283,228
797.571597,1166.790283,226
829.430424,1166.790283,224
805.891649,1166.790283,222
833.716543,1166.790283,220
