net profit
6371.544922
447.155396
2173.336426
5516.724121
2290.510254
6260.058105
788.121704
1087.521973
0.000000
4260.672363
540.507080
1850.381836
2576.391846
4728.699219
0.000000
3170.485840
7969.850586
12422.742188
0.000000
10008.559570
5003.084473
3753.273438
2567.813721
150.149231
0.000000
0.000000
1367.747070
1823.105835
1335.618164
1823.105835
1335.618164
0.000000
4905.626465
0.000000
3963.890625
1475.058960
1753.289551
0.000000
0.000000
4635.956055
12211.386719
1801.139404
1255.468262
5467.714844
0.000000
2660.494629
6661.246094
7127.827637
338.934082
0.000000
13574.743164
19896.349609
10695.311523
5813.068848
4566.074219
2092.995605
5887.960938
14847.451172
0.000000
1563.625488
2595.796387
5846.097168
11520.605469
3285.963867
0.000000
1480.111328
2630.841553
6475.079590
10008.559570
1251.531738
2688.779541
1299.319336
9506.792969
398.523071
8190.831055
9061.271484
2235.982422
7994.098633
13382.703125
4503.692383
12862.265625
5624.527344
1480.111328
5715.290039
478.920593
18804.521484
1267.974854
3066.289307
0.000000
17324.455078
4168.001465
4417.605469
3849.699219
675.964355
9043.433594
2916.562988
1995.063721
4419.513672
1346.598877
967.855957
202.699158
1267.974854
2973.758057
1983.720215
896.361572
1372.312744
3619.734863
4317.155273
5183.276367
12054.351562
23199.812500
0.000000
3743.877197
0.000000
1251.531738
6295.822266
7772.128418
1345.816650
0.000000
4460.544922
443.151550
1630.597168
2873.347168
28574.132812
0.000000
5341.404297
20554.714844
1623.360352
11130.759766
4356.618164
3284.054932
5414.039062
2590.012207
8499.345703
6194.892578
0.000000
4373.385254
318.196472
14819.508789
1527.969482
885.598389
2775.090332
0.000000
0.000000
2919.574219
0.000000
2116.792480
2140.245361
927.702271
2482.143555
7263.886719
0.000000
1086.668213
12982.062500
1801.139404
2164.166016
3974.703125
1023.754395
1823.105835
5341.404297
10325.433594
7390.775879
6585.967285
775.056824
3842.995605
14628.880859
362.222839
2792.939941
6772.530273
1480.111328
1995.063721
0.000000
0.000000
1276.099609
11171.455078
2000.575439
4613.181152
1214.434570
9914.519531
0.000000
2976.884521
6071.774414
226.148193
619.579407
1367.747070
4660.238281
1276.099609
1565.895874
3828.913574
0.000000
1276.099609
226.148193
7905.332520
11347.141602
11359.710938
1214.434570
2125.850586
0.000000
5165.217285
14671.578125
5817.817383
1242.277832
1801.139404
202.699158
478.920593
1754.036621
1251.531738
1289.312012
2086.063232
2973.758057
0.000000
0.000000
1639.184570
1575.264893
5887.571777
13833.406250
2837.662109
3963.890625
3929.783447
919.267212
15223.726562
13604.824219
3298.268555
4405.816406
0.000000
2084.029053
1289.312012
2444.751953
919.449585
2775.090332
12862.265625
7263.886719
1461.554932
0.000000
4327.700684
3560.487793
8440.778320
2129.426025
0.000000
305.593994
2574.958008
