curr state net profit,temperature,mean threshold worse acceptance
15844.880859,128.000000,0.865354
13347.636719,75.598862,0.884489
18156.250000,60.992686,0.758984
4025.440430,53.639652,0.784628
24481.566406,49.052710,0.783227
34553.683594,45.849222,0.706821
25206.785156,43.450069,0.498827
30001.833984,41.565978,0.610537
32199.480469,40.034723,0.633516
2116.742188,38.757518,0.650077
42826.554688,37.670378,0.653571
23512.656250,36.729822,0.546568
37296.179688,35.905138,0.603344
32558.873047,35.173944,0.553420
14440.096680,34.519490,0.622672
13841.805664,33.928957,0.644408
20009.867188,33.392350,0.543411
35155.500000,32.901740,0.571891
43661.246094,32.450749,0.656822
42396.343750,32.034178,0.654311
27160.160156,31.647741,0.588377
30378.562500,31.287869,0.688734
48935.832031,30.951561,0.613113
50847.679688,30.636274,0.623252
27040.828125,30.339836,0.611319
24808.167969,30.060380,0.594850
29440.185547,29.796290,0.599787
52667.906250,29.546158,0.656588
54377.804688,29.308754,0.605485
55625.164062,29.082995,0.688366
27125.082031,28.867923,0.557620
32424.453125,28.662689,0.547570
33782.035156,28.466537,0.619180
45070.964844,28.278790,0.697166
43259.203125,28.098841,0.649380
33870.664062,27.926142,0.627138
43851.835938,27.760199,0.568235
40769.929688,27.600565,0.524070
58275.335938,27.446833,0.673994
58855.632812,27.298633,0.552685
56972.429688,27.155626,0.790951
55242.351562,27.017502,0.709034
51213.484375,26.883978,0.713203
56355.750000,26.754792,0.686394
40904.882812,26.629704,0.586909
54974.171875,26.508492,0.707474
60505.062500,26.390949,0.624344
49320.171875,26.276887,0.630553
58432.437500,26.166129,0.773237
57022.941406,26.058510,0.704055
40708.558594,25.953878,0.552054
40968.261719,25.852090,0.611860
44499.496094,25.753015,0.607050
55651.386719,25.656526,0.548267
50937.203125,25.562509,0.692891
47594.453125,25.470854,0.779126
58988.695312,25.381459,0.705745
50362.683594,25.294228,0.614788
49572.128906,25.209071,0.597288
28567.558594,25.125902,0.432686
14890.031250,25.044641,0.561276
41443.468750,24.965213,0.614874
