mean fitness,best fitness,population size
152.176566,829.923584,244
217.116917,852.193909,232
256.663312,825.016113,220
244.848703,809.556396,210
250.447742,718.653320,200
276.218498,781.518921,190
294.570072,745.669189,180
298.352958,749.232056,172
284.699144,615.164856,164
278.638001,663.129456,156
281.436786,756.059570,148
291.506890,676.427979,140
302.287949,736.339539,134
302.802734,766.206543,128
287.343435,746.076904,122
341.038379,711.005310,116
351.432546,815.884216,110
320.955692,777.592651,104
308.033029,781.898315,98
324.066076,723.302612,94
340.695674,677.381226,90
335.050387,700.888062,86
352.412997,786.310974,82
331.243909,763.670471,78
322.129838,681.981384,74
340.378501,626.430420,70
345.796344,705.008911,66
347.971304,727.714539,62
307.119849,761.492676,58
314.850573,720.420288,56
312.690128,784.494873,54
294.227682,652.860168,52
287.691996,790.957214,50
288.657122,686.023071,48
308.538168,737.448975,46
339.855688,715.320984,44
289.908566,570.246887,42
358.897530,765.256897,40
301.364532,573.692871,38
306.907695,754.804871,36
385.714254,744.700806,34
344.445743,789.703125,32
361.718904,765.490417,30
335.432050,745.490417,28
333.191416,706.544556,26
338.020944,653.628357,24
332.230375,616.166504,22
303.903571,751.662598,20
268.210224,751.662598,20
342.659600,751.662598,20
359.978452,565.260681,20
350.368953,805.288208,20
301.642064,625.782410,20
269.748074,766.038879,20
266.240152,774.774841,20
266.272287,526.985413,20
370.106109,656.023438,20
370.602034,656.023438,20
348.145292,633.679077,20
265.425222,644.458862,20
369.756296,674.274841,20
305.821066,674.145874,20
429.111726,622.517639,20
365.668910,622.517639,20
295.218630,612.481262,20
355.036765,616.513306,20
397.720083,623.640442,20
403.983316,584.431946,20
301.837582,529.667786,20
350.445052,735.812622,20
414.268826,778.118103,20
401.204368,670.614685,20
385.997565,660.098999,20
326.942924,705.918457,20
295.285350,641.810608,20
305.646984,613.591248,20
366.296352,718.765869,20
401.571370,757.142395,20
392.237429,741.922668,20
362.000045,695.506226,20
401.377188,714.553589,20
430.728307,803.179565,20
452.983602,600.916504,20
405.825128,625.602600,20
331.650925,567.713745,20
390.342847,741.758972,20
379.632353,602.301514,20
355.272291,643.449707,20
326.257561,583.519836,20
303.110041,586.312073,20
