mean fitness,best fitness,population size
164.484514,988.721191,900
264.328157,1023.324280,904
347.618254,1280.236938,908
457.947684,1280.236938,912
588.485619,1389.071655,916
691.421041,1425.665527,920
771.981915,1466.690308,924
833.222866,1466.690308,928
840.991023,1466.690308,932
872.098772,1466.871582,936
896.700526,1466.871582,940
924.637991,1479.817749,944
951.341847,1479.817749,948
972.303902,1466.871582,952
994.482097,1466.871582,956
997.063983,1466.871582,960
996.436498,1466.871582,964
1008.744611,1466.871582,968
986.932164,1466.871582,972
982.336737,1466.871582,976
993.920055,1474.474731,980
976.162870,1466.871582,984
994.628112,1466.871582,988
975.638541,1466.871582,992
1003.725046,1474.474731,996
1015.452922,1474.474731,1000
1019.469942,1474.474731,1006
1008.848825,1474.474731,1012
1007.953804,1479.817749,1018
1004.232937,1479.817749,1024
1014.362663,1479.817749,1030
993.740921,1479.817749,1036
1015.573584,1479.817749,1042
995.820012,1479.817749,1048
986.711348,1487.493042,1054
999.190182,1487.493042,1060
973.849839,1487.493042,1066
990.681835,1487.493042,1072
994.182226,1487.493042,1078
1002.917389,1487.493042,1084
